iso_code,country,date,owid_stringency_index
KEN,Kenya,2020-03-07,13.89
KEN,Kenya,2020-03-08,13.89
KEN,Kenya,2020-03-09,13.89
KEN,Kenya,2020-03-10,13.89
KEN,Kenya,2020-03-11,13.89
KEN,Kenya,2020-03-12,13.89
KEN,Kenya,2020-03-13,36.11
KEN,Kenya,2020-03-14,36.11
KEN,Kenya,2020-03-15,50.93
KEN,Kenya,2020-03-16,50.93
KEN,Kenya,2020-03-17,59.26
KEN,Kenya,2020-03-18,59.26
KEN,Kenya,2020-03-19,59.26
KEN,Kenya,2020-03-20,64.81
KEN,Kenya,2020-03-21,64.81
KEN,Kenya,2020-03-22,64.81
KEN,Kenya,2020-03-23,64.81
KEN,Kenya,2020-03-24,68.52
KEN,Kenya,2020-03-25,68.52
KEN,Kenya,2020-03-26,68.52
KEN,Kenya,2020-03-27,87.04
KEN,Kenya,2020-03-28,87.04
KEN,Kenya,2020-03-29,87.04
KEN,Kenya,2020-03-30,87.04
KEN,Kenya,2020-03-31,87.04
KEN,Kenya,2020-04-01,87.04
KEN,Kenya,2020-04-02,87.04
KEN,Kenya,2020-04-03,87.04
KEN,Kenya,2020-04-04,87.04
KEN,Kenya,2020-04-05,87.04
KEN,Kenya,2020-04-06,88.89
KEN,Kenya,2020-04-07,88.89
KEN,Kenya,2020-04-08,88.89
KEN,Kenya,2020-04-09,88.89
KEN,Kenya,2020-04-10,88.89
KEN,Kenya,2020-04-11,88.89
KEN,Kenya,2020-04-12,88.89
KEN,Kenya,2020-04-13,88.89
KEN,Kenya,2020-04-14,88.89
KEN,Kenya,2020-04-15,88.89
KEN,Kenya,2020-04-16,88.89
KEN,Kenya,2020-04-17,88.89
KEN,Kenya,2020-04-18,88.89
KEN,Kenya,2020-04-19,88.89
KEN,Kenya,2020-04-20,88.89
KEN,Kenya,2020-04-21,88.89
KEN,Kenya,2020-04-22,88.89
KEN,Kenya,2020-04-23,88.89
KEN,Kenya,2020-04-24,88.89
KEN,Kenya,2020-04-25,88.89
KEN,Kenya,2020-04-26,88.89
KEN,Kenya,2020-04-27,88.89
KEN,Kenya,2020-04-28,88.89
KEN,Kenya,2020-04-29,88.89
KEN,Kenya,2020-04-30,88.89
KEN,Kenya,2020-05-01,88.89
KEN,Kenya,2020-05-02,88.89
KEN,Kenya,2020-05-03,88.89
KEN,Kenya,2020-05-04,88.89
KEN,Kenya,2020-05-05,88.89
KEN,Kenya,2020-05-06,88.89
KEN,Kenya,2020-05-07,88.89
KEN,Kenya,2020-05-08,88.89
KEN,Kenya,2020-05-09,88.89
KEN,Kenya,2020-05-10,88.89
KEN,Kenya,2020-05-11,88.89
KEN,Kenya,2020-05-12,88.89
KEN,Kenya,2020-05-13,88.89
KEN,Kenya,2020-05-14,88.89
KEN,Kenya,2020-05-15,88.89
KEN,Kenya,2020-05-16,88.89
KEN,Kenya,2020-05-17,88.89
KEN,Kenya,2020-05-18,88.89
KEN,Kenya,2020-05-19,88.89
KEN,Kenya,2020-05-20,88.89
KEN,Kenya,2020-05-21,88.89
KEN,Kenya,2020-05-22,88.89
KEN,Kenya,2020-05-23,88.89
KEN,Kenya,2020-05-24,88.89
KEN,Kenya,2020-05-25,88.89
KEN,Kenya,2020-05-26,88.89
KEN,Kenya,2020-05-27,88.89
KEN,Kenya,2020-05-28,88.89
KEN,Kenya,2020-05-29,88.89
KEN,Kenya,2020-05-30,88.89
KEN,Kenya,2020-05-31,88.89
KEN,Kenya,2020-06-01,88.89
KEN,Kenya,2020-06-02,88.89
KEN,Kenya,2020-06-03,88.89
KEN,Kenya,2020-06-04,88.89
KEN,Kenya,2020-06-05,88.89
KEN,Kenya,2020-06-06,88.89
KEN,Kenya,2020-06-07,88.89
KEN,Kenya,2020-06-08,88.89
KEN,Kenya,2020-06-09,88.89
KEN,Kenya,2020-06-10,88.89
KEN,Kenya,2020-06-11,88.89
KEN,Kenya,2020-06-12,88.89
KEN,Kenya,2020-06-13,88.89
KEN,Kenya,2020-06-14,88.89
KEN,Kenya,2020-06-15,88.89
KEN,Kenya,2020-06-16,88.89
KEN,Kenya,2020-06-17,88.89
KEN,Kenya,2020-06-18,88.89
KEN,Kenya,2020-06-19,88.89
KEN,Kenya,2020-06-20,88.89
KEN,Kenya,2020-06-21,88.89
KEN,Kenya,2020-06-22,88.89
KEN,Kenya,2020-06-23,84.26
KEN,Kenya,2020-06-24,84.26
KEN,Kenya,2020-06-25,84.26
KEN,Kenya,2020-06-26,84.26
KEN,Kenya,2020-06-27,84.26
KEN,Kenya,2020-06-28,84.26
KEN,Kenya,2020-06-29,84.26
KEN,Kenya,2020-06-30,84.26
KEN,Kenya,2020-07-01,84.26
KEN,Kenya,2020-07-02,84.26
KEN,Kenya,2020-07-03,84.26
KEN,Kenya,2020-07-04,84.26
KEN,Kenya,2020-07-05,84.26
KEN,Kenya,2020-07-06,84.26
KEN,Kenya,2020-07-07,81.48
KEN,Kenya,2020-07-08,81.48
KEN,Kenya,2020-07-09,81.48
KEN,Kenya,2020-07-10,81.48
KEN,Kenya,2020-07-11,81.48
KEN,Kenya,2020-07-12,81.48
KEN,Kenya,2020-07-13,81.48
KEN,Kenya,2020-07-14,81.48
KEN,Kenya,2020-07-15,81.48
KEN,Kenya,2020-07-16,81.48
KEN,Kenya,2020-07-17,81.48
KEN,Kenya,2020-07-18,81.48
KEN,Kenya,2020-07-19,81.48
KEN,Kenya,2020-07-20,81.48
KEN,Kenya,2020-07-21,81.48
KEN,Kenya,2020-07-22,81.48
KEN,Kenya,2020-07-23,81.48
KEN,Kenya,2020-07-24,78.7
KEN,Kenya,2020-07-25,78.7
KEN,Kenya,2020-07-26,78.7
KEN,Kenya,2020-07-27,78.7
KEN,Kenya,2020-07-28,78.7
KEN,Kenya,2020-07-29,78.7
KEN,Kenya,2020-07-30,78.7
KEN,Kenya,2020-07-31,78.7
KEN,Kenya,2020-08-01,73.15
KEN,Kenya,2020-08-02,73.15
KEN,Kenya,2020-08-03,73.15
KEN,Kenya,2020-08-04,73.15
KEN,Kenya,2020-08-05,73.15
KEN,Kenya,2020-08-06,73.15
KEN,Kenya,2020-08-07,73.15
KEN,Kenya,2020-08-08,73.15
KEN,Kenya,2020-08-09,73.15
KEN,Kenya,2020-08-10,73.15
KEN,Kenya,2020-08-11,73.15
KEN,Kenya,2020-08-12,73.15
KEN,Kenya,2020-08-13,70.37
KEN,Kenya,2020-08-14,70.37
KEN,Kenya,2020-08-15,70.37
KEN,Kenya,2020-08-16,70.37
KEN,Kenya,2020-08-17,70.37
KEN,Kenya,2020-08-18,70.37
KEN,Kenya,2020-08-19,70.37
KEN,Kenya,2020-08-20,70.37
KEN,Kenya,2020-08-21,70.37
KEN,Kenya,2020-08-22,70.37
KEN,Kenya,2020-08-23,70.37
KEN,Kenya,2020-08-24,70.37
KEN,Kenya,2020-08-25,70.37
KEN,Kenya,2020-08-26,70.37
KEN,Kenya,2020-08-27,70.37
KEN,Kenya,2020-08-28,70.37
KEN,Kenya,2020-08-29,70.37
KEN,Kenya,2020-08-30,70.37
KEN,Kenya,2020-08-31,70.37
KEN,Kenya,2020-09-01,67.59
KEN,Kenya,2020-09-02,67.59
KEN,Kenya,2020-09-03,67.59
KEN,Kenya,2020-09-04,67.59
KEN,Kenya,2020-09-05,67.59
KEN,Kenya,2020-09-06,67.59
KEN,Kenya,2020-09-07,67.59
KEN,Kenya,2020-09-08,67.59
KEN,Kenya,2020-09-09,67.59
KEN,Kenya,2020-09-10,67.59
KEN,Kenya,2020-09-11,67.59
KEN,Kenya,2020-09-12,67.59
KEN,Kenya,2020-09-13,67.59
KEN,Kenya,2020-09-14,67.59
KEN,Kenya,2020-09-15,67.59
KEN,Kenya,2020-09-16,67.59
KEN,Kenya,2020-09-17,67.59
KEN,Kenya,2020-09-18,67.59
KEN,Kenya,2020-09-19,67.59
KEN,Kenya,2020-09-20,67.59
KEN,Kenya,2020-09-21,67.59
KEN,Kenya,2020-09-22,67.59
KEN,Kenya,2020-09-23,67.59
KEN,Kenya,2020-09-24,67.59
KEN,Kenya,2020-09-25,67.59
KEN,Kenya,2020-09-26,67.59
KEN,Kenya,2020-09-27,67.59
KEN,Kenya,2020-09-28,67.59
KEN,Kenya,2020-09-29,67.59
KEN,Kenya,2020-09-30,67.59
KEN,Kenya,2020-10-01,67.59
KEN,Kenya,2020-10-02,67.59
KEN,Kenya,2020-10-03,67.59
KEN,Kenya,2020-10-04,67.59
KEN,Kenya,2020-10-05,67.59
KEN,Kenya,2020-10-06,67.59
KEN,Kenya,2020-10-07,67.59
KEN,Kenya,2020-10-08,67.59
KEN,Kenya,2020-10-09,64.81
KEN,Kenya,2020-10-10,64.81
KEN,Kenya,2020-10-11,64.81
KEN,Kenya,2020-10-12,64.81
KEN,Kenya,2020-10-13,64.81
KEN,Kenya,2020-10-14,64.81
KEN,Kenya,2020-10-15,64.81
KEN,Kenya,2020-10-16,64.81
KEN,Kenya,2020-10-17,64.81
KEN,Kenya,2020-10-18,64.81
KEN,Kenya,2020-10-19,64.81
KGZ,Kyrgyz Republic,2020-03-19,63.89
KGZ,Kyrgyz Republic,2020-03-20,63.89
KGZ,Kyrgyz Republic,2020-03-21,63.89
KGZ,Kyrgyz Republic,2020-03-22,69.44
KGZ,Kyrgyz Republic,2020-03-23,69.44
KGZ,Kyrgyz Republic,2020-03-24,69.44
KGZ,Kyrgyz Republic,2020-03-25,92.13
KGZ,Kyrgyz Republic,2020-03-26,92.13
KGZ,Kyrgyz Republic,2020-03-27,92.13
KGZ,Kyrgyz Republic,2020-03-28,92.13
KGZ,Kyrgyz Republic,2020-03-29,92.13
KGZ,Kyrgyz Republic,2020-03-30,92.13
KGZ,Kyrgyz Republic,2020-03-31,92.13
KGZ,Kyrgyz Republic,2020-04-01,92.13
KGZ,Kyrgyz Republic,2020-04-02,92.13
KGZ,Kyrgyz Republic,2020-04-03,92.13
KGZ,Kyrgyz Republic,2020-04-04,92.13
KGZ,Kyrgyz Republic,2020-04-05,92.13
KGZ,Kyrgyz Republic,2020-04-06,92.13
KGZ,Kyrgyz Republic,2020-04-07,92.13
KGZ,Kyrgyz Republic,2020-04-08,92.13
KGZ,Kyrgyz Republic,2020-04-09,92.13
KGZ,Kyrgyz Republic,2020-04-10,92.13
KGZ,Kyrgyz Republic,2020-04-11,92.13
KGZ,Kyrgyz Republic,2020-04-12,92.13
KGZ,Kyrgyz Republic,2020-04-13,92.13
KGZ,Kyrgyz Republic,2020-04-14,92.13
KGZ,Kyrgyz Republic,2020-04-15,92.13
KGZ,Kyrgyz Republic,2020-04-16,92.13
KGZ,Kyrgyz Republic,2020-04-17,92.13
KGZ,Kyrgyz Republic,2020-04-18,92.13
KGZ,Kyrgyz Republic,2020-04-19,92.13
KGZ,Kyrgyz Republic,2020-04-20,92.13
KGZ,Kyrgyz Republic,2020-04-21,92.13
KGZ,Kyrgyz Republic,2020-04-22,92.13
KGZ,Kyrgyz Republic,2020-04-23,92.13
KGZ,Kyrgyz Republic,2020-04-24,92.13
KGZ,Kyrgyz Republic,2020-04-25,92.13
KGZ,Kyrgyz Republic,2020-04-26,92.13
KGZ,Kyrgyz Republic,2020-04-27,92.13
KGZ,Kyrgyz Republic,2020-04-28,92.13
KGZ,Kyrgyz Republic,2020-04-29,92.13
KGZ,Kyrgyz Republic,2020-04-30,88.43
KGZ,Kyrgyz Republic,2020-05-01,88.43
KGZ,Kyrgyz Republic,2020-05-02,88.43
KGZ,Kyrgyz Republic,2020-05-03,88.43
KGZ,Kyrgyz Republic,2020-05-04,85.65
KGZ,Kyrgyz Republic,2020-05-05,85.65
KGZ,Kyrgyz Republic,2020-05-06,85.65
KGZ,Kyrgyz Republic,2020-05-07,85.65
KGZ,Kyrgyz Republic,2020-05-08,85.65
KGZ,Kyrgyz Republic,2020-05-09,85.65
KGZ,Kyrgyz Republic,2020-05-10,85.65
KGZ,Kyrgyz Republic,2020-05-11,81.94
KGZ,Kyrgyz Republic,2020-05-12,81.94
KGZ,Kyrgyz Republic,2020-05-13,81.94
KGZ,Kyrgyz Republic,2020-05-14,81.94
KGZ,Kyrgyz Republic,2020-05-15,81.94
KGZ,Kyrgyz Republic,2020-05-16,84.72
KGZ,Kyrgyz Republic,2020-05-17,84.72
KGZ,Kyrgyz Republic,2020-05-18,84.72
KGZ,Kyrgyz Republic,2020-05-19,84.72
KGZ,Kyrgyz Republic,2020-05-20,84.72
KGZ,Kyrgyz Republic,2020-05-21,84.72
KGZ,Kyrgyz Republic,2020-05-22,84.72
KGZ,Kyrgyz Republic,2020-05-23,84.72
KGZ,Kyrgyz Republic,2020-05-24,79.17
KGZ,Kyrgyz Republic,2020-05-25,79.17
KGZ,Kyrgyz Republic,2020-05-26,79.17
KGZ,Kyrgyz Republic,2020-05-27,79.17
KGZ,Kyrgyz Republic,2020-05-28,79.17
KGZ,Kyrgyz Republic,2020-05-29,79.17
KGZ,Kyrgyz Republic,2020-05-30,79.17
KGZ,Kyrgyz Republic,2020-05-31,79.17
KGZ,Kyrgyz Republic,2020-06-01,79.17
KGZ,Kyrgyz Republic,2020-06-02,79.17
KGZ,Kyrgyz Republic,2020-06-03,76.39
KGZ,Kyrgyz Republic,2020-06-04,76.39
KGZ,Kyrgyz Republic,2020-06-05,76.39
KGZ,Kyrgyz Republic,2020-06-06,76.39
KGZ,Kyrgyz Republic,2020-06-07,76.39
KGZ,Kyrgyz Republic,2020-06-08,76.39
KGZ,Kyrgyz Republic,2020-06-09,76.39
KGZ,Kyrgyz Republic,2020-06-10,76.39
KGZ,Kyrgyz Republic,2020-06-11,76.39
KGZ,Kyrgyz Republic,2020-06-12,76.39
KGZ,Kyrgyz Republic,2020-06-13,76.39
KGZ,Kyrgyz Republic,2020-06-14,76.39
KGZ,Kyrgyz Republic,2020-06-15,76.39
KGZ,Kyrgyz Republic,2020-06-16,76.39
KGZ,Kyrgyz Republic,2020-06-17,76.39
KGZ,Kyrgyz Republic,2020-06-18,76.39
KGZ,Kyrgyz Republic,2020-06-19,76.39
KGZ,Kyrgyz Republic,2020-06-20,73.61
KGZ,Kyrgyz Republic,2020-06-21,73.61
KGZ,Kyrgyz Republic,2020-06-22,73.61
KGZ,Kyrgyz Republic,2020-06-23,73.61
KGZ,Kyrgyz Republic,2020-06-24,73.61
KGZ,Kyrgyz Republic,2020-06-25,73.61
KGZ,Kyrgyz Republic,2020-06-26,73.61
KGZ,Kyrgyz Republic,2020-06-27,76.39
KGZ,Kyrgyz Republic,2020-06-28,76.39
KGZ,Kyrgyz Republic,2020-06-29,76.39
KGZ,Kyrgyz Republic,2020-06-30,76.39
KGZ,Kyrgyz Republic,2020-07-01,76.39
KGZ,Kyrgyz Republic,2020-07-02,76.39
KGZ,Kyrgyz Republic,2020-07-03,76.39
KGZ,Kyrgyz Republic,2020-07-04,76.39
KGZ,Kyrgyz Republic,2020-07-05,76.39
KGZ,Kyrgyz Republic,2020-07-06,76.39
KGZ,Kyrgyz Republic,2020-07-07,76.39
KGZ,Kyrgyz Republic,2020-07-08,76.39
KGZ,Kyrgyz Republic,2020-07-09,76.39
KGZ,Kyrgyz Republic,2020-07-10,76.39
KGZ,Kyrgyz Republic,2020-07-11,76.39
KGZ,Kyrgyz Republic,2020-07-12,76.39
KGZ,Kyrgyz Republic,2020-07-13,76.39
KGZ,Kyrgyz Republic,2020-07-14,76.39
KGZ,Kyrgyz Republic,2020-07-15,76.39
KGZ,Kyrgyz Republic,2020-07-16,76.39
KGZ,Kyrgyz Republic,2020-07-17,76.39
KGZ,Kyrgyz Republic,2020-07-18,76.39
KGZ,Kyrgyz Republic,2020-07-19,76.39
KGZ,Kyrgyz Republic,2020-07-20,76.39
KGZ,Kyrgyz Republic,2020-07-21,76.39
KGZ,Kyrgyz Republic,2020-07-22,76.39
KGZ,Kyrgyz Republic,2020-07-23,76.39
KGZ,Kyrgyz Republic,2020-07-24,76.39
KGZ,Kyrgyz Republic,2020-07-25,76.39
KGZ,Kyrgyz Republic,2020-07-26,76.39
KGZ,Kyrgyz Republic,2020-07-27,76.39
KGZ,Kyrgyz Republic,2020-07-28,76.39
KGZ,Kyrgyz Republic,2020-07-29,76.39
KGZ,Kyrgyz Republic,2020-07-30,76.39
KGZ,Kyrgyz Republic,2020-07-31,79.17
KGZ,Kyrgyz Republic,2020-08-01,79.17
KGZ,Kyrgyz Republic,2020-08-02,79.17
KGZ,Kyrgyz Republic,2020-08-03,79.17
KGZ,Kyrgyz Republic,2020-08-04,79.17
KGZ,Kyrgyz Republic,2020-08-05,79.17
KGZ,Kyrgyz Republic,2020-08-06,79.17
KGZ,Kyrgyz Republic,2020-08-07,79.17
KGZ,Kyrgyz Republic,2020-08-08,79.17
KGZ,Kyrgyz Republic,2020-08-09,79.17
KGZ,Kyrgyz Republic,2020-08-10,79.17
KGZ,Kyrgyz Republic,2020-08-11,79.17
KGZ,Kyrgyz Republic,2020-08-12,79.17
KGZ,Kyrgyz Republic,2020-08-13,79.17
KGZ,Kyrgyz Republic,2020-08-14,79.17
KGZ,Kyrgyz Republic,2020-08-15,79.17
KGZ,Kyrgyz Republic,2020-08-16,79.17
KGZ,Kyrgyz Republic,2020-08-17,79.17
KGZ,Kyrgyz Republic,2020-08-18,79.17
KGZ,Kyrgyz Republic,2020-08-19,79.17
KGZ,Kyrgyz Republic,2020-08-20,79.17
KGZ,Kyrgyz Republic,2020-08-21,79.17
KGZ,Kyrgyz Republic,2020-08-22,79.17
KGZ,Kyrgyz Republic,2020-08-23,79.17
KGZ,Kyrgyz Republic,2020-08-24,76.39
KGZ,Kyrgyz Republic,2020-08-25,73.61
KGZ,Kyrgyz Republic,2020-08-26,73.61
KGZ,Kyrgyz Republic,2020-08-27,73.61
KGZ,Kyrgyz Republic,2020-08-28,73.61
KGZ,Kyrgyz Republic,2020-08-29,73.61
KGZ,Kyrgyz Republic,2020-08-30,73.61
KGZ,Kyrgyz Republic,2020-08-31,73.61
KGZ,Kyrgyz Republic,2020-09-01,69.91
KGZ,Kyrgyz Republic,2020-09-02,69.91
KGZ,Kyrgyz Republic,2020-09-03,69.91
KGZ,Kyrgyz Republic,2020-09-04,69.91
KGZ,Kyrgyz Republic,2020-09-05,69.91
KGZ,Kyrgyz Republic,2020-09-06,69.91
KGZ,Kyrgyz Republic,2020-09-07,69.91
KGZ,Kyrgyz Republic,2020-09-08,69.91
KGZ,Kyrgyz Republic,2020-09-09,69.91
KGZ,Kyrgyz Republic,2020-09-10,69.91
KGZ,Kyrgyz Republic,2020-09-11,69.91
KGZ,Kyrgyz Republic,2020-09-12,69.91
KGZ,Kyrgyz Republic,2020-09-13,69.91
KGZ,Kyrgyz Republic,2020-09-14,69.91
KGZ,Kyrgyz Republic,2020-09-15,69.91
KGZ,Kyrgyz Republic,2020-09-16,69.91
KGZ,Kyrgyz Republic,2020-09-17,69.91
KGZ,Kyrgyz Republic,2020-09-18,69.91
KGZ,Kyrgyz Republic,2020-09-19,69.91
KGZ,Kyrgyz Republic,2020-09-20,69.91
KGZ,Kyrgyz Republic,2020-09-21,69.91
KGZ,Kyrgyz Republic,2020-09-22,67.13
KGZ,Kyrgyz Republic,2020-09-23,67.13
KGZ,Kyrgyz Republic,2020-09-24,67.13
KGZ,Kyrgyz Republic,2020-09-25,67.13
KGZ,Kyrgyz Republic,2020-09-26,67.13
KGZ,Kyrgyz Republic,2020-09-27,67.13
KGZ,Kyrgyz Republic,2020-09-28,67.13
KGZ,Kyrgyz Republic,2020-09-29,67.13
KGZ,Kyrgyz Republic,2020-09-30,67.13
KGZ,Kyrgyz Republic,2020-10-01,67.13
KGZ,Kyrgyz Republic,2020-10-02,67.13
KGZ,Kyrgyz Republic,2020-10-03,67.13
KGZ,Kyrgyz Republic,2020-10-04,67.13
KGZ,Kyrgyz Republic,2020-10-05,67.13
KGZ,Kyrgyz Republic,2020-10-06,67.13
KGZ,Kyrgyz Republic,2020-10-07,67.13
KGZ,Kyrgyz Republic,2020-10-08,67.13
KGZ,Kyrgyz Republic,2020-10-09,67.13
KGZ,Kyrgyz Republic,2020-10-10,67.13
KGZ,Kyrgyz Republic,2020-10-11,67.13
KGZ,Kyrgyz Republic,2020-10-12,65.28
KGZ,Kyrgyz Republic,2020-10-13,65.28
KGZ,Kyrgyz Republic,2020-10-14,65.28
KGZ,Kyrgyz Republic,2020-10-15,65.28
KGZ,Kyrgyz Republic,2020-10-16,63.43
KGZ,Kyrgyz Republic,2020-10-17,57.87
KGZ,Kyrgyz Republic,2020-10-18,57.87
KGZ,Kyrgyz Republic,2020-10-19,57.87
KGZ,Kyrgyz Republic,2020-10-20,57.87
KGZ,Kyrgyz Republic,2020-10-21,57.87
KGZ,Kyrgyz Republic,2020-10-22,57.87
KHM,Cambodia,2020-01-01,0.0
KHM,Cambodia,2020-01-02,0.0
KHM,Cambodia,2020-01-03,0.0
KHM,Cambodia,2020-01-04,0.0
KHM,Cambodia,2020-01-05,0.0
KHM,Cambodia,2020-01-06,0.0
KHM,Cambodia,2020-01-07,0.0
KHM,Cambodia,2020-01-08,0.0
KHM,Cambodia,2020-01-09,0.0
KHM,Cambodia,2020-01-10,0.0
KHM,Cambodia,2020-01-11,0.0
KHM,Cambodia,2020-01-12,0.0
KHM,Cambodia,2020-01-13,0.0
KHM,Cambodia,2020-01-14,0.0
KHM,Cambodia,2020-01-15,0.0
KHM,Cambodia,2020-01-16,0.0
KHM,Cambodia,2020-01-17,0.0
KHM,Cambodia,2020-01-18,0.0
KHM,Cambodia,2020-01-19,0.0
KHM,Cambodia,2020-01-20,0.0
KHM,Cambodia,2020-01-21,0.0
KHM,Cambodia,2020-01-22,0.0
KHM,Cambodia,2020-01-23,0.0
KHM,Cambodia,2020-01-24,0.0
KHM,Cambodia,2020-01-25,0.0
KHM,Cambodia,2020-01-26,0.0
KHM,Cambodia,2020-01-27,0.0
KHM,Cambodia,2020-01-28,0.0
KHM,Cambodia,2020-01-29,0.0
KHM,Cambodia,2020-01-30,0.0
KHM,Cambodia,2020-01-31,0.0
KHM,Cambodia,2020-02-01,0.0
KHM,Cambodia,2020-02-02,0.0
KHM,Cambodia,2020-02-03,0.0
KHM,Cambodia,2020-02-04,0.0
KHM,Cambodia,2020-02-05,0.0
KHM,Cambodia,2020-02-06,0.0
KHM,Cambodia,2020-02-07,0.0
KHM,Cambodia,2020-02-08,0.0
KHM,Cambodia,2020-02-09,0.0
KHM,Cambodia,2020-02-10,0.0
KHM,Cambodia,2020-02-11,0.0
KHM,Cambodia,2020-02-12,0.0
KHM,Cambodia,2020-02-13,0.0
KHM,Cambodia,2020-02-14,0.0
KHM,Cambodia,2020-02-15,0.0
KHM,Cambodia,2020-02-16,0.0
KHM,Cambodia,2020-02-17,0.0
KHM,Cambodia,2020-02-18,0.0
KHM,Cambodia,2020-02-19,0.0
KHM,Cambodia,2020-02-20,0.0
KHM,Cambodia,2020-02-21,0.0
KHM,Cambodia,2020-02-22,0.0
KHM,Cambodia,2020-02-23,0.0
KHM,Cambodia,2020-02-24,0.0
KHM,Cambodia,2020-02-25,0.0
KHM,Cambodia,2020-02-26,0.0
KHM,Cambodia,2020-02-27,0.0
KHM,Cambodia,2020-02-28,0.0
KHM,Cambodia,2020-02-29,0.0
KHM,Cambodia,2020-03-01,0.0
KHM,Cambodia,2020-03-02,0.0
KHM,Cambodia,2020-03-03,0.0
KHM,Cambodia,2020-03-04,0.0
KHM,Cambodia,2020-03-05,0.0
KHM,Cambodia,2020-03-06,0.0
KHM,Cambodia,2020-03-07,19.44
KHM,Cambodia,2020-03-08,19.44
KHM,Cambodia,2020-03-09,19.44
KHM,Cambodia,2020-03-10,19.44
KHM,Cambodia,2020-03-11,19.44
KHM,Cambodia,2020-03-12,19.44
KHM,Cambodia,2020-03-13,27.78
KHM,Cambodia,2020-03-14,27.78
KHM,Cambodia,2020-03-15,27.78
KHM,Cambodia,2020-03-16,27.78
KHM,Cambodia,2020-03-17,46.3
KHM,Cambodia,2020-03-18,46.3
KHM,Cambodia,2020-03-19,46.3
KHM,Cambodia,2020-03-20,46.3
KHM,Cambodia,2020-03-21,46.3
KHM,Cambodia,2020-03-22,46.3
KHM,Cambodia,2020-03-23,46.3
KHM,Cambodia,2020-03-24,46.3
KHM,Cambodia,2020-03-25,46.3
KHM,Cambodia,2020-03-26,57.41
KHM,Cambodia,2020-03-27,57.41
KHM,Cambodia,2020-03-28,57.41
KHM,Cambodia,2020-03-29,57.41
KHM,Cambodia,2020-03-30,57.41
KHM,Cambodia,2020-03-31,57.41
KHM,Cambodia,2020-04-01,57.41
KHM,Cambodia,2020-04-02,57.41
KHM,Cambodia,2020-04-03,57.41
KHM,Cambodia,2020-04-04,57.41
KHM,Cambodia,2020-04-05,57.41
KHM,Cambodia,2020-04-06,57.41
KHM,Cambodia,2020-04-07,60.19
KHM,Cambodia,2020-04-08,57.41
KHM,Cambodia,2020-04-09,68.52
KHM,Cambodia,2020-04-10,68.52
KHM,Cambodia,2020-04-11,68.52
KHM,Cambodia,2020-04-12,68.52
KHM,Cambodia,2020-04-13,68.52
KHM,Cambodia,2020-04-14,68.52
KHM,Cambodia,2020-04-15,68.52
KHM,Cambodia,2020-04-16,68.52
KHM,Cambodia,2020-04-17,57.41
KHM,Cambodia,2020-04-18,57.41
KHM,Cambodia,2020-04-19,57.41
KHM,Cambodia,2020-04-20,57.41
KHM,Cambodia,2020-04-21,57.41
KHM,Cambodia,2020-04-22,57.41
KHM,Cambodia,2020-04-23,57.41
KHM,Cambodia,2020-04-24,57.41
KHM,Cambodia,2020-04-25,57.41
KHM,Cambodia,2020-04-26,57.41
KHM,Cambodia,2020-04-27,57.41
KHM,Cambodia,2020-04-28,57.41
KHM,Cambodia,2020-04-29,57.41
KHM,Cambodia,2020-04-30,57.41
KHM,Cambodia,2020-05-01,57.41
KHM,Cambodia,2020-05-02,57.41
KHM,Cambodia,2020-05-03,57.41
KHM,Cambodia,2020-05-04,57.41
KHM,Cambodia,2020-05-05,57.41
KHM,Cambodia,2020-05-06,57.41
KHM,Cambodia,2020-05-07,57.41
KHM,Cambodia,2020-05-08,57.41
KHM,Cambodia,2020-05-09,57.41
KHM,Cambodia,2020-05-10,57.41
KHM,Cambodia,2020-05-11,57.41
KHM,Cambodia,2020-05-12,57.41
KHM,Cambodia,2020-05-13,57.41
KHM,Cambodia,2020-05-14,57.41
KHM,Cambodia,2020-05-15,57.41
KHM,Cambodia,2020-05-16,57.41
KHM,Cambodia,2020-05-17,57.41
KHM,Cambodia,2020-05-18,57.41
KHM,Cambodia,2020-05-19,57.41
KHM,Cambodia,2020-05-20,57.41
KHM,Cambodia,2020-05-21,57.41
KHM,Cambodia,2020-05-22,57.41
KHM,Cambodia,2020-05-23,57.41
KHM,Cambodia,2020-05-24,57.41
KHM,Cambodia,2020-05-25,57.41
KHM,Cambodia,2020-05-26,57.41
KHM,Cambodia,2020-05-27,57.41
KHM,Cambodia,2020-05-28,57.41
KHM,Cambodia,2020-05-29,57.41
KHM,Cambodia,2020-05-30,57.41
KHM,Cambodia,2020-05-31,57.41
KHM,Cambodia,2020-06-01,40.74
KHM,Cambodia,2020-06-02,40.74
KHM,Cambodia,2020-06-03,40.74
KHM,Cambodia,2020-06-04,40.74
KHM,Cambodia,2020-06-05,40.74
KHM,Cambodia,2020-06-06,40.74
KHM,Cambodia,2020-06-07,40.74
KHM,Cambodia,2020-06-08,40.74
KHM,Cambodia,2020-06-09,40.74
KHM,Cambodia,2020-06-10,40.74
KHM,Cambodia,2020-06-11,40.74
KHM,Cambodia,2020-06-12,40.74
KHM,Cambodia,2020-06-13,40.74
KHM,Cambodia,2020-06-14,40.74
KHM,Cambodia,2020-06-15,40.74
KHM,Cambodia,2020-06-16,40.74
KHM,Cambodia,2020-06-17,40.74
