iso_code,country,date,ox_confirmed_cases
BEL,Belgium,2020-07-04,62308.0
BEL,Belgium,2020-07-05,62372.0
BEL,Belgium,2020-07-06,62396.0
BEL,Belgium,2020-07-07,62508.0
BEL,Belgium,2020-07-08,62607.0
BEL,Belgium,2020-07-09,62744.0
BEL,Belgium,2020-07-10,62868.0
BEL,Belgium,2020-07-11,62995.0
BEL,Belgium,2020-07-12,63057.0
BEL,Belgium,2020-07-13,63100.0
BEL,Belgium,2020-07-14,63324.0
BEL,Belgium,2020-07-15,63531.0
BEL,Belgium,2020-07-16,63791.0
BEL,Belgium,2020-07-17,64017.0
BEL,Belgium,2020-07-18,64291.0
BEL,Belgium,2020-07-19,64421.0
BEL,Belgium,2020-07-20,64485.0
BEL,Belgium,2020-07-21,64928.0
BEL,Belgium,2020-07-22,65073.0
BEL,Belgium,2020-07-23,65626.0
BEL,Belgium,2020-07-24,66065.0
BEL,Belgium,2020-07-25,66561.0
BEL,Belgium,2020-07-26,66790.0
BEL,Belgium,2020-07-27,66974.0
BEL,Belgium,2020-07-28,67569.0
BEL,Belgium,2020-07-29,68254.0
BEL,Belgium,2020-07-30,68957.0
BEL,Belgium,2020-07-31,69592.0
BEL,Belgium,2020-08-01,70276.0
BEL,Belgium,2020-08-02,70585.0
BEL,Belgium,2020-08-03,70733.0
BEL,Belgium,2020-08-04,71527.0
BEL,Belgium,2020-08-05,72341.0
BEL,Belgium,2020-08-06,73110.0
BEL,Belgium,2020-08-07,73879.0
BEL,Belgium,2020-08-08,74650.0
BEL,Belgium,2020-08-09,74954.0
BEL,Belgium,2020-08-10,75076.0
BEL,Belgium,2020-08-11,75949.0
BEL,Belgium,2020-08-12,76667.0
BEL,Belgium,2020-08-13,77276.0
BEL,Belgium,2020-08-14,77945.0
BEL,Belgium,2020-08-15,78532.0
BEL,Belgium,2020-08-16,78695.0
BEL,Belgium,2020-08-17,78827.0
BEL,Belgium,2020-08-18,79534.0
BEL,Belgium,2020-08-19,80259.0
BEL,Belgium,2020-08-20,80871.0
BEL,Belgium,2020-08-21,81452.0
BEL,Belgium,2020-08-22,81962.0
BEL,Belgium,2020-08-23,82165.0
BEL,Belgium,2020-08-24,82280.0
BEL,Belgium,2020-08-25,82887.0
BEL,Belgium,2020-08-26,83414.0
BEL,Belgium,2020-08-27,83940.0
BEL,Belgium,2020-08-28,84475.0
BEL,Belgium,2020-08-29,85089.0
BEL,Belgium,2020-08-30,85284.0
BEL,Belgium,2020-08-31,85401.0
BEL,Belgium,2020-09-01,86035.0
BEL,Belgium,2020-09-02,86600.0
BEL,Belgium,2020-09-03,87174.0
BEL,Belgium,2020-09-04,87851.0
BEL,Belgium,2020-09-05,88579.0
BEL,Belgium,2020-09-06,88901.0
BEL,Belgium,2020-09-07,89056.0
BEL,Belgium,2020-09-08,89974.0
BEL,Belgium,2020-09-09,90845.0
BEL,Belgium,2020-09-10,91869.0
BEL,Belgium,2020-09-11,93012.0
BEL,Belgium,2020-09-12,94296.0
BEL,Belgium,2020-09-13,94913.0
BEL,Belgium,2020-09-14,95214.0
BEL,Belgium,2020-09-15,96940.0
BEL,Belgium,2020-09-16,98568.0
BEL,Belgium,2020-09-17,100510.0
BEL,Belgium,2020-09-18,102262.0
BEL,Belgium,2020-09-19,103971.0
BEL,Belgium,2020-09-20,104865.0
BEL,Belgium,2020-09-21,105326.0
BEL,Belgium,2020-09-22,107530.0
BEL,Belgium,2020-09-23,109604.0
BEL,Belgium,2020-09-24,111701.0
BEL,Belgium,2020-09-25,113497.0
BEL,Belgium,2020-09-26,115120.0
BEL,Belgium,2020-09-27,116064.0
BEL,Belgium,2020-09-28,116604.0
BEL,Belgium,2020-09-29,119386.0
BEL,Belgium,2020-09-30,122370.0
BEL,Belgium,2020-10-01,125613.0
BEL,Belgium,2020-10-02,129023.0
BEL,Belgium,2020-10-03,132743.0
BEL,Belgium,2020-10-04,134452.0
BEL,Belgium,2020-10-05,135487.0
BEL,Belgium,2020-10-06,140735.0
BEL,Belgium,2020-10-07,146422.0
BEL,Belgium,2020-10-08,153225.0
BEL,Belgium,2020-10-09,159813.0
BEL,Belgium,2020-10-10,167600.0
BEL,Belgium,2020-10-11,171909.0
BEL,Belgium,2020-10-12,174312.0
BEL,Belgium,2020-10-13,184045.0
BEL,Belgium,2020-10-14,196622.0
BEL,Belgium,2020-10-15,208913.0
BEL,Belgium,2020-10-16,220726.0
BEL,Belgium,2020-10-17,234202.0
BEL,Belgium,2020-10-18,242197.0
BEL,Belgium,2020-10-19,246486.0
BEL,Belgium,2020-10-20,262045.0
BEL,Belgium,2020-10-21,281305.0
BEL,Belgium,2020-10-22,298788.0
BEL,Belgium,2020-10-23,316475.0
BEL,Belgium,2020-10-24,335351.0
BEL,Belgium,2020-10-25,346907.0
BEL,Belgium,2020-10-26,351800.0
BEL,Belgium,2020-10-27,371662.0
BEL,Belgium,2020-10-28,393851.0
BEL,Belgium,2020-10-29,411841.0
BEL,Belgium,2020-10-30,426923.0
BEL,Belgium,2020-10-31,442320.0
BEL,Belgium,2020-11-01,448628.0
BEL,Belgium,2020-11-02,451293.0
BEL,Belgium,2020-11-03,465144.0
BEL,Belgium,2020-11-04,477235.0
BEL,Belgium,2020-11-05,486442.0
BEL,Belgium,2020-11-06,494089.0
BEL,Belgium,2020-11-07,500728.0
BEL,Belgium,2020-11-08,503772.0
BEL,Belgium,2020-11-09,505219.0
BEL,Belgium,2020-11-10,513752.0
BEL,Belgium,2020-11-11,521321.0
BEL,Belgium,2020-11-12,523266.0
BEL,Belgium,2020-11-13,529660.0
BEL,Belgium,2020-11-14,535228.0
BEL,Belgium,2020-11-15,537518.0
BEL,Belgium,2020-11-16,538508.0
BEL,Belgium,2020-11-17,543659.0
BEL,Belgium,2020-11-18,545686.0
BEL,Belgium,2020-11-19,545691.0
BEN,Benin,2020-03-17,1.0
BEN,Benin,2020-03-18,1.0
BEN,Benin,2020-03-19,1.0
BEN,Benin,2020-03-20,2.0
BEN,Benin,2020-03-21,2.0
BEN,Benin,2020-03-22,2.0
BEN,Benin,2020-03-23,2.0
BEN,Benin,2020-03-24,5.0
BEN,Benin,2020-03-25,5.0
BEN,Benin,2020-03-26,5.0
BEN,Benin,2020-03-27,6.0
BEN,Benin,2020-03-28,6.0
BEN,Benin,2020-03-29,6.0
BEN,Benin,2020-03-30,6.0
BEN,Benin,2020-03-31,6.0
BEN,Benin,2020-04-01,8.0
BEN,Benin,2020-04-02,13.0
BEN,Benin,2020-04-03,13.0
BEN,Benin,2020-04-04,16.0
BEN,Benin,2020-04-05,16.0
BEN,Benin,2020-04-06,22.0
BEN,Benin,2020-04-07,26.0
BEN,Benin,2020-04-08,26.0
BEN,Benin,2020-04-09,26.0
BEN,Benin,2020-04-10,30.0
BEN,Benin,2020-04-11,35.0
BEN,Benin,2020-04-12,35.0
BEN,Benin,2020-04-13,35.0
BEN,Benin,2020-04-14,35.0
BEN,Benin,2020-04-15,35.0
BEN,Benin,2020-04-16,35.0
BEN,Benin,2020-04-17,37.0
BEN,Benin,2020-04-18,37.0
BEN,Benin,2020-04-19,37.0
BEN,Benin,2020-04-20,37.0
BEN,Benin,2020-04-21,54.0
BEN,Benin,2020-04-22,54.0
BEN,Benin,2020-04-23,54.0
BEN,Benin,2020-04-24,58.0
BEN,Benin,2020-04-25,58.0
BEN,Benin,2020-04-26,58.0
BEN,Benin,2020-04-27,64.0
BEN,Benin,2020-04-28,64.0
BEN,Benin,2020-04-29,64.0
BEN,Benin,2020-04-30,69.0
BEN,Benin,2020-05-01,84.0
BEN,Benin,2020-05-02,90.0
BEN,Benin,2020-05-03,90.0
BEN,Benin,2020-05-04,90.0
BEN,Benin,2020-05-05,96.0
BEN,Benin,2020-05-06,96.0
BEN,Benin,2020-05-07,102.0
BEN,Benin,2020-05-08,140.0
BEN,Benin,2020-05-09,242.0
BEN,Benin,2020-05-10,284.0
BEN,Benin,2020-05-11,319.0
BEN,Benin,2020-05-12,319.0
BEN,Benin,2020-05-13,327.0
BEN,Benin,2020-05-14,327.0
BEN,Benin,2020-05-15,339.0
BEN,Benin,2020-05-16,339.0
BEN,Benin,2020-05-17,339.0
BEN,Benin,2020-05-18,339.0
BEN,Benin,2020-05-19,339.0
BEN,Benin,2020-05-20,130.0
BEN,Benin,2020-05-21,130.0
BEN,Benin,2020-05-22,135.0
BEN,Benin,2020-05-23,135.0
BEN,Benin,2020-05-24,135.0
BEN,Benin,2020-05-25,191.0
BEN,Benin,2020-05-26,191.0
BEN,Benin,2020-05-27,208.0
BEN,Benin,2020-05-28,210.0
BEN,Benin,2020-05-29,210.0
BEN,Benin,2020-05-30,224.0
BEN,Benin,2020-05-31,232.0
BEN,Benin,2020-06-01,232.0
BEN,Benin,2020-06-02,243.0
BEN,Benin,2020-06-03,244.0
BEN,Benin,2020-06-04,244.0
BEN,Benin,2020-06-05,261.0
BEN,Benin,2020-06-06,261.0
BEN,Benin,2020-06-07,268.0
BEN,Benin,2020-06-08,268.0
BEN,Benin,2020-06-09,305.0
BEN,Benin,2020-06-10,305.0
BEN,Benin,2020-06-11,305.0
BEN,Benin,2020-06-12,305.0
BEN,Benin,2020-06-13,388.0
BEN,Benin,2020-06-14,412.0
BEN,Benin,2020-06-15,470.0
BEN,Benin,2020-06-16,483.0
BEN,Benin,2020-06-17,532.0
BEN,Benin,2020-06-18,572.0
BEN,Benin,2020-06-19,597.0
BEN,Benin,2020-06-20,650.0
BEN,Benin,2020-06-21,650.0
BEN,Benin,2020-06-22,765.0
BEN,Benin,2020-06-23,807.0
BEN,Benin,2020-06-24,850.0
BEN,Benin,2020-06-25,902.0
BEN,Benin,2020-06-26,1017.0
BEN,Benin,2020-06-27,1053.0
BEN,Benin,2020-06-28,1124.0
BEN,Benin,2020-06-29,1149.0
BEN,Benin,2020-06-30,1187.0
BEN,Benin,2020-07-01,1199.0
BEN,Benin,2020-07-02,1199.0
BEN,Benin,2020-07-03,1199.0
BEN,Benin,2020-07-04,1199.0
BEN,Benin,2020-07-05,1199.0
BEN,Benin,2020-07-06,1199.0
BEN,Benin,2020-07-07,1199.0
BEN,Benin,2020-07-08,1199.0
BEN,Benin,2020-07-09,1285.0
BEN,Benin,2020-07-10,1285.0
BEN,Benin,2020-07-11,1285.0
BEN,Benin,2020-07-12,1378.0
BEN,Benin,2020-07-13,1378.0
BEN,Benin,2020-07-14,1378.0
BEN,Benin,2020-07-15,1378.0
BEN,Benin,2020-07-16,1378.0
BEN,Benin,2020-07-17,1463.0
BEN,Benin,2020-07-18,1602.0
BEN,Benin,2020-07-19,1602.0
BEN,Benin,2020-07-20,1602.0
BEN,Benin,2020-07-21,1602.0
BEN,Benin,2020-07-22,1602.0
BEN,Benin,2020-07-23,1602.0
BEN,Benin,2020-07-24,1694.0
BEN,Benin,2020-07-25,1694.0
BEN,Benin,2020-07-26,1694.0
BEN,Benin,2020-07-27,1770.0
BEN,Benin,2020-07-28,1770.0
BEN,Benin,2020-07-29,1770.0
BEN,Benin,2020-07-30,1770.0
BEN,Benin,2020-07-31,1770.0
BEN,Benin,2020-08-01,1805.0
BEN,Benin,2020-08-02,1805.0
BEN,Benin,2020-08-03,1805.0
BEN,Benin,2020-08-04,1805.0
BEN,Benin,2020-08-05,1914.0
BEN,Benin,2020-08-06,1914.0
BEN,Benin,2020-08-07,1936.0
BEN,Benin,2020-08-08,1936.0
BEN,Benin,2020-08-09,1936.0
BEN,Benin,2020-08-10,1936.0
BEN,Benin,2020-08-11,1936.0
BEN,Benin,2020-08-12,2001.0
BEN,Benin,2020-08-13,2001.0
BEN,Benin,2020-08-14,2001.0
BEN,Benin,2020-08-15,2001.0
BEN,Benin,2020-08-16,2063.0
BEN,Benin,2020-08-17,2063.0
BEN,Benin,2020-08-18,2063.0
BEN,Benin,2020-08-19,2063.0
BEN,Benin,2020-08-20,2063.0
BEN,Benin,2020-08-21,2095.0
BEN,Benin,2020-08-22,2095.0
BEN,Benin,2020-08-23,2115.0
BEN,Benin,2020-08-24,2115.0
BEN,Benin,2020-08-25,2115.0
BEN,Benin,2020-08-26,2115.0
BEN,Benin,2020-08-27,2145.0
BEN,Benin,2020-08-28,2145.0
BEN,Benin,2020-08-29,2145.0
BEN,Benin,2020-08-30,2145.0
BEN,Benin,2020-08-31,2145.0
BEN,Benin,2020-09-01,2145.0
BEN,Benin,2020-09-02,2145.0
BEN,Benin,2020-09-03,2194.0
BEN,Benin,2020-09-04,2194.0
BEN,Benin,2020-09-05,2194.0
BEN,Benin,2020-09-06,2213.0
BEN,Benin,2020-09-07,2213.0
BEN,Benin,2020-09-08,2213.0
BEN,Benin,2020-09-09,2213.0
BEN,Benin,2020-09-10,2242.0
BEN,Benin,2020-09-11,2242.0
BEN,Benin,2020-09-12,2242.0
BEN,Benin,2020-09-13,2242.0
BEN,Benin,2020-09-14,2267.0
BEN,Benin,2020-09-15,2267.0
BEN,Benin,2020-09-16,2267.0
BEN,Benin,2020-09-17,2280.0
BEN,Benin,2020-09-18,2280.0
BEN,Benin,2020-09-19,2280.0
BEN,Benin,2020-09-20,2280.0
BEN,Benin,2020-09-21,2280.0
BEN,Benin,2020-09-22,2294.0
BEN,Benin,2020-09-23,2294.0
BEN,Benin,2020-09-24,2325.0
BEN,Benin,2020-09-25,2325.0
BEN,Benin,2020-09-26,2325.0
BEN,Benin,2020-09-27,2325.0
BEN,Benin,2020-09-28,2340.0
BEN,Benin,2020-09-29,2340.0
BEN,Benin,2020-09-30,2340.0
BEN,Benin,2020-10-01,2357.0
BEN,Benin,2020-10-02,2357.0
BEN,Benin,2020-10-03,2357.0
BEN,Benin,2020-10-04,2357.0
BEN,Benin,2020-10-05,2357.0
BEN,Benin,2020-10-06,2357.0
BEN,Benin,2020-10-07,2357.0
BEN,Benin,2020-10-08,2411.0
BEN,Benin,2020-10-09,2411.0
BEN,Benin,2020-10-10,2411.0
BEN,Benin,2020-10-11,2411.0
BEN,Benin,2020-10-12,2411.0
BEN,Benin,2020-10-13,2411.0
BEN,Benin,2020-10-14,2411.0
BEN,Benin,2020-10-15,2478.0
BEN,Benin,2020-10-16,2496.0
BEN,Benin,2020-10-17,2496.0
BEN,Benin,2020-10-18,2496.0
BEN,Benin,2020-10-19,2496.0
BEN,Benin,2020-10-20,2496.0
BEN,Benin,2020-10-21,2496.0
BEN,Benin,2020-10-22,2557.0
BEN,Benin,2020-10-23,2557.0
BEN,Benin,2020-10-24,2557.0
BEN,Benin,2020-10-25,2557.0
BEN,Benin,2020-10-26,2557.0
BEN,Benin,2020-10-27,2557.0
BEN,Benin,2020-10-28,2557.0
BEN,Benin,2020-10-29,2643.0
BEN,Benin,2020-10-30,2643.0
BEN,Benin,2020-10-31,2643.0
BEN,Benin,2020-11-01,2643.0
BEN,Benin,2020-11-02,2643.0
BEN,Benin,2020-11-03,2683.0
BEN,Benin,2020-11-04,2683.0
BEN,Benin,2020-11-05,2745.0
BEN,Benin,2020-11-06,2745.0
BEN,Benin,2020-11-07,2745.0
BEN,Benin,2020-11-08,2745.0
BEN,Benin,2020-11-09,2745.0
BEN,Benin,2020-11-10,2745.0
BEN,Benin,2020-11-11,2781.0
BEN,Benin,2020-11-12,2844.0
BEN,Benin,2020-11-13,2844.0
BEN,Benin,2020-11-14,2844.0
BEN,Benin,2020-11-15,2844.0
BEN,Benin,2020-11-16,2844.0
BEN,Benin,2020-11-17,2844.0
BEN,Benin,2020-11-18,2844.0
BEN,Benin,2020-11-19,2916.0
BFA,Burkina Faso,2020-03-11,2.0
BFA,Burkina Faso,2020-03-12,2.0
BFA,Burkina Faso,2020-03-15,3.0
BFA,Burkina Faso,2020-03-16,3.0
BFA,Burkina Faso,2020-03-17,20.0
BFA,Burkina Faso,2020-03-18,20.0
BFA,Burkina Faso,2020-03-19,26.0
BFA,Burkina Faso,2020-03-20,33.0
BFA,Burkina Faso,2020-03-21,40.0
BFA,Burkina Faso,2020-03-22,64.0
BFA,Burkina Faso,2020-03-23,64.0
BFA,Burkina Faso,2020-03-24,75.0
BFA,Burkina Faso,2020-03-25,99.0
BFA,Burkina Faso,2020-03-26,114.0
BFA,Burkina Faso,2020-03-27,146.0
BFA,Burkina Faso,2020-03-28,146.0
BFA,Burkina Faso,2020-03-29,180.0
BFA,Burkina Faso,2020-03-30,180.0
BFA,Burkina Faso,2020-03-31,222.0
BFA,Burkina Faso,2020-04-01,246.0
BFA,Burkina Faso,2020-04-02,261.0
BFA,Burkina Faso,2020-04-03,288.0
BFA,Burkina Faso,2020-04-04,288.0
BFA,Burkina Faso,2020-04-05,302.0
BFA,Burkina Faso,2020-04-06,345.0
BFA,Burkina Faso,2020-04-07,364.0
BFA,Burkina Faso,2020-04-08,384.0
BFA,Burkina Faso,2020-04-09,414.0
BFA,Burkina Faso,2020-04-10,443.0
BFA,Burkina Faso,2020-04-11,448.0
BFA,Burkina Faso,2020-04-12,484.0
BFA,Burkina Faso,2020-04-13,497.0
BFA,Burkina Faso,2020-04-14,515.0
BFA,Burkina Faso,2020-04-15,528.0
BFA,Burkina Faso,2020-04-16,542.0
BFA,Burkina Faso,2020-04-17,543.0
BFA,Burkina Faso,2020-04-18,557.0
BFA,Burkina Faso,2020-04-19,565.0
BFA,Burkina Faso,2020-04-20,576.0
BFA,Burkina Faso,2020-04-21,581.0
BFA,Burkina Faso,2020-04-22,600.0
BFA,Burkina Faso,2020-04-23,609.0
BFA,Burkina Faso,2020-04-24,616.0
BFA,Burkina Faso,2020-04-25,626.0
BFA,Burkina Faso,2020-04-26,629.0
BFA,Burkina Faso,2020-04-27,632.0
BFA,Burkina Faso,2020-04-28,635.0
BFA,Burkina Faso,2020-04-29,638.0
BFA,Burkina Faso,2020-04-30,641.0
BFA,Burkina Faso,2020-05-01,645.0
BFA,Burkina Faso,2020-05-02,649.0
BFA,Burkina Faso,2020-05-03,652.0
BFA,Burkina Faso,2020-05-04,662.0
BFA,Burkina Faso,2020-05-05,672.0
BFA,Burkina Faso,2020-05-06,688.0
BFA,Burkina Faso,2020-05-07,729.0
BFA,Burkina Faso,2020-05-08,736.0
BFA,Burkina Faso,2020-05-09,744.0
BFA,Burkina Faso,2020-05-10,748.0
BFA,Burkina Faso,2020-05-11,751.0
BFA,Burkina Faso,2020-05-12,760.0
BFA,Burkina Faso,2020-05-13,766.0
BFA,Burkina Faso,2020-05-14,773.0
BFA,Burkina Faso,2020-05-15,773.0
BFA,Burkina Faso,2020-05-16,782.0
BFA,Burkina Faso,2020-05-17,782.0
BFA,Burkina Faso,2020-05-18,796.0
BFA,Burkina Faso,2020-05-19,796.0
BFA,Burkina Faso,2020-05-20,806.0
BFA,Burkina Faso,2020-05-21,809.0
BFA,Burkina Faso,2020-05-22,812.0
BFA,Burkina Faso,2020-05-23,814.0
BFA,Burkina Faso,2020-05-24,814.0
BFA,Burkina Faso,2020-05-25,832.0
BFA,Burkina Faso,2020-05-26,841.0
BFA,Burkina Faso,2020-05-27,845.0
BFA,Burkina Faso,2020-05-28,845.0
BFA,Burkina Faso,2020-05-29,847.0
BFA,Burkina Faso,2020-05-30,847.0
BFA,Burkina Faso,2020-05-31,853.0
BFA,Burkina Faso,2020-06-01,881.0
BFA,Burkina Faso,2020-06-02,881.0
BFA,Burkina Faso,2020-06-03,883.0
BFA,Burkina Faso,2020-06-04,884.0
BFA,Burkina Faso,2020-06-05,885.0
BFA,Burkina Faso,2020-06-06,888.0
BFA,Burkina Faso,2020-06-07,888.0
BFA,Burkina Faso,2020-06-08,889.0
BFA,Burkina Faso,2020-06-09,890.0
BFA,Burkina Faso,2020-06-10,891.0
BFA,Burkina Faso,2020-06-11,891.0
BFA,Burkina Faso,2020-06-12,892.0
BFA,Burkina Faso,2020-06-13,892.0
BFA,Burkina Faso,2020-06-14,894.0
BFA,Burkina Faso,2020-06-15,894.0
BFA,Burkina Faso,2020-06-16,894.0
BFA,Burkina Faso,2020-06-17,895.0
BFA,Burkina Faso,2020-06-18,899.0
BFA,Burkina Faso,2020-06-19,899.0
BFA,Burkina Faso,2020-06-20,900.0
BFA,Burkina Faso,2020-06-21,902.0
BFA,Burkina Faso,2020-06-22,903.0
BFA,Burkina Faso,2020-06-23,907.0
BFA,Burkina Faso,2020-06-24,919.0
BFA,Burkina Faso,2020-06-25,934.0
BFA,Burkina Faso,2020-06-26,941.0
BFA,Burkina Faso,2020-06-27,941.0
BFA,Burkina Faso,2020-06-28,941.0
BFA,Burkina Faso,2020-06-29,959.0
BFA,Burkina Faso,2020-06-30,959.0
BFA,Burkina Faso,2020-07-01,962.0
BFA,Burkina Faso,2020-07-02,962.0
BFA,Burkina Faso,2020-07-03,980.0
BFA,Burkina Faso,2020-07-04,987.0
BFA,Burkina Faso,2020-07-05,987.0
BFA,Burkina Faso,2020-07-06,987.0
BFA,Burkina Faso,2020-07-07,1000.0
BFA,Burkina Faso,2020-07-08,1003.0
BFA,Burkina Faso,2020-07-09,1005.0
BFA,Burkina Faso,2020-07-10,1020.0
BFA,Burkina Faso,2020-07-11,1020.0
BFA,Burkina Faso,2020-07-12,1033.0
BFA,Burkina Faso,2020-07-13,1036.0
BFA,Burkina Faso,2020-07-14,1036.0
BFA,Burkina Faso,2020-07-15,1038.0
BFA,Burkina Faso,2020-07-16,1038.0
BFA,Burkina Faso,2020-07-17,1038.0
BFA,Burkina Faso,2020-07-18,1047.0
BFA,Burkina Faso,2020-07-19,1052.0
BFA,Burkina Faso,2020-07-20,1065.0
BFA,Burkina Faso,2020-07-21,1065.0
BFA,Burkina Faso,2020-07-22,1065.0
BFA,Burkina Faso,2020-07-23,1066.0
BFA,Burkina Faso,2020-07-24,1075.0
BFA,Burkina Faso,2020-07-25,1081.0
BFA,Burkina Faso,2020-07-26,1086.0
BFA,Burkina Faso,2020-07-27,1100.0
BFA,Burkina Faso,2020-07-28,1100.0
BFA,Burkina Faso,2020-07-29,1106.0
BFA,Burkina Faso,2020-07-30,1117.0
BFA,Burkina Faso,2020-07-31,1117.0
BFA,Burkina Faso,2020-08-01,1143.0
BFA,Burkina Faso,2020-08-02,1149.0
BFA,Burkina Faso,2020-08-03,1150.0
BFA,Burkina Faso,2020-08-04,1153.0
BFA,Burkina Faso,2020-08-05,1156.0
BFA,Burkina Faso,2020-08-06,1158.0
BFA,Burkina Faso,2020-08-07,1162.0
BFA,Burkina Faso,2020-08-08,1175.0
BFA,Burkina Faso,2020-08-09,1180.0
BFA,Burkina Faso,2020-08-10,1204.0
BFA,Burkina Faso,2020-08-11,1211.0
BFA,Burkina Faso,2020-08-12,1213.0
BFA,Burkina Faso,2020-08-13,1228.0
BFA,Burkina Faso,2020-08-14,1238.0
BFA,Burkina Faso,2020-08-15,1240.0
BFA,Burkina Faso,2020-08-16,1249.0
BFA,Burkina Faso,2020-08-17,1267.0
BFA,Burkina Faso,2020-08-18,1280.0
BFA,Burkina Faso,2020-08-19,1285.0
BFA,Burkina Faso,2020-08-20,1292.0
BFA,Burkina Faso,2020-08-21,1297.0
BFA,Burkina Faso,2020-08-22,1313.0
BFA,Burkina Faso,2020-08-23,1320.0
BFA,Burkina Faso,2020-08-24,1328.0
BFA,Burkina Faso,2020-08-25,1338.0
BFA,Burkina Faso,2020-08-26,1352.0
BFA,Burkina Faso,2020-08-27,1352.0
BFA,Burkina Faso,2020-08-28,1357.0
BFA,Burkina Faso,2020-08-29,1358.0
BFA,Burkina Faso,2020-08-30,1362.0
BFA,Burkina Faso,2020-08-31,1368.0
BFA,Burkina Faso,2020-09-01,1370.0
BFA,Burkina Faso,2020-09-02,1375.0
BFA,Burkina Faso,2020-09-03,1378.0
BFA,Burkina Faso,2020-09-04,1386.0
BFA,Burkina Faso,2020-09-05,1408.0
BFA,Burkina Faso,2020-09-06,1447.0
BFA,Burkina Faso,2020-09-07,1452.0
BFA,Burkina Faso,2020-09-08,1463.0
BFA,Burkina Faso,2020-09-09,1466.0
BFA,Burkina Faso,2020-09-10,1476.0
BFA,Burkina Faso,2020-09-11,1486.0
BFA,Burkina Faso,2020-09-12,1499.0
BFA,Burkina Faso,2020-09-13,1514.0
BFA,Burkina Faso,2020-09-14,1707.0
BFA,Burkina Faso,2020-09-15,1717.0
BFA,Burkina Faso,2020-09-16,1733.0
BFA,Burkina Faso,2020-09-17,1748.0
BFA,Burkina Faso,2020-09-18,1767.0
BFA,Burkina Faso,2020-09-19,1797.0
BFA,Burkina Faso,2020-09-20,1816.0
BFA,Burkina Faso,2020-09-21,1846.0
BFA,Burkina Faso,2020-09-22,1896.0
BFA,Burkina Faso,2020-09-23,1907.0
BFA,Burkina Faso,2020-09-24,1929.0
BFA,Burkina Faso,2020-09-25,1950.0
BFA,Burkina Faso,2020-09-26,1962.0
BFA,Burkina Faso,2020-09-27,1973.0
BFA,Burkina Faso,2020-09-28,2008.0
BFA,Burkina Faso,2020-09-29,2028.0
BFA,Burkina Faso,2020-09-30,2032.0
BFA,Burkina Faso,2020-10-01,2056.0
BFA,Burkina Faso,2020-10-02,2088.0
BFA,Burkina Faso,2020-10-03,2123.0
BFA,Burkina Faso,2020-10-04,2154.0
BFA,Burkina Faso,2020-10-05,2167.0
BFA,Burkina Faso,2020-10-06,2184.0
BFA,Burkina Faso,2020-10-07,2197.0
BFA,Burkina Faso,2020-10-08,2222.0
BFA,Burkina Faso,2020-10-09,2241.0
BFA,Burkina Faso,2020-10-10,2254.0
BFA,Burkina Faso,2020-10-11,2271.0
BFA,Burkina Faso,2020-10-12,2280.0
BFA,Burkina Faso,2020-10-13,2294.0
BFA,Burkina Faso,2020-10-14,2305.0
BFA,Burkina Faso,2020-10-15,2305.0
BFA,Burkina Faso,2020-10-16,2335.0
BFA,Burkina Faso,2020-10-17,2343.0
BFA,Burkina Faso,2020-10-18,2343.0
BFA,Burkina Faso,2020-10-19,2381.0
BFA,Burkina Faso,2020-10-20,2387.0
BFA,Burkina Faso,2020-10-21,2406.0
BFA,Burkina Faso,2020-10-22,2406.0
BFA,Burkina Faso,2020-10-23,2421.0
BFA,Burkina Faso,2020-10-24,2433.0
BFA,Burkina Faso,2020-10-25,2444.0
BFA,Burkina Faso,2020-10-26,2451.0
BFA,Burkina Faso,2020-10-27,2459.0
BFA,Burkina Faso,2020-10-28,2466.0
BFA,Burkina Faso,2020-10-29,2466.0
BFA,Burkina Faso,2020-10-30,2477.0
BFA,Burkina Faso,2020-10-31,2477.0
BFA,Burkina Faso,2020-11-01,2500.0
BFA,Burkina Faso,2020-11-02,2500.0
BFA,Burkina Faso,2020-11-03,2517.0
BFA,Burkina Faso,2020-11-04,2530.0
BFA,Burkina Faso,2020-11-05,2539.0
BFA,Burkina Faso,2020-11-06,2550.0
BFA,Burkina Faso,2020-11-07,2562.0
BFA,Burkina Faso,2020-11-08,2565.0
BFA,Burkina Faso,2020-11-09,2569.0
BFA,Burkina Faso,2020-11-10,2581.0
BFA,Burkina Faso,2020-11-11,2582.0
BFA,Burkina Faso,2020-11-12,2586.0
BFA,Burkina Faso,2020-11-13,2586.0
BFA,Burkina Faso,2020-11-14,2609.0
BFA,Burkina Faso,2020-11-15,2635.0
BFA,Burkina Faso,2020-11-16,2641.0
BFA,Burkina Faso,2020-11-17,2652.0
BFA,Burkina Faso,2020-11-18,2652.0
BFA,Burkina Faso,2020-11-19,2670.0
BGD,Bangladesh,2020-03-09,3.0
BGD,Bangladesh,2020-03-15,3.0
BGD,Bangladesh,2020-03-17,5.0
BGD,Bangladesh,2020-03-18,8.0
BGD,Bangladesh,2020-03-19,10.0
BGD,Bangladesh,2020-03-20,10.0
BGD,Bangladesh,2020-03-21,17.0
BGD,Bangladesh,2020-03-22,24.0
BGD,Bangladesh,2020-03-23,27.0
BGD,Bangladesh,2020-03-24,33.0
BGD,Bangladesh,2020-03-25,39.0
BGD,Bangladesh,2020-03-26,39.0
