country,date,owid-total_cases_per_million
KOR,2020-03-01,68.774
KOR,2020-03-02,82.155
KOR,2020-03-03,93.85799999999999
KOR,2020-03-04,103.92200000000001
KOR,2020-03-05,112.465
KOR,2020-03-06,122.569
KOR,2020-03-07,131.99
KOR,2020-03-08,139.148
KOR,2020-03-09,143.985
KOR,2020-03-10,146.54
KOR,2020-03-11,151.26
KOR,2020-03-12,153.484
KOR,2020-03-13,155.63
KOR,2020-03-14,157.717
KOR,2020-03-15,159.19899999999998
KOR,2020-03-16,160.642
KOR,2020-03-17,162.281
KOR,2020-03-18,164.095
KOR,2020-03-19,167.05900000000003
KOR,2020-03-20,168.75599999999997
KOR,2020-03-21,171.62400000000002
KOR,2020-03-22,173.535
KOR,2020-03-23,174.783
KOR,2020-03-24,176.266
KOR,2020-03-25,178.21599999999998
KOR,2020-03-26,180.245
KOR,2020-03-27,182.02
KOR,2020-03-28,184.86700000000002
KOR,2020-03-29,186.915
KOR,2020-03-30,188.437
KOR,2020-03-31,190.875
KOR,2020-04-01,190.875
KOR,2020-04-02,194.581
KOR,2020-04-03,196.25799999999998
KOR,2020-04-04,198.092
KOR,2020-04-05,199.672
KOR,2020-04-06,200.588
KOR,2020-04-07,201.505
KOR,2020-04-08,202.53900000000002
KOR,2020-04-09,203.3
KOR,2020-04-10,203.826
KOR,2020-04-11,203.826
KOR,2020-04-12,205.035
KOR,2020-04-13,205.523
KOR,2020-04-14,206.05
KOR,2020-04-15,206.576
KOR,2020-04-16,207.005
KOR,2020-04-17,207.435
KOR,2020-04-18,207.78599999999997
KOR,2020-04-19,207.942
KOR,2020-04-20,208.195
KOR,2020-04-21,208.37099999999998
KOR,2020-04-22,208.585
KOR,2020-04-23,208.74099999999999
KOR,2020-04-24,208.858
KOR,2020-04-25,209.053
KOR,2020-04-26,209.24900000000002
KOR,2020-04-27,209.44400000000002
KOR,2020-04-28,209.717
KOR,2020-04-29,209.892
KOR,2020-04-30,209.97
KOR,2020-05-01,210.146
KOR,2020-05-02,210.263
KOR,2020-05-03,210.516
KOR,2020-05-04,210.672
KOR,2020-05-05,210.731
KOR,2020-05-06,210.77
KOR,2020-05-07,210.84799999999998
KOR,2020-05-08,211.082
KOR,2020-05-09,211.433
KOR,2020-05-10,212.09599999999998
KOR,2020-05-11,212.77900000000002
KOR,2020-05-12,213.30599999999998
KOR,2020-05-13,213.813
KOR,2020-05-14,214.378
KOR,2020-05-15,214.905
KOR,2020-05-16,215.27599999999998
KOR,2020-05-17,215.52900000000002
KOR,2020-05-18,215.822
KOR,2020-05-19,216.075
KOR,2020-05-20,216.699
KOR,2020-05-21,216.933
KOR,2020-05-22,217.324
KOR,2020-05-23,217.77200000000002
KOR,2020-05-24,218.26
KOR,2020-05-25,218.572
KOR,2020-05-26,218.942
KOR,2020-05-27,219.72299999999998
KOR,2020-05-28,221.264
KOR,2020-05-29,222.395
KOR,2020-05-30,223.155
KOR,2020-05-31,223.68200000000002
KOR,2020-06-01,224.365
KOR,2020-06-02,225.106
KOR,2020-06-03,226.062
KOR,2020-06-04,226.822
KOR,2020-06-05,227.583
KOR,2020-06-06,228.578
KOR,2020-06-07,229.69
KOR,2020-06-08,230.43099999999998
KOR,2020-06-09,231.172
KOR,2020-06-10,232.14700000000002
KOR,2020-06-11,233.025
KOR,2020-06-12,234.11700000000002
KOR,2020-06-13,235.053
KOR,2020-06-14,235.697
KOR,2020-06-15,236.419
KOR,2020-06-16,237.082
KOR,2020-06-17,237.921
KOR,2020-06-18,239.071
KOR,2020-06-19,240.02700000000002
KOR,2020-06-20,241.334
KOR,2020-06-21,242.27
KOR,2020-06-22,242.602
KOR,2020-06-23,243.49900000000002
KOR,2020-06-24,244.49400000000003
KOR,2020-06-25,245.04
KOR,2020-06-26,245.801
KOR,2020-06-27,246.795
KOR,2020-06-28,248.005
KOR,2020-06-29,248.824
KOR,2020-06-30,249.66299999999998
KOR,2020-07-01,250.638
KOR,2020-07-02,251.69099999999997
KOR,2020-07-03,252.92
KOR,2020-07-04,254.149
KOR,2020-07-05,255.33900000000003
KOR,2020-07-06,255.33900000000003
KOR,2020-07-07,257.094
KOR,2020-07-08,258.323
KOR,2020-07-09,259.279
KOR,2020-07-10,260.156
KOR,2020-07-11,260.839
KOR,2020-07-12,261.697
KOR,2020-07-13,262.906
KOR,2020-07-14,263.55
KOR,2020-07-15,264.311
KOR,2020-07-16,265.501
KOR,2020-07-17,266.671
KOR,2020-07-18,267.432
KOR,2020-07-19,268.095
KOR,2020-07-20,268.60200000000003
KOR,2020-07-21,269.48
KOR,2020-07-22,270.70799999999997
KOR,2020-07-23,271.85900000000004
KOR,2020-07-24,272.659
KOR,2020-07-25,274.863
KOR,2020-07-26,275.994
KWT,2019-12-31,0.0
KWT,2020-01-01,0.0
KWT,2020-01-02,0.0
KWT,2020-01-03,0.0
KWT,2020-01-04,0.0
KWT,2020-01-05,0.0
KWT,2020-01-06,0.0
KWT,2020-01-07,0.0
KWT,2020-01-08,0.0
KWT,2020-01-09,0.0
KWT,2020-01-10,0.0
KWT,2020-01-11,0.0
KWT,2020-01-12,0.0
KWT,2020-01-13,0.0
KWT,2020-01-14,0.0
KWT,2020-01-15,0.0
KWT,2020-01-16,0.0
KWT,2020-01-17,0.0
KWT,2020-01-18,0.0
KWT,2020-01-19,0.0
KWT,2020-01-20,0.0
KWT,2020-01-21,0.0
KWT,2020-01-22,0.0
KWT,2020-01-23,0.0
KWT,2020-01-24,0.0
KWT,2020-01-25,0.0
KWT,2020-01-26,0.0
KWT,2020-01-27,0.0
KWT,2020-01-28,0.0
KWT,2020-01-29,0.0
KWT,2020-01-30,0.0
KWT,2020-01-31,0.0
KWT,2020-02-01,0.0
KWT,2020-02-02,0.0
KWT,2020-02-03,0.0
KWT,2020-02-04,0.0
KWT,2020-02-05,0.0
KWT,2020-02-06,0.0
KWT,2020-02-07,0.0
KWT,2020-02-08,0.0
KWT,2020-02-09,0.0
KWT,2020-02-10,0.0
KWT,2020-02-11,0.0
KWT,2020-02-12,0.0
KWT,2020-02-13,0.0
KWT,2020-02-14,0.0
KWT,2020-02-15,0.0
KWT,2020-02-16,0.0
KWT,2020-02-17,0.0
KWT,2020-02-18,0.0
KWT,2020-02-19,0.0
KWT,2020-02-20,0.0
KWT,2020-02-21,0.0
KWT,2020-02-22,0.0
KWT,2020-02-23,0.0
KWT,2020-02-24,0.7020000000000001
KWT,2020-02-25,1.171
KWT,2020-02-26,2.576
KWT,2020-02-27,6.087999999999999
KWT,2020-02-28,10.068999999999999
KWT,2020-02-29,10.537
KWT,2020-03-01,10.537
KWT,2020-03-02,10.770999999999999
KWT,2020-03-03,13.113
KWT,2020-03-06,13.581
KWT,2020-03-08,14.284
KWT,2020-03-09,14.985999999999999
KWT,2020-03-10,15.22
KWT,2020-03-11,16.157
KWT,2020-03-12,16.86
KWT,2020-03-13,18.733
KWT,2020-03-14,23.416
KWT,2020-03-15,24.353
KWT,2020-03-16,26.226
KWT,2020-03-17,28.802
KWT,2020-03-18,30.441
KWT,2020-03-19,33.251
KWT,2020-03-20,34.656
KWT,2020-03-21,37.232
KWT,2020-03-22,41.211999999999996
KWT,2020-03-23,44.022
KWT,2020-03-24,44.256
KWT,2020-03-25,44.725
KWT,2020-03-26,45.661
KWT,2020-03-27,48.706
KWT,2020-03-28,52.68600000000001
KWT,2020-03-29,55.028
KWT,2020-03-30,59.711000000000006
KWT,2020-03-31,62.287
KWT,2020-04-01,67.673
KWT,2020-04-02,74.229
KWT,2020-04-03,80.083
KWT,2020-04-04,80.083
KWT,2020-04-05,112.163
KWT,2020-04-06,130.194
KWT,2020-04-07,155.717
KWT,2020-04-08,173.982
KWT,2020-04-09,200.208
KWT,2020-04-10,213.08700000000002
KWT,2020-04-11,232.52200000000002
KWT,2020-04-12,270.222
KWT,2020-04-13,288.955
KWT,2020-04-14,304.41
KWT,2020-04-15,317.288
KWT,2020-04-16,328.996
KWT,2020-04-17,356.86199999999997
KWT,2020-04-18,388.23900000000003
KWT,2020-04-19,410.25
KWT,2020-04-20,448.41900000000004
KWT,2020-04-21,467.152
KWT,2020-04-22,487.055
KWT,2020-04-23,526.394
KWT,2020-04-24,561.753
KWT,2020-04-25,612.097
KWT,2020-04-26,677.194
KWT,2020-04-27,720.046
KWT,2020-04-28,769.922
KWT,2020-04-29,805.5139999999999
KWT,2020-04-30,875.763
KWT,2020-05-01,942.265
KWT,2020-05-02,1024.923
KWT,2020-05-03,1081.59
KWT,2020-05-04,1166.825
KWT,2020-05-05,1235.903
KWT,2020-05-06,1359.0710000000001
KWT,2020-05-07,1472.64
KWT,2020-05-08,1537.736
KWT,2020-05-09,1687.8339999999998
KWT,2020-05-10,1785.011
KWT,2020-05-11,2034.392
KWT,2020-05-12,2174.4210000000003
KWT,2020-05-13,2406.474
KWT,2020-05-14,2582.3289999999997
KWT,2020-05-15,2804.08
KWT,2020-05-16,3011.313
KWT,2020-05-17,3231.8920000000003
KWT,2020-05-18,3477.2929999999997
KWT,2020-05-19,3674.223
KWT,2020-05-20,3925.478
KWT,2020-05-21,4113.7429999999995
KWT,2020-05-22,4357.505
KWT,2020-05-23,4581.129
KWT,2020-05-24,4791.874
KWT,2020-05-25,4988.101
KWT,2020-05-26,5143.818
KWT,2020-05-27,5286.188
KWT,2020-05-28,5448.228
KWT,2020-05-29,5646.094
KWT,2020-05-30,5897.115
KWT,2020-05-31,6133.149
KWT,2020-06-01,6332.42
KWT,2020-06-02,6500.781999999999
KWT,2020-06-03,6708.483
KWT,2020-06-04,6874.738
KWT,2020-06-05,7006.335999999999
KWT,2020-06-06,7175.635
KWT,2020-06-07,7289.670999999999
KWT,2020-06-08,7457.565
KWT,2020-06-09,7612.579000000001
KWT,2020-06-10,7760.101
KWT,2020-06-11,7920.033
KWT,2020-06-12,8062.637
KWT,2020-06-13,8184.401
KWT,2020-06-14,8304.76
KWT,2020-06-15,8411.069
KWT,2020-06-16,8530.725
KWT,2020-06-17,8654.128
KWT,2020-06-18,8788.771
KWT,2020-06-19,8915.452
KWT,2020-06-20,9056.885
KWT,2020-06-21,9166.239
KWT,2020-06-22,9284.49
KWT,2020-06-23,9434.587
KWT,2020-06-24,9608.335
KWT,2020-06-25,9806.435
KWT,2020-06-26,10019.288
KWT,2020-06-27,10233.545
KWT,2020-06-28,10394.648000000001
KWT,2020-06-29,10523.671
KWT,2020-06-30,10659.953000000001
KWT,2020-07-01,10817.075
KWT,2020-07-02,10991.525
KWT,2020-07-03,11206.719
KWT,2020-07-04,11397.091999999999
KWT,2020-07-05,11544.848
KWT,2020-07-06,11694.243
KWT,2020-07-07,11858.858
KWT,2020-07-08,11999.589
KWT,2020-07-09,12178.02
KWT,2020-07-10,12373.076000000001
KWT,2020-07-11,12546.355
KWT,2020-07-12,12658.284
KWT,2020-07-13,12854.043
KWT,2020-07-14,12997.818000000001
KWT,2020-07-15,13153.768999999998
KWT,2020-07-16,13318.383999999998
KWT,2020-07-17,13503.606000000002
KWT,2020-07-18,13633.097
KWT,2020-07-19,13793.028999999999
KWT,2020-07-20,13863.278
KWT,2020-07-21,13994.173999999999
KWT,2020-07-22,14151.296
KWT,2020-07-23,14327.151000000002
KWT,2020-07-24,14488.018999999998
KWT,2020-07-25,14664.343
KWT,2020-07-26,14824.508999999998
LAO,2020-03-25,0.275
LAO,2020-03-26,0.275
LAO,2020-03-27,0.825
LAO,2020-03-28,0.825
LAO,2020-03-29,0.825
LAO,2020-03-30,0.825
LAO,2020-03-31,1.237
LAO,2020-04-01,1.237
LAO,2020-04-02,1.374
LAO,2020-04-03,1.374
LAO,2020-04-04,1.374
LAO,2020-04-05,1.374
LAO,2020-04-06,1.5119999999999998
LAO,2020-04-07,1.649
LAO,2020-04-08,1.649
LAO,2020-04-09,2.062
LAO,2020-04-10,2.199
LAO,2020-04-11,2.199
LAO,2020-04-12,2.474
LAO,2020-04-13,2.611
LAO,2020-04-14,2.611
LAO,2020-04-15,2.611
LAO,2020-04-16,2.611
LAO,2020-04-17,2.611
LAO,2020-04-18,2.611
LAO,2020-04-19,2.611
LAO,2020-04-20,2.611
LAO,2020-04-21,2.611
LAO,2020-04-22,2.611
LAO,2020-04-23,2.611
LAO,2020-04-24,2.611
LAO,2020-04-25,2.611
LAO,2020-04-26,2.611
LAO,2020-04-27,2.611
LAO,2020-04-28,2.611
LAO,2020-04-29,2.611
LAO,2020-04-30,2.611
LAO,2020-05-01,2.611
LAO,2020-05-02,2.611
LAO,2020-05-03,2.611
LAO,2020-05-04,2.611
LAO,2020-05-05,2.611
LAO,2020-05-06,2.611
LAO,2020-05-07,2.611
LAO,2020-05-08,2.611
LAO,2020-05-09,2.611
LAO,2020-05-10,2.611
LAO,2020-05-11,2.611
LAO,2020-05-12,2.611
LAO,2020-05-13,2.611
LAO,2020-05-14,2.611
LAO,2020-05-15,2.611
LAO,2020-05-16,2.611
LAO,2020-05-17,2.611
LAO,2020-05-18,2.611
LAO,2020-05-19,2.611
LAO,2020-05-20,2.611
LAO,2020-05-21,2.611
LAO,2020-05-22,2.611
LAO,2020-05-23,2.611
LAO,2020-05-24,2.611
LAO,2020-05-25,2.611
LAO,2020-05-26,2.611
LAO,2020-05-27,2.611
LAO,2020-05-28,2.611
LAO,2020-05-29,2.611
LAO,2020-05-30,2.611
LAO,2020-05-31,2.611
LAO,2020-06-01,2.611
LAO,2020-06-02,2.611
LAO,2020-06-03,2.611
LAO,2020-06-04,2.611
LAO,2020-06-05,2.611
LAO,2020-06-06,2.611
LAO,2020-06-07,2.611
LAO,2020-06-08,2.611
LAO,2020-06-09,2.611
LAO,2020-06-10,2.611
LAO,2020-06-11,2.611
LAO,2020-06-12,2.611
LAO,2020-06-13,2.611
LAO,2020-06-14,2.611
LAO,2020-06-15,2.611
LAO,2020-06-16,2.611
LAO,2020-06-17,2.611
LAO,2020-06-18,2.611
LAO,2020-06-19,2.611
LAO,2020-06-20,2.611
LAO,2020-06-21,2.611
LAO,2020-06-22,2.611
LAO,2020-06-23,2.611
LAO,2020-06-24,2.611
LAO,2020-06-25,2.611
LAO,2020-06-26,2.611
LAO,2020-06-27,2.611
LAO,2020-06-28,2.611
LAO,2020-06-29,2.611
LAO,2020-06-30,2.611
LAO,2020-07-01,2.611
LAO,2020-07-02,2.611
LAO,2020-07-03,2.611
LAO,2020-07-04,2.611
LAO,2020-07-05,2.611
LAO,2020-07-06,2.611
LAO,2020-07-07,2.611
LAO,2020-07-08,2.611
LAO,2020-07-09,2.611
LAO,2020-07-10,2.611
LAO,2020-07-11,2.611
LAO,2020-07-12,2.611
LAO,2020-07-13,2.611
LAO,2020-07-14,2.611
LAO,2020-07-15,2.611
LAO,2020-07-16,2.611
LAO,2020-07-17,2.611
LAO,2020-07-18,2.611
LAO,2020-07-19,2.611
LAO,2020-07-20,2.611
LAO,2020-07-21,2.611
LAO,2020-07-22,2.611
LAO,2020-07-23,2.611
LAO,2020-07-24,2.611
LAO,2020-07-25,2.7489999999999997
LAO,2020-07-26,2.7489999999999997
LBN,2019-12-31,0.0
LBN,2020-01-01,0.0
LBN,2020-01-02,0.0
LBN,2020-01-03,0.0
LBN,2020-01-04,0.0
LBN,2020-01-05,0.0
LBN,2020-01-06,0.0
LBN,2020-01-07,0.0
LBN,2020-01-08,0.0
LBN,2020-01-09,0.0
LBN,2020-01-10,0.0
LBN,2020-01-11,0.0
LBN,2020-01-12,0.0
LBN,2020-01-13,0.0
LBN,2020-01-14,0.0
LBN,2020-01-15,0.0
LBN,2020-01-16,0.0
LBN,2020-01-17,0.0
LBN,2020-01-18,0.0
LBN,2020-01-19,0.0
LBN,2020-01-20,0.0
LBN,2020-01-21,0.0
LBN,2020-01-22,0.0
LBN,2020-01-23,0.0
LBN,2020-01-24,0.0
LBN,2020-01-25,0.0
LBN,2020-01-26,0.0
LBN,2020-01-27,0.0
LBN,2020-01-28,0.0
LBN,2020-01-29,0.0
LBN,2020-01-30,0.0
LBN,2020-01-31,0.0
LBN,2020-02-01,0.0
LBN,2020-02-02,0.0
LBN,2020-02-03,0.0
LBN,2020-02-04,0.0
LBN,2020-02-05,0.0
LBN,2020-02-06,0.0
LBN,2020-02-07,0.0
LBN,2020-02-08,0.0
LBN,2020-02-09,0.0
LBN,2020-02-10,0.0
LBN,2020-02-11,0.0
LBN,2020-02-12,0.0
LBN,2020-02-13,0.0
LBN,2020-02-14,0.0
LBN,2020-02-15,0.0
LBN,2020-02-16,0.0
LBN,2020-02-17,0.0
LBN,2020-02-18,0.0
LBN,2020-02-19,0.0
LBN,2020-02-20,0.0
LBN,2020-02-21,0.0
LBN,2020-02-22,0.147
LBN,2020-02-23,0.147
LBN,2020-02-24,0.147
LBN,2020-02-25,0.147
LBN,2020-02-26,0.147
LBN,2020-02-27,0.293
LBN,2020-02-28,0.44
LBN,2020-02-29,0.44
LBN,2020-03-01,0.586
LBN,2020-03-02,1.465
LBN,2020-03-03,1.905
LBN,2020-03-06,2.344
LBN,2020-03-07,3.2230000000000003
LBN,2020-03-09,4.688
LBN,2020-03-10,6.007000000000001
LBN,2020-03-11,6.007000000000001
LBN,2020-03-12,8.937000000000001
LBN,2020-03-13,9.67
LBN,2020-03-15,13.625
LBN,2020-03-16,14.505
LBN,2020-03-17,17.581
LBN,2020-03-18,17.581
LBN,2020-03-19,19.486
LBN,2020-03-20,21.83
LBN,2020-03-21,23.881
LBN,2020-03-22,33.696999999999996
LBN,2020-03-23,36.335
LBN,2020-03-24,39.118
LBN,2020-03-25,44.538999999999994
LBN,2020-03-26,48.788000000000004
LBN,2020-03-27,53.916000000000004
LBN,2020-03-28,57.286
LBN,2020-03-29,60.361999999999995
LBN,2020-03-30,64.172
LBN,2020-03-31,65.344
LBN,2020-04-01,67.834
LBN,2020-04-02,70.179
LBN,2020-04-03,72.376
LBN,2020-04-04,72.376
LBN,2020-04-05,76.186
LBN,2020-04-06,77.211
LBN,2020-04-07,79.262
LBN,2020-04-08,80.288
LBN,2020-04-09,84.244
LBN,2020-04-10,85.26899999999999
LBN,2020-04-11,89.225
LBN,2020-04-12,90.69
LBN,2020-04-13,92.302
LBN,2020-04-14,92.595
LBN,2020-04-15,93.913
LBN,2020-04-16,96.404
LBN,2020-04-17,97.137
LBN,2020-04-18,97.869
LBN,2020-04-19,98.455
LBN,2020-04-20,98.602
LBN,2020-04-21,99.18799999999999
LBN,2020-04-22,99.18799999999999
LBN,2020-04-23,99.92
LBN,2020-04-24,100.79899999999999
LBN,2020-04-25,101.971
LBN,2020-04-26,103.14399999999999
LBN,2020-04-27,103.583
LBN,2020-04-28,104.023
LBN,2020-04-29,105.04799999999999
LBN,2020-04-30,105.634
LBN,2020-05-01,106.22
LBN,2020-05-02,106.806
LBN,2020-05-03,107.39200000000001
LBN,2020-05-04,107.978
LBN,2020-05-05,108.41799999999999
LBN,2020-05-06,108.564
LBN,2020-05-07,109.883
LBN,2020-05-08,114.86399999999999
LBN,2020-05-09,116.62200000000001
LBN,2020-05-10,118.527
LBN,2020-05-11,123.802
LBN,2020-05-12,125.853
LBN,2020-05-13,127.464
LBN,2020-05-14,128.636
LBN,2020-05-15,129.808
LBN,2020-05-16,130.541
LBN,2020-05-17,132.153
LBN,2020-05-18,133.471
LBN,2020-05-19,136.401
LBN,2020-05-20,139.77100000000002
LBN,2020-05-21,140.797
LBN,2020-05-22,150.02700000000002
LBN,2020-05-23,159.111
LBN,2020-05-24,160.722
LBN,2020-05-25,163.213
LBN,2020-05-26,163.945
LBN,2020-05-27,167.02200000000002
LBN,2020-05-28,170.09900000000002
LBN,2020-05-29,171.12400000000002
LBN,2020-05-30,171.71
LBN,2020-05-31,174.49400000000003
LBN,2020-06-01,178.743
LBN,2020-06-02,180.648
LBN,2020-06-03,181.96599999999998
LBN,2020-06-04,184.017
LBN,2020-06-05,191.343
LBN,2020-06-06,192.222
LBN,2020-06-07,193.394
LBN,2020-06-08,195.00599999999997
LBN,2020-06-09,197.78900000000002
LBN,2020-06-10,200.42700000000002
LBN,2020-06-11,203.357
LBN,2020-06-12,205.408
LBN,2020-06-13,208.338
LBN,2020-06-14,211.268
LBN,2020-06-15,211.854
LBN,2020-06-16,214.49200000000002
LBN,2020-06-17,215.81
LBN,2020-06-18,218.15400000000002
LBN,2020-06-19,219.033
LBN,2020-06-20,221.231
LBN,2020-06-21,225.04
LBN,2020-06-22,232.512
LBN,2020-06-23,234.857
LBN,2020-06-24,237.64
LBN,2020-06-25,240.864
LBN,2020-06-26,243.50099999999998
LBN,2020-06-27,248.62900000000002
LBN,2020-06-28,251.852
LBN,2020-06-29,254.929
LBN,2020-06-30,255.66099999999997
LBN,2020-07-01,260.496
LBN,2020-07-02,261.961
LBN,2020-07-03,263.133
LBN,2020-07-04,268.115
LBN,2020-07-05,271.777
LBN,2020-07-06,274.414
LBN,2020-07-07,276.173
LBN,2020-07-08,279.39599999999996
LBN,2020-07-09,285.11
LBN,2020-07-10,294.633
LBN,2020-07-11,305.035
LBN,2020-07-12,317.635
LBN,2020-07-13,341.95599999999996
LBN,2020-07-14,354.409
LBN,2020-07-15,359.098
LBN,2020-07-16,372.43
LBN,2020-07-17,380.781
LBN,2020-07-18,395.579
LBN,2020-07-19,406.56699999999995
LBN,2020-07-20,418.874
LBN,2020-07-21,425.61300000000006
LBN,2020-07-22,436.602
LBN,2020-07-23,454.769
LBN,2020-07-24,477.625
LBN,2020-07-25,499.162
LBN,2020-07-26,524.8009999999999
LBR,2020-03-17,0.198
LBR,2020-03-18,0.395
LBR,2020-03-19,0.395
LBR,2020-03-20,0.395
LBR,2020-03-21,0.395
LBR,2020-03-22,0.593
LBR,2020-03-23,0.593
LBR,2020-03-24,0.593
LBR,2020-03-25,0.593
LBR,2020-03-26,0.593
LBR,2020-03-27,0.593
LBR,2020-03-28,0.593
LBR,2020-03-29,0.593
LBR,2020-03-30,0.593
LBR,2020-03-31,0.593
LBR,2020-04-01,0.593
LBR,2020-04-02,1.186
LBR,2020-04-03,1.186
LBR,2020-04-04,1.3840000000000001
LBR,2020-04-05,1.9769999999999999
LBR,2020-04-06,2.57
LBR,2020-04-07,2.7680000000000002
LBR,2020-04-08,2.7680000000000002
LBR,2020-04-09,6.129
LBR,2020-04-10,6.129
LBR,2020-04-11,7.316
LBR,2020-04-12,9.491
LBR,2020-04-13,9.886000000000001
LBR,2020-04-14,11.665
LBR,2020-04-15,11.665
LBR,2020-04-16,11.665
LBR,2020-04-17,14.434000000000001
LBR,2020-04-18,15.027000000000001
LBR,2020-04-19,16.015
LBR,2020-04-20,17.992
LBR,2020-04-21,19.574
LBR,2020-04-22,19.97
LBR,2020-04-23,19.97
LBR,2020-04-24,19.97
LBR,2020-04-25,23.133000000000003
LBR,2020-04-26,23.726
LBR,2020-04-27,24.517
LBR,2020-04-28,26.296999999999997
LBR,2020-04-29,27.878
LBR,2020-04-30,27.878
LBR,2020-05-01,27.878
LBR,2020-05-02,30.053
LBR,2020-05-03,30.449
LBR,2020-05-04,31.24
LBR,2020-05-05,32.821
LBR,2020-05-06,33.611999999999995
LBR,2020-05-07,35.194
LBR,2020-05-08,37.369
LBR,2020-05-09,39.346
LBR,2020-05-10,39.346
LBR,2020-05-11,39.346
LBR,2020-05-12,41.718999999999994
LBR,2020-05-13,41.916000000000004
LBR,2020-05-14,42.114
LBR,2020-05-15,42.51
LBR,2020-05-16,43.301
LBR,2020-05-17,44.091
LBR,2020-05-18,44.685
LBR,2020-05-19,45.278
LBR,2020-05-20,46.068999999999996
LBR,2020-05-21,47.056999999999995
LBR,2020-05-22,47.453
LBR,2020-05-23,49.232
LBR,2020-05-24,50.418
LBR,2020-05-25,52.396
LBR,2020-05-26,52.396
LBR,2020-05-27,52.593
LBR,2020-05-28,52.593
LBR,2020-05-29,53.18600000000001
LBR,2020-05-30,53.977
LBR,2020-05-31,55.361000000000004
LBR,2020-06-01,56.943000000000005
LBR,2020-06-02,58.525
LBR,2020-06-03,61.49100000000001
LBR,2020-06-04,62.479
LBR,2020-06-05,63.468
LBR,2020-06-06,66.038
LBR,2020-06-07,68.21300000000001
LBR,2020-06-08,70.98100000000001
LBR,2020-06-09,73.156
LBR,2020-06-10,75.726
LBR,2020-06-11,78.495
LBR,2020-06-12,81.065
LBR,2020-06-13,83.24
LBR,2020-06-14,88.18299999999999
LBR,2020-06-15,90.555
LBR,2020-06-16,98.464
LBR,2020-06-17,100.639
LBR,2020-06-18,100.639
LBR,2020-06-19,107.164
LBR,2020-06-20,114.875
LBR,2020-06-21,118.829
LBR,2020-06-22,123.772
LBR,2020-06-23,128.517
LBR,2020-06-24,128.91299999999998
LBR,2020-06-25,130.89
LBR,2020-06-26,134.64700000000002
LBR,2020-06-27,135.24
LBR,2020-06-28,144.137
LBR,2020-06-29,151.84799999999998
LBR,2020-06-30,152.244
LBR,2020-07-01,154.221
LBR,2020-07-02,158.966
LBR,2020-07-03,161.93200000000002
LBR,2020-07-04,164.7
LBR,2020-07-05,171.81799999999998
LBR,2020-07-06,172.80700000000002
LBR,2020-07-07,176.168
LBR,2020-07-08,181.30900000000003
LBR,2020-07-09,183.088
LBR,2020-07-10,189.217
LBR,2020-07-11,190.40400000000002
LBR,2020-07-12,197.324
LBR,2020-07-13,199.696
LBR,2020-07-14,202.46400000000003
LBR,2020-07-15,202.46400000000003
LBR,2020-07-16,208.792
LBR,2020-07-17,211.56
LBR,2020-07-18,214.525
LBR,2020-07-19,215.11900000000003
LBR,2020-07-20,215.71200000000002
LBR,2020-07-21,218.875
LBR,2020-07-22,219.07299999999998
LBR,2020-07-23,220.25900000000001
LBR,2020-07-24,220.852
LBR,2020-07-25,224.41099999999997
LBR,2020-07-26,228.36599999999999
LBY,2020-03-25,0.146
LBY,2020-03-26,0.146
LBY,2020-03-27,0.146
LBY,2020-03-28,0.146
LBY,2020-03-29,0.146
LBY,2020-03-30,1.1640000000000001
LBY,2020-03-31,1.1640000000000001
LBY,2020-04-01,1.455
LBY,2020-04-02,1.455
LBY,2020-04-03,1.601
LBY,2020-04-04,1.601
LBY,2020-04-05,2.62
LBY,2020-04-06,2.62
LBY,2020-04-07,2.62
LBY,2020-04-08,2.765
LBY,2020-04-09,3.056
LBY,2020-04-10,3.4930000000000003
LBY,2020-04-11,3.4930000000000003
LBY,2020-04-12,3.638
LBY,2020-04-13,3.638
LBY,2020-04-14,3.784
LBY,2020-04-15,5.093999999999999
LBY,2020-04-16,6.986000000000001
LBY,2020-04-17,7.131
LBY,2020-04-18,7.131
LBY,2020-04-19,7.131
LBY,2020-04-20,7.131
LBY,2020-04-21,7.422000000000001
LBY,2020-04-22,7.422000000000001
LBY,2020-04-23,8.586
LBY,2020-04-24,8.732000000000001
LBY,2020-04-25,8.878
LBY,2020-04-26,8.878
LBY,2020-04-27,8.878
LBY,2020-04-28,8.878
LBY,2020-04-29,8.878
LBY,2020-04-30,8.878
LBY,2020-05-01,8.878
LBY,2020-05-02,9.169
LBY,2020-05-03,9.169
LBY,2020-05-04,9.169
LBY,2020-05-05,9.169
LBY,2020-05-06,9.169
LBY,2020-05-07,9.314
LBY,2020-05-08,9.314
LBY,2020-05-09,9.314
LBY,2020-05-10,9.314
LBY,2020-05-11,9.314
LBY,2020-05-12,9.314
LBY,2020-05-13,9.314
LBY,2020-05-14,9.314
LBY,2020-05-15,9.314
LBY,2020-05-16,9.314
LBY,2020-05-17,9.46
LBY,2020-05-18,9.46
LBY,2020-05-19,9.46
LBY,2020-05-20,9.896
LBY,2020-05-21,10.042
LBY,2020-05-22,10.333
LBY,2020-05-23,10.478
LBY,2020-05-24,10.915
LBY,2020-05-25,10.915
LBY,2020-05-26,10.915
LBY,2020-05-27,11.206
LBY,2020-05-28,14.408
LBY,2020-05-29,15.280999999999999
LBY,2020-05-30,17.173
LBY,2020-05-31,18.919
