iso_code,country,date,owid_new_cases_per_million
ITA,Italy,2021-06-03,32.518
ITA,Italy,2021-06-04,42.341
ITA,Italy,2021-06-05,40.32
ITA,Italy,2021-06-06,37.686
ITA,Italy,2021-06-07,21.038
ITA,Italy,2021-06-08,31.375
ITA,Italy,2021-06-09,36.41
ITA,Italy,2021-06-10,34.423
ITA,Italy,2021-06-11,31.341
ITA,Italy,2021-06-12,28.525
ITA,Italy,2021-06-13,23.026
ITA,Italy,2021-06-14,15.025
ITA,Italy,2021-06-15,20.756
ITA,Italy,2021-06-16,23.191
ITA,Italy,2021-06-17,21.916
ITA,Italy,2021-06-18,19.0
ITA,Italy,2021-06-19,19.762
ITA,Italy,2021-06-20,14.594
ITA,Italy,2021-06-21,8.018
ITA,Italy,2021-06-22,13.815
ITA,Italy,2021-06-23,18.884
ITA,Italy,2021-06-24,4.406
ITA,Italy,2021-06-25,12.44
ITA,Italy,2021-06-26,13.882
ITA,Italy,2021-06-27,12.921
ITA,Italy,2021-06-28,6.411
ITA,Italy,2021-06-29,11.215
ITA,Italy,2021-06-30,12.855
ITA,Italy,2021-07-01,14.561
ITA,Italy,2021-07-02,13.153
ITA,Italy,2021-07-03,15.389
ITA,Italy,2021-07-04,13.352
ITA,Italy,2021-07-05,7.951
ITA,Italy,2021-07-06,15.025
ITA,Italy,2021-07-07,16.731
ITA,Italy,2021-07-08,23.042
ITA,Italy,2021-07-09,22.959
ITA,Italy,2021-07-10,23.092
ITA,Italy,2021-07-11,23.042
ITA,Italy,2021-07-12,14.693
ITA,Italy,2021-07-13,25.345
ITA,Italy,2021-07-14,35.665
ITA,Italy,2021-07-15,40.966
ITA,Italy,2021-07-16,47.956
ITA,Italy,2021-07-17,51.65
ITA,Italy,2021-07-18,51.783
ITA,Italy,2021-07-19,34.29
ITA,Italy,2021-07-20,58.889
ITA,Italy,2021-07-21,70.468
ITA,Italy,2021-07-22,83.754
ITA,Italy,2021-07-23,85.178
ITA,Italy,2021-07-24,85.112
ITA,Italy,2021-07-25,78.552
ITA,Italy,2021-07-26,51.601
ITA,Italy,2021-07-27,74.809
ITA,Italy,2021-07-28,94.306
ITA,Italy,2021-07-29,102.158
ITA,Italy,2021-07-30,109.546
ITA,Italy,2021-07-31,107.823
ITA,Italy,2021-08-01,88.127
ITA,Italy,2021-08-02,52.76
ITA,Italy,2021-08-03,80.192
ITA,Italy,2021-08-04,109.165
ITA,Italy,2021-08-05,119.667
ITA,Italy,2021-08-06,109.314
ITA,Italy,2021-08-07,114.25
ITA,Italy,2021-08-08,94.968
ITA,Italy,2021-08-09,69.574
ITA,Italy,2021-08-10,93.163
ITA,Italy,2021-08-11,114.648
ITA,Italy,2021-08-12,120.379
ITA,Italy,2021-08-13,122.549
ITA,Italy,2021-08-14,118.955
ITA,Italy,2021-08-15,93.776
ITA,Italy,2021-08-16,60.778
ITA,Italy,2021-08-17,87.266
ITA,Italy,2021-08-18,118.59
ITA,Italy,2021-08-19,119.932
ITA,Italy,2021-08-20,119.601
ITA,Italy,2021-08-21,123.676
ITA,Italy,2021-08-22,98.099
ITA,Italy,2021-08-23,69.011
ITA,Italy,2021-08-24,100.683
ITA,Italy,2021-08-25,124.885
ITA,Italy,2021-08-26,119.518
ITA,Italy,2021-08-27,129.59
ITA,Italy,2021-08-28,113.604
ITA,Italy,2021-08-29,98.629
ITA,Italy,2021-08-30,70.452
ITA,Italy,2021-08-31,90.976
ITA,Italy,2021-09-01,107.608
ITA,Italy,2021-09-02,111.881
ITA,Italy,2021-09-03,111.467
ITA,Italy,2021-09-04,101.975
ITA,Italy,2021-09-05,88.028
ITA,Italy,2021-09-06,55.444
ITA,Italy,2021-09-07,78.105
ITA,Italy,2021-09-08,98.083
ITA,Italy,2021-09-09,91.407
ITA,Italy,2021-09-10,93.047
ITA,Italy,2021-09-11,85.99
ITA,Italy,2021-09-12,77.26
ITA,Italy,2021-09-13,46.25
ITA,Italy,2021-09-14,66.41
ITA,Italy,2021-09-15,79.944
ITA,Italy,2021-09-16,84.731
ITA,Italy,2021-09-17,75.272
ITA,Italy,2021-09-18,75.802
ITA,Italy,2021-09-19,63.544
ITA,Italy,2021-09-20,39.839
ITA,Italy,2021-09-21,55.891
ITA,Italy,2021-09-22,65.648
ITA,Italy,2021-09-23,67.139
ITA,Italy,2021-09-24,62.782
ITA,Italy,2021-09-25,58.293
ITA,Italy,2021-09-26,51.336
ITA,Italy,2021-09-27,29.37
ITA,Italy,2021-09-28,49.066
ITA,Italy,2021-09-29,53.207
ITA,Italy,2021-09-30,67.818
ITA,Italy,2021-10-01,56.371
ITA,Italy,2021-10-02,54.814
ITA,Italy,2021-10-03,49.149
ITA,Italy,2021-10-04,26.703
ITA,Italy,2021-10-05,40.8
ITA,Italy,2021-10-06,53.539
ITA,Italy,2021-10-07,48.586
ITA,Italy,2021-10-08,49.977
ITA,Italy,2021-10-09,45.505
ITA,Italy,2021-10-10,37.736
ITA,Italy,2021-10-11,25.113
ITA,Italy,2021-10-12,41.181
ITA,Italy,2021-10-13,45.869
JAM,Jamaica,2020-03-11,0.336
JAM,Jamaica,2020-03-12,0.336
JAM,Jamaica,2020-03-13,2.018
JAM,Jamaica,2020-03-14,0.0
JAM,Jamaica,2020-03-15,0.673
JAM,Jamaica,2020-03-16,0.0
JAM,Jamaica,2020-03-17,0.673
JAM,Jamaica,2020-03-18,0.336
JAM,Jamaica,2020-03-19,0.673
JAM,Jamaica,2020-03-20,0.336
JAM,Jamaica,2020-03-21,0.0
JAM,Jamaica,2020-03-22,1.009
JAM,Jamaica,2020-03-23,0.0
JAM,Jamaica,2020-03-24,0.673
JAM,Jamaica,2020-03-25,1.682
JAM,Jamaica,2020-03-26,0.0
JAM,Jamaica,2020-03-27,0.0
JAM,Jamaica,2020-03-28,1.345
JAM,Jamaica,2020-03-29,0.673
JAM,Jamaica,2020-03-30,1.345
JAM,Jamaica,2020-03-31,0.0
JAM,Jamaica,2020-04-01,2.69
JAM,Jamaica,2020-04-02,1.009
JAM,Jamaica,2020-04-03,0.0
JAM,Jamaica,2020-04-04,2.018
JAM,Jamaica,2020-04-05,1.682
JAM,Jamaica,2020-04-06,0.0
JAM,Jamaica,2020-04-07,1.682
JAM,Jamaica,2020-04-08,0.0
JAM,Jamaica,2020-04-09,0.0
JAM,Jamaica,2020-04-10,0.0
JAM,Jamaica,2020-04-11,0.673
JAM,Jamaica,2020-04-12,1.345
JAM,Jamaica,2020-04-13,1.345
JAM,Jamaica,2020-04-14,0.0
JAM,Jamaica,2020-04-15,17.488
JAM,Jamaica,2020-04-16,6.054
JAM,Jamaica,2020-04-17,0.0
JAM,Jamaica,2020-04-18,6.726
JAM,Jamaica,2020-04-19,3.363
JAM,Jamaica,2020-04-20,16.815
JAM,Jamaica,2020-04-21,0.0
JAM,Jamaica,2020-04-22,3.363
JAM,Jamaica,2020-04-23,8.071
JAM,Jamaica,2020-04-24,10.426
JAM,Jamaica,2020-04-25,5.717
JAM,Jamaica,2020-04-26,15.134
JAM,Jamaica,2020-04-27,4.708
JAM,Jamaica,2020-04-28,0.0
JAM,Jamaica,2020-04-29,10.762
JAM,Jamaica,2020-04-30,8.744
JAM,Jamaica,2020-05-01,3.363
JAM,Jamaica,2020-05-02,10.426
JAM,Jamaica,2020-05-03,2.018
JAM,Jamaica,2020-05-04,0.673
JAM,Jamaica,2020-05-05,0.673
JAM,Jamaica,2020-05-06,1.682
JAM,Jamaica,2020-05-07,3.363
JAM,Jamaica,2020-05-08,0.673
JAM,Jamaica,2020-05-09,0.0
JAM,Jamaica,2020-05-10,4.036
JAM,Jamaica,2020-05-11,1.009
JAM,Jamaica,2020-05-12,0.673
JAM,Jamaica,2020-05-13,0.673
JAM,Jamaica,2020-05-14,0.0
JAM,Jamaica,2020-05-15,0.673
JAM,Jamaica,2020-05-16,2.018
JAM,Jamaica,2020-05-17,1.009
JAM,Jamaica,2020-05-18,0.0
JAM,Jamaica,2020-05-19,0.0
JAM,Jamaica,2020-05-20,3.027
JAM,Jamaica,2020-05-21,1.682
JAM,Jamaica,2020-05-22,3.363
JAM,Jamaica,2020-05-23,2.018
JAM,Jamaica,2020-05-24,0.673
JAM,Jamaica,2020-05-25,1.345
JAM,Jamaica,2020-05-26,2.69
JAM,Jamaica,2020-05-27,1.682
JAM,Jamaica,2020-05-28,0.0
JAM,Jamaica,2020-05-29,2.018
JAM,Jamaica,2020-05-30,2.018
JAM,Jamaica,2020-05-31,1.682
JAM,Jamaica,2020-06-01,0.673
JAM,Jamaica,2020-06-02,0.673
JAM,Jamaica,2020-06-03,0.336
JAM,Jamaica,2020-06-04,0.0
JAM,Jamaica,2020-06-05,1.345
JAM,Jamaica,2020-06-06,0.336
JAM,Jamaica,2020-06-07,0.673
JAM,Jamaica,2020-06-08,0.336
JAM,Jamaica,2020-06-09,2.018
JAM,Jamaica,2020-06-10,0.0
JAM,Jamaica,2020-06-11,2.018
JAM,Jamaica,2020-06-12,1.009
JAM,Jamaica,2020-06-13,0.336
JAM,Jamaica,2020-06-14,0.673
JAM,Jamaica,2020-06-15,1.345
JAM,Jamaica,2020-06-16,0.0
JAM,Jamaica,2020-06-17,1.682
JAM,Jamaica,2020-06-18,4.036
JAM,Jamaica,2020-06-19,4.708
JAM,Jamaica,2020-06-20,1.682
JAM,Jamaica,2020-06-21,0.673
JAM,Jamaica,2020-06-22,2.018
JAM,Jamaica,2020-06-23,1.682
JAM,Jamaica,2020-06-24,2.69
JAM,Jamaica,2020-06-25,2.018
JAM,Jamaica,2020-06-26,0.673
JAM,Jamaica,2020-06-27,1.345
JAM,Jamaica,2020-06-28,2.018
JAM,Jamaica,2020-06-29,0.673
JAM,Jamaica,2020-06-30,1.345
JAM,Jamaica,2020-07-01,1.682
JAM,Jamaica,2020-07-02,2.69
JAM,Jamaica,2020-07-03,2.018
JAM,Jamaica,2020-07-04,2.354
JAM,Jamaica,2020-07-05,1.345
JAM,Jamaica,2020-07-06,1.682
JAM,Jamaica,2020-07-07,2.69
JAM,Jamaica,2020-07-08,2.018
JAM,Jamaica,2020-07-09,0.673
JAM,Jamaica,2020-07-10,0.0
JAM,Jamaica,2020-07-11,1.682
JAM,Jamaica,2020-07-12,0.0
JAM,Jamaica,2020-07-13,0.336
JAM,Jamaica,2020-07-14,1.009
JAM,Jamaica,2020-07-15,0.336
JAM,Jamaica,2020-07-16,0.673
JAM,Jamaica,2020-07-17,1.009
JAM,Jamaica,2020-07-18,2.018
JAM,Jamaica,2020-07-19,5.381
JAM,Jamaica,2020-07-20,6.39
JAM,Jamaica,2020-07-21,0.336
JAM,Jamaica,2020-07-22,2.018
JAM,Jamaica,2020-07-23,1.682
JAM,Jamaica,2020-07-24,3.363
JAM,Jamaica,2020-07-25,2.018
JAM,Jamaica,2020-07-26,1.682
JAM,Jamaica,2020-07-27,3.699
JAM,Jamaica,2020-07-28,0.673
JAM,Jamaica,2020-07-29,0.336
JAM,Jamaica,2020-07-30,2.69
JAM,Jamaica,2020-07-31,4.708
JAM,Jamaica,2020-08-01,1.682
JAM,Jamaica,2020-08-02,3.699
JAM,Jamaica,2020-08-03,3.699
JAM,Jamaica,2020-08-04,5.045
JAM,Jamaica,2020-08-05,2.69
JAM,Jamaica,2020-08-06,10.089
JAM,Jamaica,2020-08-07,9.753
JAM,Jamaica,2020-08-08,5.381
JAM,Jamaica,2020-08-09,6.726
JAM,Jamaica,2020-08-10,2.69
JAM,Jamaica,2020-08-11,5.381
JAM,Jamaica,2020-08-12,6.054
JAM,Jamaica,2020-08-13,2.018
JAM,Jamaica,2020-08-14,3.699
JAM,Jamaica,2020-08-15,0.0
JAM,Jamaica,2020-08-16,10.426
JAM,Jamaica,2020-08-17,5.381
JAM,Jamaica,2020-08-18,5.717
JAM,Jamaica,2020-08-19,15.47
JAM,Jamaica,2020-08-20,32.958
JAM,Jamaica,2020-08-21,18.833
JAM,Jamaica,2020-08-22,0.0
JAM,Jamaica,2020-08-23,61.544
JAM,Jamaica,2020-08-24,27.914
JAM,Jamaica,2020-08-25,40.357
JAM,Jamaica,2020-08-26,24.214
JAM,Jamaica,2020-08-27,22.196
JAM,Jamaica,2020-08-28,47.419
JAM,Jamaica,2020-08-29,34.303
JAM,Jamaica,2020-08-30,82.059
JAM,Jamaica,2020-08-31,34.303
JAM,Jamaica,2020-09-01,0.0
JAM,Jamaica,2020-09-02,75.333
JAM,Jamaica,2020-09-03,71.634
JAM,Jamaica,2020-09-04,22.869
JAM,Jamaica,2020-09-05,20.178
JAM,Jamaica,2020-09-06,26.568
JAM,Jamaica,2020-09-07,26.905
JAM,Jamaica,2020-09-08,47.083
JAM,Jamaica,2020-09-09,38.339
JAM,Jamaica,2020-09-10,24.887
JAM,Jamaica,2020-09-11,0.0
JAM,Jamaica,2020-09-12,37.667
JAM,Jamaica,2020-09-13,49.774
JAM,Jamaica,2020-09-14,54.482
JAM,Jamaica,2020-09-15,36.658
JAM,Jamaica,2020-09-16,41.03
JAM,Jamaica,2020-09-17,70.625
JAM,Jamaica,2020-09-18,66.253
JAM,Jamaica,2020-09-19,62.89
JAM,Jamaica,2020-09-20,77.351
JAM,Jamaica,2020-09-21,52.128
JAM,Jamaica,2020-09-22,42.711
JAM,Jamaica,2020-09-23,42.039
JAM,Jamaica,2020-09-24,64.908
JAM,Jamaica,2020-09-25,45.402
JAM,Jamaica,2020-09-26,44.056
JAM,Jamaica,2020-09-27,54.818
JAM,Jamaica,2020-09-28,51.455
JAM,Jamaica,2020-09-29,80.041
JAM,Jamaica,2020-09-30,24.887
JAM,Jamaica,2020-10-01,24.551
JAM,Jamaica,2020-10-02,50.11
JAM,Jamaica,2020-10-03,30.604
JAM,Jamaica,2020-10-04,33.631
JAM,Jamaica,2020-10-05,39.348
JAM,Jamaica,2020-10-06,32.622
JAM,Jamaica,2020-10-07,27.577
JAM,Jamaica,2020-10-08,27.577
JAM,Jamaica,2020-10-09,30.268
JAM,Jamaica,2020-10-10,65.916
JAM,Jamaica,2020-10-11,53.473
JAM,Jamaica,2020-10-12,31.949
JAM,Jamaica,2020-10-13,32.622
JAM,Jamaica,2020-10-14,26.568
JAM,Jamaica,2020-10-15,26.232
JAM,Jamaica,2020-10-16,21.86
JAM,Jamaica,2020-10-17,21.187
JAM,Jamaica,2020-10-18,26.568
JAM,Jamaica,2020-10-19,15.806
JAM,Jamaica,2020-10-20,17.824
JAM,Jamaica,2020-10-21,23.878
JAM,Jamaica,2020-10-22,52.128
JAM,Jamaica,2020-10-23,12.78
JAM,Jamaica,2020-10-24,10.762
JAM,Jamaica,2020-10-25,14.798
JAM,Jamaica,2020-10-26,11.771
JAM,Jamaica,2020-10-27,12.78
JAM,Jamaica,2020-10-28,21.524
JAM,Jamaica,2020-10-29,25.559
JAM,Jamaica,2020-10-30,26.232
JAM,Jamaica,2020-10-31,29.931
JAM,Jamaica,2020-11-01,12.443
JAM,Jamaica,2020-11-02,42.375
JAM,Jamaica,2020-11-03,13.116
JAM,Jamaica,2020-11-04,10.089
JAM,Jamaica,2020-11-05,15.806
JAM,Jamaica,2020-11-06,17.824
JAM,Jamaica,2020-11-07,15.47
JAM,Jamaica,2020-11-08,11.434
JAM,Jamaica,2020-11-09,12.107
JAM,Jamaica,2020-11-10,10.426
JAM,Jamaica,2020-11-11,2.69
JAM,Jamaica,2020-11-12,17.824
JAM,Jamaica,2020-11-13,29.931
JAM,Jamaica,2020-11-14,19.17
JAM,Jamaica,2020-11-15,34.976
JAM,Jamaica,2020-11-16,15.134
JAM,Jamaica,2020-11-17,10.089
JAM,Jamaica,2020-11-18,20.178
JAM,Jamaica,2020-11-19,23.205
JAM,Jamaica,2020-11-20,21.187
JAM,Jamaica,2020-11-21,29.931
JAM,Jamaica,2020-11-22,14.798
JAM,Jamaica,2020-11-23,19.842
JAM,Jamaica,2020-11-24,26.568
JAM,Jamaica,2020-11-25,22.196
JAM,Jamaica,2020-11-26,17.824
JAM,Jamaica,2020-11-27,19.842
JAM,Jamaica,2020-11-28,23.205
JAM,Jamaica,2020-11-29,13.452
JAM,Jamaica,2020-11-30,18.161
JAM,Jamaica,2020-12-01,15.806
JAM,Jamaica,2020-12-02,18.161
JAM,Jamaica,2020-12-03,15.806
JAM,Jamaica,2020-12-04,25.559
JAM,Jamaica,2020-12-05,25.559
JAM,Jamaica,2020-12-06,19.17
JAM,Jamaica,2020-12-07,21.524
JAM,Jamaica,2020-12-08,29.259
JAM,Jamaica,2020-12-09,32.958
JAM,Jamaica,2020-12-10,24.887
JAM,Jamaica,2020-12-11,22.196
JAM,Jamaica,2020-12-12,33.295
JAM,Jamaica,2020-12-13,34.303
JAM,Jamaica,2020-12-14,27.577
JAM,Jamaica,2020-12-15,27.914
JAM,Jamaica,2020-12-16,10.762
JAM,Jamaica,2020-12-17,20.515
JAM,Jamaica,2020-12-18,23.878
JAM,Jamaica,2020-12-19,32.286
JAM,Jamaica,2020-12-20,29.931
JAM,Jamaica,2020-12-21,21.86
JAM,Jamaica,2020-12-22,21.86
JAM,Jamaica,2020-12-23,23.205
JAM,Jamaica,2020-12-24,32.286
JAM,Jamaica,2020-12-25,26.232
JAM,Jamaica,2020-12-26,29.259
JAM,Jamaica,2020-12-27,13.116
JAM,Jamaica,2020-12-28,3.027
JAM,Jamaica,2020-12-29,6.726
JAM,Jamaica,2020-12-30,13.789
JAM,Jamaica,2020-12-31,11.434
JAM,Jamaica,2021-01-01,29.595
JAM,Jamaica,2021-01-02,5.381
JAM,Jamaica,2021-01-03,39.684
JAM,Jamaica,2021-01-04,51.791
JAM,Jamaica,2021-01-05,14.461
JAM,Jamaica,2021-01-06,28.25
JAM,Jamaica,2021-01-07,12.78
JAM,Jamaica,2021-01-08,14.461
JAM,Jamaica,2021-01-09,14.798
JAM,Jamaica,2021-01-10,31.277
JAM,Jamaica,2021-01-11,29.931
JAM,Jamaica,2021-01-12,41.366
JAM,Jamaica,2021-01-13,30.94
JAM,Jamaica,2021-01-14,21.187
JAM,Jamaica,2021-01-15,25.896
JAM,Jamaica,2021-01-16,34.976
JAM,Jamaica,2021-01-17,21.86
JAM,Jamaica,2021-01-18,38.003
JAM,Jamaica,2021-01-19,48.765
JAM,Jamaica,2021-01-20,22.869
JAM,Jamaica,2021-01-21,21.187
JAM,Jamaica,2021-01-22,36.321
JAM,Jamaica,2021-01-23,38.339
JAM,Jamaica,2021-01-24,35.985
JAM,Jamaica,2021-01-25,44.729
JAM,Jamaica,2021-01-26,47.419
JAM,Jamaica,2021-01-27,29.595
JAM,Jamaica,2021-01-28,65.244
JAM,Jamaica,2021-01-29,9.08
JAM,Jamaica,2021-01-30,21.86
JAM,Jamaica,2021-01-31,42.375
JAM,Jamaica,2021-02-01,42.039
JAM,Jamaica,2021-02-02,65.58
JAM,Jamaica,2021-02-03,33.631
JAM,Jamaica,2021-02-04,59.527
JAM,Jamaica,2021-02-05,88.449
JAM,Jamaica,2021-02-06,110.309
JAM,Jamaica,2021-02-07,82.059
JAM,Jamaica,2021-02-08,71.634
JAM,Jamaica,2021-02-09,135.532
JAM,Jamaica,2021-02-10,69.616
JAM,Jamaica,2021-02-11,110.645
JAM,Jamaica,2021-02-12,97.529
JAM,Jamaica,2021-02-13,101.901
JAM,Jamaica,2021-02-14,68.943
JAM,Jamaica,2021-02-15,90.803
JAM,Jamaica,2021-02-16,157.392
JAM,Jamaica,2021-02-17,81.723
JAM,Jamaica,2021-02-18,98.875
JAM,Jamaica,2021-02-19,91.14
JAM,Jamaica,2021-02-20,115.354
JAM,Jamaica,2021-02-21,154.029
JAM,Jamaica,2021-02-22,99.884
JAM,Jamaica,2021-02-23,49.437
JAM,Jamaica,2021-02-24,64.908
JAM,Jamaica,2021-02-25,83.404
JAM,Jamaica,2021-02-26,68.607
JAM,Jamaica,2021-02-27,116.363
JAM,Jamaica,2021-02-28,149.994
JAM,Jamaica,2021-03-01,113.0
JAM,Jamaica,2021-03-02,80.378
JAM,Jamaica,2021-03-03,89.122
JAM,Jamaica,2021-03-04,114.681
JAM,Jamaica,2021-03-05,111.654
JAM,Jamaica,2021-03-06,177.234
JAM,Jamaica,2021-03-07,243.151
JAM,Jamaica,2021-03-08,295.279
JAM,Jamaica,2021-03-09,188.669
JAM,Jamaica,2021-03-10,271.737
JAM,Jamaica,2021-03-11,233.734
JAM,Jamaica,2021-03-12,140.913
JAM,Jamaica,2021-03-13,176.562
JAM,Jamaica,2021-03-14,197.413
JAM,Jamaica,2021-03-15,271.065
JAM,Jamaica,2021-03-16,202.458
JAM,Jamaica,2021-03-17,276.109
JAM,Jamaica,2021-03-18,214.565
JAM,Jamaica,2021-03-19,203.13
JAM,Jamaica,2021-03-20,233.734
JAM,Jamaica,2021-03-21,226.335
JAM,Jamaica,2021-03-22,187.66
JAM,Jamaica,2021-03-23,112.663
JAM,Jamaica,2021-03-24,147.639
JAM,Jamaica,2021-03-25,154.029
JAM,Jamaica,2021-03-26,110.982
JAM,Jamaica,2021-03-27,97.193
JAM,Jamaica,2021-03-28,161.428
JAM,Jamaica,2021-03-29,96.52
JAM,Jamaica,2021-03-30,112.327
JAM,Jamaica,2021-03-31,130.824
JAM,Jamaica,2021-04-01,102.91
JAM,Jamaica,2021-04-02,142.595
JAM,Jamaica,2021-04-03,162.101
JAM,Jamaica,2021-04-04,71.97
JAM,Jamaica,2021-04-05,117.708
JAM,Jamaica,2021-04-06,105.937
JAM,Jamaica,2021-04-07,24.214
JAM,Jamaica,2021-04-08,68.607
JAM,Jamaica,2021-04-09,80.378
JAM,Jamaica,2021-04-10,92.821
JAM,Jamaica,2021-04-11,128.133
JAM,Jamaica,2021-04-12,88.449
JAM,Jamaica,2021-04-13,54.146
JAM,Jamaica,2021-04-14,43.72
JAM,Jamaica,2021-04-15,62.553
JAM,Jamaica,2021-04-16,78.36
JAM,Jamaica,2021-04-17,70.961
JAM,Jamaica,2021-04-18,69.28
JAM,Jamaica,2021-04-19,82.732
JAM,Jamaica,2021-04-20,39.684
JAM,Jamaica,2021-04-21,27.914
JAM,Jamaica,2021-04-22,55.491
JAM,Jamaica,2021-04-23,47.083
JAM,Jamaica,2021-04-24,75.669
JAM,Jamaica,2021-04-25,46.074
JAM,Jamaica,2021-04-26,47.419
JAM,Jamaica,2021-04-27,22.533
JAM,Jamaica,2021-04-28,26.905
JAM,Jamaica,2021-04-29,41.03
JAM,Jamaica,2021-04-30,55.155
JAM,Jamaica,2021-05-01,66.925
JAM,Jamaica,2021-05-02,30.268
JAM,Jamaica,2021-05-03,57.845
JAM,Jamaica,2021-05-04,16.143
JAM,Jamaica,2021-05-05,35.985
JAM,Jamaica,2021-05-06,48.428
JAM,Jamaica,2021-05-07,30.268
JAM,Jamaica,2021-05-08,53.809
JAM,Jamaica,2021-05-09,40.357
JAM,Jamaica,2021-05-10,24.887
JAM,Jamaica,2021-05-11,13.116
JAM,Jamaica,2021-05-12,33.967
JAM,Jamaica,2021-05-13,32.958
JAM,Jamaica,2021-05-14,43.72
JAM,Jamaica,2021-05-15,27.914
JAM,Jamaica,2021-05-16,28.923
JAM,Jamaica,2021-05-17,25.896
JAM,Jamaica,2021-05-18,27.914
JAM,Jamaica,2021-05-19,31.277
JAM,Jamaica,2021-05-20,33.631
JAM,Jamaica,2021-05-21,34.976
JAM,Jamaica,2021-05-22,41.366
JAM,Jamaica,2021-05-23,20.178
JAM,Jamaica,2021-05-24,31.949
JAM,Jamaica,2021-05-25,9.08
JAM,Jamaica,2021-05-26,6.726
JAM,Jamaica,2021-05-27,26.568
JAM,Jamaica,2021-05-28,36.321
JAM,Jamaica,2021-05-29,28.923
JAM,Jamaica,2021-05-30,31.277
JAM,Jamaica,2021-05-31,30.268
JAM,Jamaica,2021-06-01,12.443
JAM,Jamaica,2021-06-02,15.134
JAM,Jamaica,2021-06-03,31.613
JAM,Jamaica,2021-06-04,29.595
JAM,Jamaica,2021-06-05,26.905
JAM,Jamaica,2021-06-06,16.815
JAM,Jamaica,2021-06-07,10.762
JAM,Jamaica,2021-06-08,16.143
JAM,Jamaica,2021-06-09,19.842
JAM,Jamaica,2021-06-10,6.726
JAM,Jamaica,2021-06-11,23.205
JAM,Jamaica,2021-06-12,17.824
JAM,Jamaica,2021-06-13,15.134
JAM,Jamaica,2021-06-14,26.568
JAM,Jamaica,2021-06-15,7.735
JAM,Jamaica,2021-06-16,16.815
JAM,Jamaica,2021-06-17,24.887
JAM,Jamaica,2021-06-18,20.515
JAM,Jamaica,2021-06-19,14.461
JAM,Jamaica,2021-06-20,20.515
JAM,Jamaica,2021-06-21,14.798
JAM,Jamaica,2021-06-22,7.735
JAM,Jamaica,2021-06-23,20.178
JAM,Jamaica,2021-06-24,15.47
JAM,Jamaica,2021-06-25,22.869
JAM,Jamaica,2021-06-26,18.497
JAM,Jamaica,2021-06-27,13.789
JAM,Jamaica,2021-06-28,16.479
JAM,Jamaica,2021-06-29,8.744
JAM,Jamaica,2021-06-30,14.798
JAM,Jamaica,2021-07-01,14.125
JAM,Jamaica,2021-07-02,25.559
JAM,Jamaica,2021-07-03,0.0
JAM,Jamaica,2021-07-04,0.0
JAM,Jamaica,2021-07-05,49.437
JAM,Jamaica,2021-07-06,5.045
JAM,Jamaica,2021-07-07,17.488
JAM,Jamaica,2021-07-08,13.789
JAM,Jamaica,2021-07-09,23.878
JAM,Jamaica,2021-07-10,20.515
JAM,Jamaica,2021-07-11,30.604
JAM,Jamaica,2021-07-12,12.443
JAM,Jamaica,2021-07-13,12.107
JAM,Jamaica,2021-07-14,18.497
JAM,Jamaica,2021-07-15,21.86
JAM,Jamaica,2021-07-16,23.542
JAM,Jamaica,2021-07-17,23.205
JAM,Jamaica,2021-07-18,27.914
JAM,Jamaica,2021-07-19,28.586
JAM,Jamaica,2021-07-20,20.851
JAM,Jamaica,2021-07-21,42.375
JAM,Jamaica,2021-07-22,45.065
JAM,Jamaica,2021-07-23,48.428
JAM,Jamaica,2021-07-24,0.0
JAM,Jamaica,2021-07-25,100.22
JAM,Jamaica,2021-07-26,35.312
JAM,Jamaica,2021-07-27,17.488
JAM,Jamaica,2021-07-28,60.872
JAM,Jamaica,2021-07-29,61.208
JAM,Jamaica,2021-07-30,60.535
JAM,Jamaica,2021-07-31,70.961
JAM,Jamaica,2021-08-01,115.017
JAM,Jamaica,2021-08-02,0.0
JAM,Jamaica,2021-08-03,102.91
JAM,Jamaica,2021-08-04,32.286
JAM,Jamaica,2021-08-05,67.262
JAM,Jamaica,2021-08-06,109.637
JAM,Jamaica,2021-08-07,105.937
JAM,Jamaica,2021-08-08,127.461
JAM,Jamaica,2021-08-09,94.503
JAM,Jamaica,2021-08-10,106.273
JAM,Jamaica,2021-08-11,112.327
JAM,Jamaica,2021-08-12,126.116
JAM,Jamaica,2021-08-13,182.952
JAM,Jamaica,2021-08-14,195.059
JAM,Jamaica,2021-08-15,220.618
JAM,Jamaica,2021-08-16,172.526
JAM,Jamaica,2021-08-17,211.874
JAM,Jamaica,2021-08-18,97.193
JAM,Jamaica,2021-08-19,186.651
JAM,Jamaica,2021-08-20,186.987
JAM,Jamaica,2021-08-21,267.029
JAM,Jamaica,2021-08-22,0.0
JAM,Jamaica,2021-08-23,480.921
JAM,Jamaica,2021-08-24,252.904
JAM,Jamaica,2021-08-25,123.425
JAM,Jamaica,2021-08-26,155.711
JAM,Jamaica,2021-08-27,203.467
JAM,Jamaica,2021-08-28,280.817
JAM,Jamaica,2021-08-29,312.43
JAM,Jamaica,2021-08-30,248.532
JAM,Jamaica,2021-08-31,245.169
JAM,Jamaica,2021-09-01,118.044
JAM,Jamaica,2021-09-02,192.368
JAM,Jamaica,2021-09-03,247.187
JAM,Jamaica,2021-09-04,291.916
JAM,Jamaica,2021-09-05,231.044
JAM,Jamaica,2021-09-06,216.246
