iso_code,country,date,owid_new_deaths_per_million
AZE,Azerbaijan,2020-08-15,0.196
AZE,Azerbaijan,2020-08-16,0.0
AZE,Azerbaijan,2020-08-17,0.196
AZE,Azerbaijan,2020-08-18,0.098
AZE,Azerbaijan,2020-08-19,0.098
AZE,Azerbaijan,2020-08-20,0.0
AZE,Azerbaijan,2020-08-21,0.196
AZE,Azerbaijan,2020-08-22,0.293
AZE,Azerbaijan,2020-08-23,0.293
AZE,Azerbaijan,2020-08-24,0.098
AZE,Azerbaijan,2020-08-25,0.196
AZE,Azerbaijan,2020-08-26,0.098
AZE,Azerbaijan,2020-08-27,0.196
AZE,Azerbaijan,2020-08-28,0.293
AZE,Azerbaijan,2020-08-29,0.196
AZE,Azerbaijan,2020-08-30,0.196
AZE,Azerbaijan,2020-08-31,0.293
AZE,Azerbaijan,2020-09-01,0.196
AZE,Azerbaijan,2020-09-02,0.196
AZE,Azerbaijan,2020-09-03,0.293
AZE,Azerbaijan,2020-09-04,0.196
AZE,Azerbaijan,2020-09-05,0.196
AZE,Azerbaijan,2020-09-06,0.293
AZE,Azerbaijan,2020-09-07,0.293
AZE,Azerbaijan,2020-09-08,0.098
AZE,Azerbaijan,2020-09-09,0.293
AZE,Azerbaijan,2020-09-10,0.098
AZE,Azerbaijan,2020-09-11,0.098
AZE,Azerbaijan,2020-09-12,0.196
AZE,Azerbaijan,2020-09-13,0.293
AZE,Azerbaijan,2020-09-14,0.196
AZE,Azerbaijan,2020-09-15,0.196
AZE,Azerbaijan,2020-09-16,0.293
AZE,Azerbaijan,2020-09-17,0.196
AZE,Azerbaijan,2020-09-18,0.098
AZE,Azerbaijan,2020-09-19,0.196
AZE,Azerbaijan,2020-09-20,0.098
AZE,Azerbaijan,2020-09-21,0.098
AZE,Azerbaijan,2020-09-22,0.196
AZE,Azerbaijan,2020-09-23,0.196
AZE,Azerbaijan,2020-09-24,0.098
AZE,Azerbaijan,2020-09-25,0.196
AZE,Azerbaijan,2020-09-26,0.196
AZE,Azerbaijan,2020-09-27,0.098
AZE,Azerbaijan,2020-09-28,0.196
AZE,Azerbaijan,2020-09-29,0.196
AZE,Azerbaijan,2020-09-30,0.098
AZE,Azerbaijan,2020-10-01,0.196
AZE,Azerbaijan,2020-10-02,0.098
AZE,Azerbaijan,2020-10-03,0.098
AZE,Azerbaijan,2020-10-04,0.098
AZE,Azerbaijan,2020-10-05,0.196
AZE,Azerbaijan,2020-10-06,0.196
AZE,Azerbaijan,2020-10-07,0.196
AZE,Azerbaijan,2020-10-08,0.098
AZE,Azerbaijan,2020-10-09,0.196
AZE,Azerbaijan,2020-10-10,0.293
AZE,Azerbaijan,2020-10-11,0.098
AZE,Azerbaijan,2020-10-12,0.0
AZE,Azerbaijan,2020-10-13,0.293
AZE,Azerbaijan,2020-10-14,0.391
AZE,Azerbaijan,2020-10-15,0.293
AZE,Azerbaijan,2020-10-16,0.196
AZE,Azerbaijan,2020-10-17,0.196
AZE,Azerbaijan,2020-10-18,0.293
AZE,Azerbaijan,2020-10-19,0.391
AZE,Azerbaijan,2020-10-20,0.489
AZE,Azerbaijan,2020-10-21,0.685
AZE,Azerbaijan,2020-10-22,0.587
AZE,Azerbaijan,2020-10-23,0.783
AZE,Azerbaijan,2020-10-24,0.783
AZE,Azerbaijan,2020-10-25,0.685
AZE,Azerbaijan,2020-10-26,0.783
AZE,Azerbaijan,2020-10-27,0.88
AZE,Azerbaijan,2020-10-28,1.076
AZE,Azerbaijan,2020-10-29,0.88
AZE,Azerbaijan,2020-10-30,0.978
AZE,Azerbaijan,2020-10-31,1.174
AZE,Azerbaijan,2020-11-01,0.978
AZE,Azerbaijan,2020-11-02,1.272
AZE,Azerbaijan,2020-11-03,1.467
AZE,Azerbaijan,2020-11-04,1.174
AZE,Azerbaijan,2020-11-05,1.369
AZE,Azerbaijan,2020-11-06,1.663
AZE,Azerbaijan,2020-11-07,1.272
AZE,Azerbaijan,2020-11-08,1.565
AZE,Azerbaijan,2020-11-09,1.174
AZE,Azerbaijan,2020-11-10,1.467
AZE,Azerbaijan,2020-11-11,1.761
AZE,Azerbaijan,2020-11-12,1.956
AZE,Azerbaijan,2020-11-13,2.152
AZE,Azerbaijan,2020-11-14,1.858
AZE,Azerbaijan,2020-11-15,2.054
AZE,Azerbaijan,2020-11-16,1.761
AZE,Azerbaijan,2020-11-17,1.956
AZE,Azerbaijan,2020-11-18,2.445
AZE,Azerbaijan,2020-11-19,2.25
AZE,Azerbaijan,2020-11-20,2.543
AZE,Azerbaijan,2020-11-21,2.739
AZE,Azerbaijan,2020-11-22,2.348
AZE,Azerbaijan,2020-11-23,2.837
AZE,Azerbaijan,2020-11-24,3.326
AZE,Azerbaijan,2020-11-25,2.934
AZE,Azerbaijan,2020-11-26,3.13
AZE,Azerbaijan,2020-11-27,3.424
AZE,Azerbaijan,2020-11-28,3.13
AZE,Azerbaijan,2020-11-29,3.717
AZE,Azerbaijan,2020-11-30,3.032
AZE,Azerbaijan,2020-12-01,4.01
AZE,Azerbaijan,2020-12-02,3.619
AZE,Azerbaijan,2020-12-03,3.913
AZE,Azerbaijan,2020-12-04,4.01
AZE,Azerbaijan,2020-12-05,4.108
AZE,Azerbaijan,2020-12-06,3.815
AZE,Azerbaijan,2020-12-07,4.206
AZE,Azerbaijan,2020-12-08,3.717
AZE,Azerbaijan,2020-12-09,4.108
AZE,Azerbaijan,2020-12-10,3.717
AZE,Azerbaijan,2020-12-11,4.597
AZE,Azerbaijan,2020-12-12,4.206
AZE,Azerbaijan,2020-12-13,3.815
AZE,Azerbaijan,2020-12-14,4.304
AZE,Azerbaijan,2020-12-15,4.01
AZE,Azerbaijan,2020-12-16,4.206
AZE,Azerbaijan,2020-12-17,3.717
AZE,Azerbaijan,2020-12-18,4.402
AZE,Azerbaijan,2020-12-19,4.108
AZE,Azerbaijan,2020-12-20,3.424
AZE,Azerbaijan,2020-12-21,4.206
AZE,Azerbaijan,2020-12-22,4.01
AZE,Azerbaijan,2020-12-23,4.5
AZE,Azerbaijan,2020-12-24,3.913
AZE,Azerbaijan,2020-12-25,3.521
AZE,Azerbaijan,2020-12-26,3.717
AZE,Azerbaijan,2020-12-27,4.402
AZE,Azerbaijan,2020-12-28,3.815
AZE,Azerbaijan,2020-12-29,3.619
AZE,Azerbaijan,2020-12-30,3.326
AZE,Azerbaijan,2020-12-31,3.13
AZE,Azerbaijan,2021-01-01,2.837
AZE,Azerbaijan,2021-01-02,3.228
AZE,Azerbaijan,2021-01-03,2.934
AZE,Azerbaijan,2021-01-04,2.739
AZE,Azerbaijan,2021-01-05,3.032
AZE,Azerbaijan,2021-01-06,2.543
AZE,Azerbaijan,2021-01-07,2.641
AZE,Azerbaijan,2021-01-08,2.348
AZE,Azerbaijan,2021-01-09,2.054
AZE,Azerbaijan,2021-01-10,1.858
AZE,Azerbaijan,2021-01-11,1.663
AZE,Azerbaijan,2021-01-12,1.467
AZE,Azerbaijan,2021-01-13,1.565
AZE,Azerbaijan,2021-01-14,1.369
AZE,Azerbaijan,2021-01-15,1.174
AZE,Azerbaijan,2021-01-16,1.467
AZE,Azerbaijan,2021-01-17,1.076
AZE,Azerbaijan,2021-01-18,1.272
AZE,Azerbaijan,2021-01-19,0.978
AZE,Azerbaijan,2021-01-20,1.174
AZE,Azerbaijan,2021-01-21,0.88
AZE,Azerbaijan,2021-01-22,1.076
AZE,Azerbaijan,2021-01-23,0.783
AZE,Azerbaijan,2021-01-24,0.978
AZE,Azerbaijan,2021-01-25,1.076
AZE,Azerbaijan,2021-01-26,0.685
AZE,Azerbaijan,2021-01-27,0.489
AZE,Azerbaijan,2021-01-28,0.783
AZE,Azerbaijan,2021-01-29,0.587
AZE,Azerbaijan,2021-01-30,0.685
AZE,Azerbaijan,2021-01-31,0.587
AZE,Azerbaijan,2021-02-01,0.391
AZE,Azerbaijan,2021-02-02,0.489
AZE,Azerbaijan,2021-02-03,0.391
AZE,Azerbaijan,2021-02-04,0.293
AZE,Azerbaijan,2021-02-05,0.489
AZE,Azerbaijan,2021-02-06,0.293
AZE,Azerbaijan,2021-02-07,0.196
AZE,Azerbaijan,2021-02-08,0.293
AZE,Azerbaijan,2021-02-09,0.196
AZE,Azerbaijan,2021-02-10,0.391
AZE,Azerbaijan,2021-02-11,0.293
AZE,Azerbaijan,2021-02-12,0.293
AZE,Azerbaijan,2021-02-13,0.489
AZE,Azerbaijan,2021-02-14,0.196
AZE,Azerbaijan,2021-02-15,0.293
AZE,Azerbaijan,2021-02-16,0.196
AZE,Azerbaijan,2021-02-17,0.196
AZE,Azerbaijan,2021-02-18,0.293
AZE,Azerbaijan,2021-02-19,0.293
AZE,Azerbaijan,2021-02-20,0.196
AZE,Azerbaijan,2021-02-21,0.293
AZE,Azerbaijan,2021-02-22,0.391
AZE,Azerbaijan,2021-02-23,0.196
AZE,Azerbaijan,2021-02-24,0.196
AZE,Azerbaijan,2021-02-25,0.293
AZE,Azerbaijan,2021-02-26,0.391
AZE,Azerbaijan,2021-02-27,0.489
AZE,Azerbaijan,2021-02-28,0.196
AZE,Azerbaijan,2021-03-01,0.293
AZE,Azerbaijan,2021-03-02,0.196
AZE,Azerbaijan,2021-03-03,0.489
AZE,Azerbaijan,2021-03-04,0.196
AZE,Azerbaijan,2021-03-05,0.293
AZE,Azerbaijan,2021-03-06,0.293
AZE,Azerbaijan,2021-03-07,0.293
AZE,Azerbaijan,2021-03-08,0.587
AZE,Azerbaijan,2021-03-09,0.293
AZE,Azerbaijan,2021-03-10,0.685
AZE,Azerbaijan,2021-03-11,0.489
AZE,Azerbaijan,2021-03-12,0.587
AZE,Azerbaijan,2021-03-13,0.783
AZE,Azerbaijan,2021-03-14,0.587
AZE,Azerbaijan,2021-03-15,0.391
AZE,Azerbaijan,2021-03-16,1.174
AZE,Azerbaijan,2021-03-17,0.88
AZE,Azerbaijan,2021-03-18,0.685
AZE,Azerbaijan,2021-03-19,1.076
AZE,Azerbaijan,2021-03-20,1.369
AZE,Azerbaijan,2021-03-21,1.174
AZE,Azerbaijan,2021-03-22,1.467
AZE,Azerbaijan,2021-03-23,1.761
AZE,Azerbaijan,2021-03-24,1.956
AZE,Azerbaijan,2021-03-25,1.663
AZE,Azerbaijan,2021-03-26,2.348
AZE,Azerbaijan,2021-03-27,1.858
AZE,Azerbaijan,2021-03-28,2.641
AZE,Azerbaijan,2021-03-29,2.152
AZE,Azerbaijan,2021-03-30,2.445
AZE,Azerbaijan,2021-03-31,2.837
AZE,Azerbaijan,2021-04-01,2.543
AZE,Azerbaijan,2021-04-02,2.348
AZE,Azerbaijan,2021-04-03,3.032
AZE,Azerbaijan,2021-04-04,2.837
AZE,Azerbaijan,2021-04-05,3.326
AZE,Azerbaijan,2021-04-06,3.13
AZE,Azerbaijan,2021-04-07,3.619
AZE,Azerbaijan,2021-04-08,3.032
AZE,Azerbaijan,2021-04-09,3.424
AZE,Azerbaijan,2021-04-10,3.228
AZE,Azerbaijan,2021-04-11,3.521
AZE,Azerbaijan,2021-04-12,2.837
AZE,Azerbaijan,2021-04-13,3.326
AZE,Azerbaijan,2021-04-14,3.032
AZE,Azerbaijan,2021-04-15,3.521
AZE,Azerbaijan,2021-04-16,3.13
AZE,Azerbaijan,2021-04-17,2.934
AZE,Azerbaijan,2021-04-18,3.228
AZE,Azerbaijan,2021-04-19,2.837
AZE,Azerbaijan,2021-04-20,3.326
AZE,Azerbaijan,2021-04-21,3.13
AZE,Azerbaijan,2021-04-22,3.815
AZE,Azerbaijan,2021-04-23,3.228
AZE,Azerbaijan,2021-04-24,3.424
AZE,Azerbaijan,2021-04-25,2.837
AZE,Azerbaijan,2021-04-26,3.032
AZE,Azerbaijan,2021-04-27,2.641
AZE,Azerbaijan,2021-04-28,3.13
AZE,Azerbaijan,2021-04-29,2.837
AZE,Azerbaijan,2021-04-30,2.641
AZE,Azerbaijan,2021-05-01,2.054
AZE,Azerbaijan,2021-05-02,2.25
AZE,Azerbaijan,2021-05-03,1.858
AZE,Azerbaijan,2021-05-04,1.663
AZE,Azerbaijan,2021-05-05,1.956
AZE,Azerbaijan,2021-05-06,1.761
AZE,Azerbaijan,2021-05-07,1.467
AZE,Azerbaijan,2021-05-08,1.565
AZE,Azerbaijan,2021-05-09,1.369
AZE,Azerbaijan,2021-05-10,1.761
AZE,Azerbaijan,2021-05-11,1.467
AZE,Azerbaijan,2021-05-12,1.272
AZE,Azerbaijan,2021-05-13,1.565
AZE,Azerbaijan,2021-05-14,1.174
AZE,Azerbaijan,2021-05-15,1.369
AZE,Azerbaijan,2021-05-16,1.076
AZE,Azerbaijan,2021-05-17,1.272
AZE,Azerbaijan,2021-05-18,0.978
AZE,Azerbaijan,2021-05-19,1.174
AZE,Azerbaijan,2021-05-20,1.369
AZE,Azerbaijan,2021-05-21,1.076
AZE,Azerbaijan,2021-05-22,1.174
AZE,Azerbaijan,2021-05-23,0.88
AZE,Azerbaijan,2021-05-24,0.685
AZE,Azerbaijan,2021-05-25,0.978
AZE,Azerbaijan,2021-05-26,0.783
AZE,Azerbaijan,2021-05-27,0.587
AZE,Azerbaijan,2021-05-28,0.489
AZE,Azerbaijan,2021-05-29,0.685
AZE,Azerbaijan,2021-05-30,0.391
AZE,Azerbaijan,2021-05-31,0.587
AZE,Azerbaijan,2021-06-01,0.783
AZE,Azerbaijan,2021-06-02,0.489
AZE,Azerbaijan,2021-06-03,0.293
AZE,Azerbaijan,2021-06-04,0.391
AZE,Azerbaijan,2021-06-05,0.293
AZE,Azerbaijan,2021-06-06,0.489
AZE,Azerbaijan,2021-06-07,0.391
AZE,Azerbaijan,2021-06-08,0.196
AZE,Azerbaijan,2021-06-09,0.098
AZE,Azerbaijan,2021-06-10,0.293
AZE,Azerbaijan,2021-06-11,0.0
AZE,Azerbaijan,2021-06-12,0.196
AZE,Azerbaijan,2021-06-13,0.0
AZE,Azerbaijan,2021-06-14,0.196
AZE,Azerbaijan,2021-06-15,0.293
AZE,Azerbaijan,2021-06-16,0.098
AZE,Azerbaijan,2021-06-17,0.0
AZE,Azerbaijan,2021-06-18,0.196
AZE,Azerbaijan,2021-06-19,0.0
AZE,Azerbaijan,2021-06-20,0.098
AZE,Azerbaijan,2021-06-21,0.098
AZE,Azerbaijan,2021-06-22,0.0
AZE,Azerbaijan,2021-06-23,0.196
AZE,Azerbaijan,2021-06-24,0.0
AZE,Azerbaijan,2021-06-25,0.196
AZE,Azerbaijan,2021-06-26,0.0
AZE,Azerbaijan,2021-06-27,0.098
AZE,Azerbaijan,2021-06-28,0.196
AZE,Azerbaijan,2021-06-29,0.293
AZE,Azerbaijan,2021-06-30,0.098
AZE,Azerbaijan,2021-07-01,0.098
AZE,Azerbaijan,2021-07-02,0.196
AZE,Azerbaijan,2021-07-03,0.0
AZE,Azerbaijan,2021-07-04,0.098
AZE,Azerbaijan,2021-07-05,0.0
AZE,Azerbaijan,2021-07-06,0.0
AZE,Azerbaijan,2021-07-07,0.098
AZE,Azerbaijan,2021-07-08,0.098
AZE,Azerbaijan,2021-07-09,0.196
AZE,Azerbaijan,2021-07-10,0.196
AZE,Azerbaijan,2021-07-11,0.0
AZE,Azerbaijan,2021-07-12,0.293
AZE,Azerbaijan,2021-07-13,0.098
AZE,Azerbaijan,2021-07-14,0.0
AZE,Azerbaijan,2021-07-15,0.196
AZE,Azerbaijan,2021-07-16,0.0
AZE,Azerbaijan,2021-07-17,0.098
AZE,Azerbaijan,2021-07-18,0.098
AZE,Azerbaijan,2021-07-19,0.196
AZE,Azerbaijan,2021-07-20,0.0
AZE,Azerbaijan,2021-07-21,0.391
AZE,Azerbaijan,2021-07-22,0.098
AZE,Azerbaijan,2021-07-23,0.293
AZE,Azerbaijan,2021-07-24,0.0
AZE,Azerbaijan,2021-07-25,0.391
AZE,Azerbaijan,2021-07-26,0.293
AZE,Azerbaijan,2021-07-27,0.196
AZE,Azerbaijan,2021-07-28,0.293
AZE,Azerbaijan,2021-07-29,0.489
AZE,Azerbaijan,2021-07-30,0.293
AZE,Azerbaijan,2021-07-31,0.098
AZE,Azerbaijan,2021-08-01,0.391
AZE,Azerbaijan,2021-08-02,0.293
AZE,Azerbaijan,2021-08-03,0.391
AZE,Azerbaijan,2021-08-04,0.489
AZE,Azerbaijan,2021-08-05,0.391
AZE,Azerbaijan,2021-08-06,0.783
AZE,Azerbaijan,2021-08-07,0.489
AZE,Azerbaijan,2021-08-08,0.685
AZE,Azerbaijan,2021-08-09,0.88
AZE,Azerbaijan,2021-08-10,1.174
AZE,Azerbaijan,2021-08-11,1.076
AZE,Azerbaijan,2021-08-12,1.369
AZE,Azerbaijan,2021-08-13,1.565
AZE,Azerbaijan,2021-08-14,1.272
AZE,Azerbaijan,2021-08-15,1.467
AZE,Azerbaijan,2021-08-16,1.663
AZE,Azerbaijan,2021-08-17,1.761
AZE,Azerbaijan,2021-08-18,1.956
AZE,Azerbaijan,2021-08-19,2.25
AZE,Azerbaijan,2021-08-20,2.054
AZE,Azerbaijan,2021-08-21,2.641
AZE,Azerbaijan,2021-08-22,2.837
AZE,Azerbaijan,2021-08-23,3.13
AZE,Azerbaijan,2021-08-24,2.934
AZE,Azerbaijan,2021-08-25,3.228
AZE,Azerbaijan,2021-08-26,3.032
AZE,Azerbaijan,2021-08-27,3.424
AZE,Azerbaijan,2021-08-28,4.206
AZE,Azerbaijan,2021-08-29,4.01
AZE,Azerbaijan,2021-08-30,3.815
AZE,Azerbaijan,2021-08-31,4.304
AZE,Azerbaijan,2021-09-01,4.01
AZE,Azerbaijan,2021-09-02,4.402
AZE,Azerbaijan,2021-09-03,3.717
AZE,Azerbaijan,2021-09-04,3.913
AZE,Azerbaijan,2021-09-05,4.108
AZE,Azerbaijan,2021-09-06,3.619
AZE,Azerbaijan,2021-09-07,4.01
AZE,Azerbaijan,2021-09-08,0.0
AZE,Azerbaijan,2021-09-09,0.0
AZE,Azerbaijan,2021-09-10,10.858
AZE,Azerbaijan,2021-09-11,0.0
AZE,Azerbaijan,2021-09-12,0.0
AZE,Azerbaijan,2021-09-13,10.075
AZE,Azerbaijan,2021-09-14,3.228
AZE,Azerbaijan,2021-09-15,0.0
AZE,Azerbaijan,2021-09-16,5.869
AZE,Azerbaijan,2021-09-17,0.0
AZE,Azerbaijan,2021-09-18,0.0
AZE,Azerbaijan,2021-09-19,0.0
AZE,Azerbaijan,2021-09-20,9.782
AZE,Azerbaijan,2021-09-21,2.543
AZE,Azerbaijan,2021-09-22,1.663
AZE,Azerbaijan,2021-09-23,2.348
BDI,Burundi,2020-04-13,0.082
BDI,Burundi,2020-04-14,0.0
BDI,Burundi,2020-04-15,0.0
BDI,Burundi,2020-04-16,0.0
BDI,Burundi,2020-04-17,0.0
BDI,Burundi,2020-04-18,0.0
BDI,Burundi,2020-04-19,0.0
BDI,Burundi,2020-04-20,0.0
BDI,Burundi,2020-04-21,0.0
BDI,Burundi,2020-04-22,0.0
BDI,Burundi,2020-04-23,0.0
BDI,Burundi,2020-04-24,0.0
BDI,Burundi,2020-04-25,0.0
BDI,Burundi,2020-04-26,0.0
BDI,Burundi,2020-04-27,0.0
BDI,Burundi,2020-04-28,0.0
BDI,Burundi,2020-04-29,0.0
BDI,Burundi,2020-04-30,0.0
BDI,Burundi,2020-05-01,0.0
BDI,Burundi,2020-05-02,0.0
BDI,Burundi,2020-05-03,0.0
BDI,Burundi,2020-05-04,0.0
BDI,Burundi,2020-05-05,0.0
BDI,Burundi,2020-05-06,0.0
BDI,Burundi,2020-05-07,0.0
BDI,Burundi,2020-05-08,0.0
BDI,Burundi,2020-05-09,0.0
BDI,Burundi,2020-05-10,0.0
BDI,Burundi,2020-05-11,0.0
BDI,Burundi,2020-05-12,0.0
BDI,Burundi,2020-05-13,0.0
BDI,Burundi,2020-05-14,0.0
BDI,Burundi,2020-05-15,0.0
BDI,Burundi,2020-05-16,0.0
BDI,Burundi,2020-05-17,0.0
BDI,Burundi,2020-05-18,0.0
BDI,Burundi,2020-05-19,0.0
BDI,Burundi,2020-05-20,0.0
BDI,Burundi,2020-05-21,0.0
BDI,Burundi,2020-05-22,0.0
BDI,Burundi,2020-05-23,0.0
BDI,Burundi,2020-05-24,0.0
BDI,Burundi,2020-05-25,0.0
BDI,Burundi,2020-05-26,0.0
BDI,Burundi,2020-05-27,0.0
BDI,Burundi,2020-05-28,0.0
BDI,Burundi,2020-05-29,0.0
BDI,Burundi,2020-05-30,0.0
BDI,Burundi,2020-05-31,0.0
BDI,Burundi,2020-06-01,0.0
BDI,Burundi,2020-06-02,0.0
BDI,Burundi,2020-06-03,0.0
BDI,Burundi,2020-06-04,0.0
BDI,Burundi,2020-06-05,0.0
BDI,Burundi,2020-06-06,0.0
BDI,Burundi,2020-06-07,0.0
BDI,Burundi,2020-06-08,0.0
BDI,Burundi,2020-06-09,0.0
BDI,Burundi,2020-06-10,0.0
BDI,Burundi,2020-06-11,0.0
BDI,Burundi,2020-06-12,0.0
BDI,Burundi,2020-06-13,0.0
BDI,Burundi,2020-06-14,0.0
BDI,Burundi,2020-06-15,0.0
BDI,Burundi,2020-06-16,0.0
BDI,Burundi,2020-06-17,0.0
BDI,Burundi,2020-06-18,0.0
BDI,Burundi,2020-06-19,0.0
BDI,Burundi,2020-06-20,0.0
BDI,Burundi,2020-06-21,0.0
BDI,Burundi,2020-06-22,0.0
BDI,Burundi,2020-06-23,0.0
BDI,Burundi,2020-06-24,0.0
BDI,Burundi,2020-06-25,0.0
BDI,Burundi,2020-06-26,0.0
BDI,Burundi,2020-06-27,0.0
BDI,Burundi,2020-06-28,0.0
BDI,Burundi,2020-06-29,0.0
BDI,Burundi,2020-06-30,0.0
BDI,Burundi,2020-07-01,0.0
BDI,Burundi,2020-07-02,0.0
BDI,Burundi,2020-07-03,0.0
BDI,Burundi,2020-07-04,0.0
BDI,Burundi,2020-07-05,0.0
BDI,Burundi,2020-07-06,0.0
BDI,Burundi,2020-07-07,0.0
BDI,Burundi,2020-07-08,0.0
BDI,Burundi,2020-07-09,0.0
BDI,Burundi,2020-07-10,0.0
BDI,Burundi,2020-07-11,0.0
BDI,Burundi,2020-07-12,0.0
BDI,Burundi,2020-07-13,0.0
BDI,Burundi,2020-07-14,0.0
BDI,Burundi,2020-07-15,0.0
BDI,Burundi,2020-07-16,0.0
BDI,Burundi,2020-07-17,0.0
BDI,Burundi,2020-07-18,0.0
BDI,Burundi,2020-07-19,0.0
BDI,Burundi,2020-07-20,0.0
BDI,Burundi,2020-07-21,0.0
BDI,Burundi,2020-07-22,0.0
BDI,Burundi,2020-07-23,0.0
BDI,Burundi,2020-07-24,0.0
BDI,Burundi,2020-07-25,0.0
BDI,Burundi,2020-07-26,0.0
BDI,Burundi,2020-07-27,0.0
BDI,Burundi,2020-07-28,0.0
BDI,Burundi,2020-07-29,0.0
BDI,Burundi,2020-07-30,0.0
BDI,Burundi,2020-07-31,0.0
BDI,Burundi,2020-08-01,0.0
BDI,Burundi,2020-08-02,0.0
BDI,Burundi,2020-08-03,0.0
BDI,Burundi,2020-08-04,0.0
BDI,Burundi,2020-08-05,0.0
BDI,Burundi,2020-08-06,0.0
BDI,Burundi,2020-08-07,0.0
BDI,Burundi,2020-08-08,0.0
BDI,Burundi,2020-08-09,0.0
BDI,Burundi,2020-08-10,0.0
BDI,Burundi,2020-08-11,0.0
BDI,Burundi,2020-08-12,0.0
BDI,Burundi,2020-08-13,0.0
BDI,Burundi,2020-08-14,0.0
BDI,Burundi,2020-08-15,0.0
BDI,Burundi,2020-08-16,0.0
BDI,Burundi,2020-08-17,0.0
BDI,Burundi,2020-08-18,0.0
BDI,Burundi,2020-08-19,0.0
BDI,Burundi,2020-08-20,0.0
BDI,Burundi,2020-08-21,0.0
BDI,Burundi,2020-08-22,0.0
BDI,Burundi,2020-08-23,0.0
BDI,Burundi,2020-08-24,0.0
BDI,Burundi,2020-08-25,0.0
BDI,Burundi,2020-08-26,0.0
BDI,Burundi,2020-08-27,0.0
BDI,Burundi,2020-08-28,0.0
BDI,Burundi,2020-08-29,0.0
BDI,Burundi,2020-08-30,0.0
BDI,Burundi,2020-08-31,0.0
BDI,Burundi,2020-09-01,0.0
BDI,Burundi,2020-09-02,0.0
BDI,Burundi,2020-09-03,0.0
BDI,Burundi,2020-09-04,0.0
BDI,Burundi,2020-09-05,0.0
BDI,Burundi,2020-09-06,0.0
BDI,Burundi,2020-09-07,0.0
BDI,Burundi,2020-09-08,0.0
BDI,Burundi,2020-09-09,0.0
BDI,Burundi,2020-09-10,0.0
BDI,Burundi,2020-09-11,0.0
BDI,Burundi,2020-09-12,0.0
BDI,Burundi,2020-09-13,0.0
BDI,Burundi,2020-09-14,0.0
BDI,Burundi,2020-09-15,0.0
BDI,Burundi,2020-09-16,0.0
BDI,Burundi,2020-09-17,0.0
BDI,Burundi,2020-09-18,0.0
BDI,Burundi,2020-09-19,0.0
BDI,Burundi,2020-09-20,0.0
BDI,Burundi,2020-09-21,0.0
BDI,Burundi,2020-09-22,0.0
BDI,Burundi,2020-09-23,0.0
BDI,Burundi,2020-09-24,0.0
BDI,Burundi,2020-09-25,0.0
BDI,Burundi,2020-09-26,0.0
BDI,Burundi,2020-09-27,0.0
BDI,Burundi,2020-09-28,0.0
BDI,Burundi,2020-09-29,0.0
BDI,Burundi,2020-09-30,0.0
BDI,Burundi,2020-10-01,0.0
BDI,Burundi,2020-10-02,0.0
BDI,Burundi,2020-10-03,0.0
BDI,Burundi,2020-10-04,0.0
BDI,Burundi,2020-10-05,0.0
BDI,Burundi,2020-10-06,0.0
BDI,Burundi,2020-10-07,0.0
BDI,Burundi,2020-10-08,0.0
BDI,Burundi,2020-10-09,0.0
BDI,Burundi,2020-10-10,0.0
BDI,Burundi,2020-10-11,0.0
BDI,Burundi,2020-10-12,0.0
BDI,Burundi,2020-10-13,0.0
BDI,Burundi,2020-10-14,0.0
BDI,Burundi,2020-10-15,0.0
BDI,Burundi,2020-10-16,0.0
BDI,Burundi,2020-10-17,0.0
BDI,Burundi,2020-10-18,0.0
BDI,Burundi,2020-10-19,0.0
BDI,Burundi,2020-10-20,0.0
BDI,Burundi,2020-10-21,0.0
BDI,Burundi,2020-10-22,0.0
BDI,Burundi,2020-10-23,0.0
BDI,Burundi,2020-10-24,0.0
BDI,Burundi,2020-10-25,0.0
BDI,Burundi,2020-10-26,0.0
BDI,Burundi,2020-10-27,0.0
BDI,Burundi,2020-10-28,0.0
BDI,Burundi,2020-10-29,0.0
BDI,Burundi,2020-10-30,0.0
BDI,Burundi,2020-10-31,0.0
BDI,Burundi,2020-11-01,0.0
BDI,Burundi,2020-11-02,0.0
BDI,Burundi,2020-11-03,0.0
BDI,Burundi,2020-11-04,0.0
BDI,Burundi,2020-11-05,0.0
BDI,Burundi,2020-11-06,0.0
BDI,Burundi,2020-11-07,0.0
BDI,Burundi,2020-11-08,0.0
BDI,Burundi,2020-11-09,0.0
BDI,Burundi,2020-11-10,0.0
BDI,Burundi,2020-11-11,0.0
BDI,Burundi,2020-11-12,0.0
BDI,Burundi,2020-11-13,0.0
BDI,Burundi,2020-11-14,0.0
BDI,Burundi,2020-11-15,0.0
BDI,Burundi,2020-11-16,0.0
BDI,Burundi,2020-11-17,0.0
BDI,Burundi,2020-11-18,0.0
BDI,Burundi,2020-11-19,0.0
BDI,Burundi,2020-11-20,0.0
BDI,Burundi,2020-11-21,0.0
BDI,Burundi,2020-11-22,0.0
BDI,Burundi,2020-11-23,0.0
BDI,Burundi,2020-11-24,0.0
BDI,Burundi,2020-11-25,0.0
BDI,Burundi,2020-11-26,0.0
BDI,Burundi,2020-11-27,0.0
BDI,Burundi,2020-11-28,0.0
BDI,Burundi,2020-11-29,0.0
BDI,Burundi,2020-11-30,0.0
BDI,Burundi,2020-12-01,0.0
