iso_code,country,date,ox_government_response_index_for_display
CHL,Chile,2020-01-22,0.0
CHL,Chile,2020-01-23,0.0
CHL,Chile,2020-01-24,0.0
CHL,Chile,2020-01-25,0.0
CHL,Chile,2020-01-26,0.0
CHL,Chile,2020-01-27,0.0
CHL,Chile,2020-01-28,0.0
CHL,Chile,2020-01-29,0.0
CHL,Chile,2020-01-30,0.0
CHL,Chile,2020-01-31,0.0
CHL,Chile,2020-02-01,0.0
CHL,Chile,2020-02-02,0.0
CHL,Chile,2020-02-03,0.0
CHL,Chile,2020-02-04,0.0
CHL,Chile,2020-02-05,0.0
CHL,Chile,2020-02-06,0.0
CHL,Chile,2020-02-07,0.0
CHL,Chile,2020-02-08,0.0
CHL,Chile,2020-02-09,0.0
CHL,Chile,2020-02-10,0.0
CHL,Chile,2020-02-11,0.0
CHL,Chile,2020-02-12,0.0
CHL,Chile,2020-02-13,0.0
CHL,Chile,2020-02-14,0.0
CHL,Chile,2020-02-15,0.0
CHL,Chile,2020-02-16,0.0
CHL,Chile,2020-02-17,0.0
CHL,Chile,2020-02-18,0.0
CHL,Chile,2020-02-19,0.0
CHL,Chile,2020-02-20,0.0
CHL,Chile,2020-02-21,0.0
CHL,Chile,2020-02-22,0.0
CHL,Chile,2020-02-23,0.0
CHL,Chile,2020-02-24,0.0
CHL,Chile,2020-02-25,0.0
CHL,Chile,2020-02-26,0.0
CHL,Chile,2020-02-27,0.0
CHL,Chile,2020-02-28,0.0
CHL,Chile,2020-02-29,0.0
CHL,Chile,2020-03-01,0.0
CHL,Chile,2020-03-02,0.0
CHL,Chile,2020-03-03,0.0
CHL,Chile,2020-03-04,0.0
CHL,Chile,2020-03-05,0.0
CHL,Chile,2020-03-06,0.0
CHL,Chile,2020-03-07,0.0
CHL,Chile,2020-03-08,0.0
CHL,Chile,2020-03-09,0.0
CHL,Chile,2020-03-10,0.0
CHL,Chile,2020-03-11,0.0
CHL,Chile,2020-03-12,0.0
CHL,Chile,2020-03-13,0.0
CHL,Chile,2020-03-14,6.25
CHL,Chile,2020-03-15,18.75
CHL,Chile,2020-03-16,32.81
CHL,Chile,2020-03-17,32.81
CHL,Chile,2020-03-18,37.5
CHL,Chile,2020-03-19,37.5
CHL,Chile,2020-03-20,37.5
CHL,Chile,2020-03-21,35.42
CHL,Chile,2020-03-22,35.42
CHL,Chile,2020-03-23,35.42
CHL,Chile,2020-03-24,35.42
CHL,Chile,2020-03-25,47.4
CHL,Chile,2020-03-26,51.56
CHL,Chile,2020-03-27,54.69
CHL,Chile,2020-03-28,54.69
CHL,Chile,2020-03-29,54.69
CHL,Chile,2020-03-30,60.94
CHL,Chile,2020-03-31,60.94
CHL,Chile,2020-04-01,60.94
CHL,Chile,2020-04-02,64.06
CHL,Chile,2020-04-03,64.06
CHL,Chile,2020-04-04,64.06
CHL,Chile,2020-04-05,64.06
CHL,Chile,2020-04-06,62.5
CHL,Chile,2020-04-07,62.5
CHL,Chile,2020-04-08,65.62
CHL,Chile,2020-04-09,65.62
CHL,Chile,2020-04-10,65.62
CHL,Chile,2020-04-11,65.62
CHL,Chile,2020-04-12,65.62
CHL,Chile,2020-04-13,65.62
CHL,Chile,2020-04-14,65.62
CHL,Chile,2020-04-15,65.62
CHL,Chile,2020-04-16,65.62
CHL,Chile,2020-04-17,65.62
CHL,Chile,2020-04-18,65.62
CHL,Chile,2020-04-19,65.62
CHL,Chile,2020-04-20,65.62
CHL,Chile,2020-04-21,65.62
CHL,Chile,2020-04-22,65.62
CHL,Chile,2020-04-23,65.62
CHL,Chile,2020-04-24,65.62
CHL,Chile,2020-04-25,65.62
CHL,Chile,2020-04-26,65.62
CHL,Chile,2020-04-27,65.62
CHL,Chile,2020-04-28,65.62
CHL,Chile,2020-04-29,65.62
CHL,Chile,2020-04-30,65.62
CHL,Chile,2020-05-01,65.62
CHL,Chile,2020-05-02,65.62
CHL,Chile,2020-05-03,65.62
CHL,Chile,2020-05-04,65.62
CHL,Chile,2020-05-05,65.62
CHL,Chile,2020-05-06,65.62
CHL,Chile,2020-05-07,65.62
CHL,Chile,2020-05-08,67.19
CHL,Chile,2020-05-09,67.19
CHL,Chile,2020-05-10,67.19
CHL,Chile,2020-05-11,67.19
CHL,Chile,2020-05-12,67.19
CHL,Chile,2020-05-13,67.19
CHL,Chile,2020-05-14,67.19
CHL,Chile,2020-05-15,68.49
CHL,Chile,2020-05-16,68.49
CHL,Chile,2020-05-17,68.49
CHL,Chile,2020-05-18,68.49
CHL,Chile,2020-05-19,68.49
CHL,Chile,2020-05-20,68.49
CHL,Chile,2020-05-21,68.49
CHL,Chile,2020-05-22,68.49
CHL,Chile,2020-05-23,68.49
CHL,Chile,2020-05-24,68.49
CHL,Chile,2020-05-25,68.49
CHL,Chile,2020-05-26,68.49
CHL,Chile,2020-05-27,68.49
CHL,Chile,2020-05-28,68.49
CHL,Chile,2020-05-29,68.49
CHL,Chile,2020-05-30,68.49
CHL,Chile,2020-05-31,68.49
CHL,Chile,2020-06-01,68.49
CHL,Chile,2020-06-02,68.49
CHL,Chile,2020-06-03,68.49
CHL,Chile,2020-06-04,68.49
CHL,Chile,2020-06-05,68.49
CHL,Chile,2020-06-06,68.49
CHL,Chile,2020-06-07,68.49
CHL,Chile,2020-06-08,68.49
CHL,Chile,2020-06-09,68.49
CHL,Chile,2020-06-10,68.49
CHL,Chile,2020-06-11,68.49
CHL,Chile,2020-06-12,68.49
CHL,Chile,2020-06-13,68.49
CHL,Chile,2020-06-14,68.49
CHL,Chile,2020-06-15,68.49
CHL,Chile,2020-06-16,73.18
CHL,Chile,2020-06-17,73.18
CHL,Chile,2020-06-18,73.18
CHL,Chile,2020-06-19,73.18
CHL,Chile,2020-06-20,73.18
CHL,Chile,2020-06-21,73.18
CHL,Chile,2020-06-22,73.18
CHL,Chile,2020-06-23,73.18
CHL,Chile,2020-06-24,73.18
CHL,Chile,2020-06-25,73.18
CHL,Chile,2020-06-26,73.18
CHL,Chile,2020-06-27,73.18
CHL,Chile,2020-06-28,73.18
CHL,Chile,2020-06-29,73.18
CHL,Chile,2020-06-30,73.18
CHL,Chile,2020-07-01,72.14
CHL,Chile,2020-07-02,72.14
CHL,Chile,2020-07-03,78.39
CHL,Chile,2020-07-04,78.39
CHL,Chile,2020-07-05,78.39
CHL,Chile,2020-07-06,78.39
CHL,Chile,2020-07-07,78.39
CHL,Chile,2020-07-08,78.39
CHL,Chile,2020-07-09,78.39
CHL,Chile,2020-07-10,78.39
CHL,Chile,2020-07-11,78.39
CHL,Chile,2020-07-12,78.39
CHL,Chile,2020-07-13,78.39
CHL,Chile,2020-07-14,78.39
CHL,Chile,2020-07-15,78.39
CHL,Chile,2020-07-16,78.39
CHL,Chile,2020-07-17,76.82
CHL,Chile,2020-07-18,76.82
CHL,Chile,2020-07-19,76.82
CHL,Chile,2020-07-20,76.82
CHL,Chile,2020-07-21,76.82
CHL,Chile,2020-07-22,76.82
CHL,Chile,2020-07-23,76.82
CHL,Chile,2020-07-24,76.82
CHL,Chile,2020-07-25,76.82
CHL,Chile,2020-07-26,76.82
CHL,Chile,2020-07-27,76.82
CHL,Chile,2020-07-28,76.82
CHL,Chile,2020-07-29,76.82
CHL,Chile,2020-07-30,76.82
CHL,Chile,2020-07-31,76.82
CHL,Chile,2020-08-01,78.39
CHL,Chile,2020-08-02,78.39
CHL,Chile,2020-08-03,78.39
CHL,Chile,2020-08-04,78.39
CHL,Chile,2020-08-05,78.39
CHL,Chile,2020-08-06,78.39
CHL,Chile,2020-08-07,78.39
CHL,Chile,2020-08-08,78.39
CHL,Chile,2020-08-09,78.39
CHL,Chile,2020-08-10,78.39
CHL,Chile,2020-08-11,78.39
CHL,Chile,2020-08-12,78.39
CHL,Chile,2020-08-13,78.39
CHL,Chile,2020-08-14,78.39
CHL,Chile,2020-08-15,78.39
CHL,Chile,2020-08-16,78.39
CHL,Chile,2020-08-17,78.39
CHL,Chile,2020-08-18,78.39
CHL,Chile,2020-08-19,78.39
CHL,Chile,2020-08-20,78.39
CHL,Chile,2020-08-21,78.39
CHL,Chile,2020-08-22,78.39
CHL,Chile,2020-08-23,78.39
CHL,Chile,2020-08-24,78.39
CHL,Chile,2020-08-25,78.39
CHL,Chile,2020-08-26,78.39
CHL,Chile,2020-08-27,78.39
CHL,Chile,2020-08-28,78.39
CHL,Chile,2020-08-29,78.39
CHL,Chile,2020-08-30,78.39
CHL,Chile,2020-08-31,78.39
CHL,Chile,2020-09-01,78.39
CHL,Chile,2020-09-02,78.39
CHL,Chile,2020-09-03,78.39
CHL,Chile,2020-09-04,78.39
CHL,Chile,2020-09-05,78.39
CHL,Chile,2020-09-06,78.39
CHL,Chile,2020-09-07,78.39
CHL,Chile,2020-09-08,78.39
CHL,Chile,2020-09-09,78.39
CHL,Chile,2020-09-10,78.39
CHL,Chile,2020-09-11,78.39
CHL,Chile,2020-09-12,78.39
CHL,Chile,2020-09-13,78.39
CHL,Chile,2020-09-14,78.39
CHL,Chile,2020-09-15,78.39
CHL,Chile,2020-09-16,78.39
CHL,Chile,2020-09-17,78.39
CHL,Chile,2020-09-18,78.39
CHL,Chile,2020-09-19,78.39
CHL,Chile,2020-09-20,78.39
CHL,Chile,2020-09-21,78.39
CHL,Chile,2020-09-22,78.39
CHL,Chile,2020-09-23,78.39
CHL,Chile,2020-09-24,78.39
CHL,Chile,2020-09-25,78.39
CHL,Chile,2020-09-26,78.39
CHL,Chile,2020-09-27,78.39
CHL,Chile,2020-09-28,78.39
CHL,Chile,2020-09-29,78.39
CHL,Chile,2020-09-30,78.39
CHL,Chile,2020-10-01,78.39
CHL,Chile,2020-10-02,78.39
CHL,Chile,2020-10-03,78.39
CHL,Chile,2020-10-04,78.39
CHL,Chile,2020-10-05,78.39
CHL,Chile,2020-10-06,78.39
CHL,Chile,2020-10-07,78.39
CHL,Chile,2020-10-08,78.39
CHL,Chile,2020-10-09,78.39
CHL,Chile,2020-10-10,78.39
CHL,Chile,2020-10-11,78.39
CHL,Chile,2020-10-12,78.39
CHL,Chile,2020-10-13,78.39
CHL,Chile,2020-10-14,78.39
CHL,Chile,2020-10-15,78.39
CHL,Chile,2020-10-16,78.39
CHL,Chile,2020-10-17,78.39
CHL,Chile,2020-10-18,78.39
CHL,Chile,2020-10-19,78.39
CHL,Chile,2020-10-20,78.39
CHL,Chile,2020-10-21,78.39
CHL,Chile,2020-10-22,78.39
CHL,Chile,2020-10-23,78.39
CHL,Chile,2020-10-24,78.39
CHL,Chile,2020-10-25,78.39
CHL,Chile,2020-10-26,78.39
CHL,Chile,2020-10-27,78.39
CHL,Chile,2020-10-28,78.39
CHL,Chile,2020-10-29,78.39
CHL,Chile,2020-10-30,78.39
CHL,Chile,2020-10-31,78.39
CHL,Chile,2020-11-01,78.39
CHL,Chile,2020-11-02,78.39
CHL,Chile,2020-11-03,78.39
CHL,Chile,2020-11-04,78.39
CHL,Chile,2020-11-05,78.39
CHL,Chile,2020-11-06,78.39
CHL,Chile,2020-11-07,78.39
CHL,Chile,2020-11-08,78.39
CHL,Chile,2020-11-09,78.39
CHL,Chile,2020-11-10,78.39
CHL,Chile,2020-11-11,78.39
CHL,Chile,2020-11-12,78.39
CHL,Chile,2020-11-13,78.39
CHL,Chile,2020-11-14,78.39
CHL,Chile,2020-11-15,78.39
CHL,Chile,2020-11-16,78.39
CHL,Chile,2020-11-17,80.47
CHL,Chile,2020-11-18,80.47
CHL,Chile,2020-11-19,80.47
CHL,Chile,2020-11-20,80.47
CHL,Chile,2020-11-21,80.47
CHL,Chile,2020-11-22,80.47
CHL,Chile,2020-11-23,77.34
CHL,Chile,2020-11-24,77.34
CHL,Chile,2020-11-25,77.34
CHL,Chile,2020-11-26,77.34
CHL,Chile,2020-11-27,77.34
CHL,Chile,2020-11-28,77.34
CHL,Chile,2020-11-29,77.34
CHL,Chile,2020-11-30,77.34
CHL,Chile,2020-12-01,77.34
CHL,Chile,2020-12-02,77.34
CHL,Chile,2020-12-03,77.34
CHL,Chile,2020-12-04,77.34
CHL,Chile,2020-12-05,77.34
CHL,Chile,2020-12-06,77.34
CHL,Chile,2020-12-07,77.34
CHL,Chile,2020-12-08,78.91
CHL,Chile,2020-12-09,78.91
CHL,Chile,2020-12-10,78.91
CHL,Chile,2020-12-11,78.91
CHL,Chile,2020-12-12,78.91
CHL,Chile,2020-12-13,78.91
CHL,Chile,2020-12-14,78.91
CHL,Chile,2020-12-15,75.78
CHL,Chile,2020-12-16,75.78
CHL,Chile,2020-12-17,75.78
CHL,Chile,2020-12-18,75.78
CHL,Chile,2020-12-19,75.78
CHL,Chile,2020-12-20,75.78
CHL,Chile,2020-12-21,75.78
CHL,Chile,2020-12-22,78.91
CHL,Chile,2020-12-23,78.91
CHL,Chile,2020-12-24,80.16
CHL,Chile,2020-12-25,80.16
CHL,Chile,2020-12-26,80.16
CHL,Chile,2020-12-27,80.16
CHL,Chile,2020-12-28,80.16
CHL,Chile,2020-12-29,80.16
CHL,Chile,2020-12-30,80.16
CHL,Chile,2020-12-31,80.16
CHL,Chile,2021-01-01,80.16
CHL,Chile,2021-01-02,80.16
CHL,Chile,2021-01-03,80.16
CHL,Chile,2021-01-04,80.16
CHL,Chile,2021-01-05,80.16
CHL,Chile,2021-01-06,80.16
CHL,Chile,2021-01-07,80.16
CHL,Chile,2021-01-08,80.16
CHL,Chile,2021-01-09,80.16
CHL,Chile,2021-01-10,80.16
CHL,Chile,2021-01-11,80.16
CHL,Chile,2021-01-12,80.16
CHL,Chile,2021-01-13,80.16
CHL,Chile,2021-01-14,80.16
CHL,Chile,2021-01-15,80.16
CHL,Chile,2021-01-16,80.16
CHL,Chile,2021-01-17,80.16
CHL,Chile,2021-01-18,80.16
CHL,Chile,2021-01-19,80.16
CHL,Chile,2021-01-20,80.16
CHL,Chile,2021-01-21,80.16
CHL,Chile,2021-01-22,80.16
CHL,Chile,2021-01-23,80.16
CHL,Chile,2021-01-24,80.16
CHL,Chile,2021-01-25,80.16
CHL,Chile,2021-01-26,80.16
CHL,Chile,2021-01-27,80.16
CHL,Chile,2021-01-28,80.16
CHL,Chile,2021-01-29,80.16
CHL,Chile,2021-01-30,80.16
CHL,Chile,2021-01-31,80.16
CHL,Chile,2021-02-01,80.16
CHL,Chile,2021-02-02,80.16
CHL,Chile,2021-02-03,80.16
CHL,Chile,2021-02-04,81.41
CHL,Chile,2021-02-05,81.41
CHL,Chile,2021-02-06,81.41
CHL,Chile,2021-02-07,81.41
CHL,Chile,2021-02-08,78.91
CHL,Chile,2021-02-09,81.41
CHL,Chile,2021-02-10,81.41
CHL,Chile,2021-02-11,81.41
CHL,Chile,2021-02-12,81.41
CHL,Chile,2021-02-13,81.41
CHL,Chile,2021-02-14,81.41
CHL,Chile,2021-02-15,81.41
CHL,Chile,2021-02-16,81.41
CHL,Chile,2021-02-17,81.41
CHL,Chile,2021-02-18,81.41
CHL,Chile,2021-02-19,81.41
CHL,Chile,2021-02-20,81.41
CHL,Chile,2021-02-21,81.41
CHL,Chile,2021-02-22,81.41
CHL,Chile,2021-02-23,81.41
CHL,Chile,2021-02-24,81.41
CHL,Chile,2021-02-25,81.41
CHL,Chile,2021-02-26,81.41
CHL,Chile,2021-02-27,81.41
CHL,Chile,2021-02-28,81.41
CHL,Chile,2021-03-01,82.66
CHL,Chile,2021-03-02,82.66
CHL,Chile,2021-03-03,82.66
CHL,Chile,2021-03-04,82.66
CHL,Chile,2021-03-05,82.66
CHL,Chile,2021-03-06,82.66
CHL,Chile,2021-03-07,82.66
CHL,Chile,2021-03-08,82.66
CHL,Chile,2021-03-09,82.66
CHL,Chile,2021-03-10,82.66
CHL,Chile,2021-03-11,82.66
CHL,Chile,2021-03-12,82.66
CHL,Chile,2021-03-13,82.66
CHL,Chile,2021-03-14,82.66
CHL,Chile,2021-03-15,82.66
CHL,Chile,2021-03-16,82.66
CHL,Chile,2021-03-17,82.66
CHL,Chile,2021-03-18,82.66
CHL,Chile,2021-03-19,82.66
CHL,Chile,2021-03-20,82.66
CHL,Chile,2021-03-21,82.66
CHL,Chile,2021-03-22,82.66
CHL,Chile,2021-03-23,82.66
CHL,Chile,2021-03-24,83.91
CHL,Chile,2021-03-25,83.91
CHL,Chile,2021-03-26,83.91
CHL,Chile,2021-03-27,83.91
CHL,Chile,2021-03-28,83.91
CHL,Chile,2021-03-29,83.91
CHL,Chile,2021-03-30,83.91
CHN,China,2020-01-01,5.99
CHN,China,2020-01-02,5.99
CHN,China,2020-01-03,5.99
CHN,China,2020-01-04,5.99
CHN,China,2020-01-05,10.68
CHN,China,2020-01-06,10.68
CHN,China,2020-01-07,10.68
CHN,China,2020-01-08,10.68
CHN,China,2020-01-09,10.68
CHN,China,2020-01-10,10.68
CHN,China,2020-01-11,10.68
CHN,China,2020-01-12,10.68
CHN,China,2020-01-13,10.68
CHN,China,2020-01-14,10.68
CHN,China,2020-01-15,13.8
CHN,China,2020-01-16,13.8
CHN,China,2020-01-17,13.8
CHN,China,2020-01-18,13.8
CHN,China,2020-01-19,13.8
CHN,China,2020-01-20,14.58
CHN,China,2020-01-21,16.15
CHN,China,2020-01-22,27.08
CHN,China,2020-01-23,37.5
CHN,China,2020-01-24,37.5
CHN,China,2020-01-25,39.06
CHN,China,2020-01-26,51.56
CHN,China,2020-01-27,51.56
CHN,China,2020-01-28,55.73
CHN,China,2020-01-29,55.73
CHN,China,2020-01-30,55.73
CHN,China,2020-01-31,55.73
CHN,China,2020-02-01,59.9
CHN,China,2020-02-02,59.9
CHN,China,2020-02-03,59.9
CHN,China,2020-02-04,59.9
CHN,China,2020-02-05,59.9
CHN,China,2020-02-06,59.9
CHN,China,2020-02-07,59.9
CHN,China,2020-02-08,59.9
CHN,China,2020-02-09,59.9
CHN,China,2020-02-10,58.85
CHN,China,2020-02-11,58.85
CHN,China,2020-02-12,58.85
CHN,China,2020-02-13,58.85
CHN,China,2020-02-14,58.85
CHN,China,2020-02-15,58.85
CHN,China,2020-02-16,60.94
CHN,China,2020-02-17,60.94
CHN,China,2020-02-18,60.94
CHN,China,2020-02-19,60.94
CHN,China,2020-02-20,60.94
CHN,China,2020-02-21,60.94
CHN,China,2020-02-22,60.94
CHN,China,2020-02-23,60.94
CHN,China,2020-02-24,60.94
CHN,China,2020-02-25,64.06
CHN,China,2020-02-26,64.06
CHN,China,2020-02-27,64.06
CHN,China,2020-02-28,64.06
CHN,China,2020-02-29,64.06
CHN,China,2020-03-01,64.06
CHN,China,2020-03-02,64.06
CHN,China,2020-03-03,64.06
CHN,China,2020-03-04,64.06
CHN,China,2020-03-05,64.06
CHN,China,2020-03-06,64.06
CHN,China,2020-03-07,64.06
CHN,China,2020-03-08,64.06
CHN,China,2020-03-09,64.06
CHN,China,2020-03-10,64.06
CHN,China,2020-03-11,64.06
CHN,China,2020-03-12,64.06
CHN,China,2020-03-13,64.06
CHN,China,2020-03-14,64.06
CHN,China,2020-03-15,64.06
CHN,China,2020-03-16,63.02
CHN,China,2020-03-17,63.02
CHN,China,2020-03-18,63.02
CHN,China,2020-03-19,63.02
CHN,China,2020-03-20,63.02
CHN,China,2020-03-21,63.02
CHN,China,2020-03-22,63.02
CHN,China,2020-03-23,63.02
CHN,China,2020-03-24,62.24
CHN,China,2020-03-25,62.24
CHN,China,2020-03-26,63.8
CHN,China,2020-03-27,63.8
CHN,China,2020-03-28,59.11
CHN,China,2020-03-29,59.11
CHN,China,2020-03-30,59.11
CHN,China,2020-03-31,61.2
CHN,China,2020-04-01,61.2
CHN,China,2020-04-02,61.2
CHN,China,2020-04-03,59.11
CHN,China,2020-04-04,59.11
CHN,China,2020-04-05,59.11
CHN,China,2020-04-06,59.11
CHN,China,2020-04-07,59.11
CHN,China,2020-04-08,51.82
CHN,China,2020-04-09,51.82
CHN,China,2020-04-10,51.82
CHN,China,2020-04-11,53.39
CHN,China,2020-04-12,53.39
CHN,China,2020-04-13,53.39
CHN,China,2020-04-14,53.39
CHN,China,2020-04-15,53.39
CHN,China,2020-04-16,53.39
CHN,China,2020-04-17,53.39
CHN,China,2020-04-18,53.39
CHN,China,2020-04-19,53.39
CHN,China,2020-04-20,53.39
CHN,China,2020-04-21,53.39
CHN,China,2020-04-22,53.39
CHN,China,2020-04-23,53.39
CHN,China,2020-04-24,53.39
CHN,China,2020-04-25,53.39
CHN,China,2020-04-26,53.39
CHN,China,2020-04-27,53.39
CHN,China,2020-04-28,53.39
CHN,China,2020-04-29,53.39
CHN,China,2020-04-30,53.39
CHN,China,2020-05-01,53.39
CHN,China,2020-05-02,53.39
CHN,China,2020-05-03,53.39
CHN,China,2020-05-04,53.39
CHN,China,2020-05-05,53.39
CHN,China,2020-05-06,53.39
CHN,China,2020-05-07,53.39
CHN,China,2020-05-08,53.39
CHN,China,2020-05-09,53.39
CHN,China,2020-05-10,67.45
CHN,China,2020-05-11,67.45
CHN,China,2020-05-12,67.45
CHN,China,2020-05-13,67.45
CHN,China,2020-05-14,67.45
CHN,China,2020-05-15,67.45
CHN,China,2020-05-16,67.45
CHN,China,2020-05-17,67.45
CHN,China,2020-05-18,67.45
CHN,China,2020-05-19,67.45
CHN,China,2020-05-20,67.45
CHN,China,2020-05-21,70.57
CHN,China,2020-05-22,70.57
CHN,China,2020-05-23,70.57
CHN,China,2020-05-24,70.57
CHN,China,2020-05-25,70.57
CHN,China,2020-05-26,70.57
CHN,China,2020-05-27,70.57
CHN,China,2020-05-28,70.57
CHN,China,2020-05-29,70.57
CHN,China,2020-05-30,70.57
CHN,China,2020-05-31,70.57
CHN,China,2020-06-01,70.57
CHN,China,2020-06-02,70.57
CHN,China,2020-06-03,68.49
CHN,China,2020-06-04,68.49
CHN,China,2020-06-05,68.49
CHN,China,2020-06-06,68.49
CHN,China,2020-06-07,68.49
CHN,China,2020-06-08,68.49
CHN,China,2020-06-09,68.49
CHN,China,2020-06-10,68.49
CHN,China,2020-06-11,68.49
CHN,China,2020-06-12,68.49
CHN,China,2020-06-13,68.49
CHN,China,2020-06-14,68.49
CHN,China,2020-06-15,68.49
CHN,China,2020-06-16,68.49
CHN,China,2020-06-17,68.49
CHN,China,2020-06-18,68.49
CHN,China,2020-06-19,68.49
CHN,China,2020-06-20,68.49
CHN,China,2020-06-21,68.49
CHN,China,2020-06-22,68.49
CHN,China,2020-06-23,68.49
CHN,China,2020-06-24,68.49
CHN,China,2020-06-25,68.49
CHN,China,2020-06-26,68.49
CHN,China,2020-06-27,68.49
CHN,China,2020-06-28,68.49
CHN,China,2020-06-29,68.49
CHN,China,2020-06-30,68.49
CHN,China,2020-07-01,68.49
CHN,China,2020-07-02,68.49
CHN,China,2020-07-03,68.49
CHN,China,2020-07-04,68.49
CHN,China,2020-07-05,68.49
CHN,China,2020-07-06,68.49
CHN,China,2020-07-07,68.49
CHN,China,2020-07-08,68.49
CHN,China,2020-07-09,68.49
CHN,China,2020-07-10,68.49
CHN,China,2020-07-11,68.49
CHN,China,2020-07-12,68.49
CHN,China,2020-07-13,68.49
CHN,China,2020-07-14,68.49
CHN,China,2020-07-15,68.49
CHN,China,2020-07-16,68.49
CHN,China,2020-07-17,68.49
CHN,China,2020-07-18,68.49
CHN,China,2020-07-19,68.49
CHN,China,2020-07-20,68.49
CHN,China,2020-07-21,68.49
CHN,China,2020-07-22,68.49
CHN,China,2020-07-23,68.49
CHN,China,2020-07-24,68.49
CHN,China,2020-07-25,68.49
CHN,China,2020-07-26,68.49
CHN,China,2020-07-27,68.49
CHN,China,2020-07-28,68.49
CHN,China,2020-07-29,68.49
CHN,China,2020-07-30,68.49
CHN,China,2020-07-31,68.49
CHN,China,2020-08-01,68.49
CHN,China,2020-08-02,68.49
CHN,China,2020-08-03,68.49
CHN,China,2020-08-04,68.49
CHN,China,2020-08-05,68.49
CHN,China,2020-08-06,68.49
CHN,China,2020-08-07,68.49
CHN,China,2020-08-08,68.49
CHN,China,2020-08-09,68.49
CHN,China,2020-08-10,68.49
CHN,China,2020-08-11,68.49
CHN,China,2020-08-12,68.49
CHN,China,2020-08-13,68.49
CHN,China,2020-08-14,68.49
CHN,China,2020-08-15,68.49
CHN,China,2020-08-16,68.49
CHN,China,2020-08-17,68.49
CHN,China,2020-08-18,68.49
CHN,China,2020-08-19,68.49
CHN,China,2020-08-20,68.49
CHN,China,2020-08-21,68.49
CHN,China,2020-08-22,68.49
CHN,China,2020-08-23,68.49
CHN,China,2020-08-24,68.49
CHN,China,2020-08-25,68.49
CHN,China,2020-08-26,68.49
CHN,China,2020-08-27,68.49
CHN,China,2020-08-28,68.49
CHN,China,2020-08-29,68.49
CHN,China,2020-08-30,68.49
CHN,China,2020-08-31,68.49
CHN,China,2020-09-01,68.49
CHN,China,2020-09-02,55.47
CHN,China,2020-09-03,55.47
CHN,China,2020-09-04,50.78
CHN,China,2020-09-05,50.78
CHN,China,2020-09-06,50.78
CHN,China,2020-09-07,50.78
CHN,China,2020-09-08,50.78
CHN,China,2020-09-09,50.78
CHN,China,2020-09-10,50.78
CHN,China,2020-09-11,50.78
CHN,China,2020-09-12,50.78
CHN,China,2020-09-13,50.78
CHN,China,2020-09-14,50.78
CHN,China,2020-09-15,70.57
CHN,China,2020-09-16,70.57
CHN,China,2020-09-17,70.57
CHN,China,2020-09-18,70.57
CHN,China,2020-09-19,70.57
CHN,China,2020-09-20,70.57
CHN,China,2020-09-21,66.93
CHN,China,2020-09-22,64.84
CHN,China,2020-09-23,58.59
CHN,China,2020-09-24,60.16
CHN,China,2020-09-25,60.16
CHN,China,2020-09-26,54.95
CHN,China,2020-09-27,54.95
CHN,China,2020-09-28,54.95
CHN,China,2020-09-29,54.95
CHN,China,2020-09-30,54.95
CHN,China,2020-10-01,54.95
CHN,China,2020-10-02,54.95
CHN,China,2020-10-03,54.95
CHN,China,2020-10-04,54.95
CHN,China,2020-10-05,54.95
CHN,China,2020-10-06,54.95
CHN,China,2020-10-07,54.95
CHN,China,2020-10-08,54.95
CHN,China,2020-10-09,54.95
CHN,China,2020-10-10,53.91
CHN,China,2020-10-11,53.91
CHN,China,2020-10-12,59.11
CHN,China,2020-10-13,59.11
CHN,China,2020-10-14,59.11
CHN,China,2020-10-15,59.11
CHN,China,2020-10-16,59.11
CHN,China,2020-10-17,59.11
CHN,China,2020-10-18,59.11
CHN,China,2020-10-19,59.11
CHN,China,2020-10-20,59.11
CHN,China,2020-10-21,59.11
CHN,China,2020-10-22,59.11
CHN,China,2020-10-23,59.11
CHN,China,2020-10-24,72.92
CHN,China,2020-10-25,72.92
CHN,China,2020-10-26,72.92
CHN,China,2020-10-27,72.92
CHN,China,2020-10-28,72.92
CHN,China,2020-10-29,72.92
CHN,China,2020-10-30,68.75
CHN,China,2020-10-31,65.62
CHN,China,2020-11-01,65.62
CHN,China,2020-11-02,65.62
CHN,China,2020-11-03,65.62
CHN,China,2020-11-04,65.62
CHN,China,2020-11-05,65.62
CHN,China,2020-11-06,65.62
CHN,China,2020-11-07,65.62
CHN,China,2020-11-08,65.62
CHN,China,2020-11-09,65.62
CHN,China,2020-11-10,65.62
CHN,China,2020-11-11,65.62
CHN,China,2020-11-12,65.62
CHN,China,2020-11-13,65.62
CHN,China,2020-11-14,65.62
CHN,China,2020-11-15,65.62
CHN,China,2020-11-16,65.62
CHN,China,2020-11-17,65.62
CHN,China,2020-11-18,65.62
CHN,China,2020-11-19,65.62
CHN,China,2020-11-20,72.92
CHN,China,2020-11-21,72.92
CHN,China,2020-11-22,72.92
CHN,China,2020-11-23,72.92
CHN,China,2020-11-24,76.04
CHN,China,2020-11-25,76.04
CHN,China,2020-11-26,76.04
CHN,China,2020-11-27,76.04
CHN,China,2020-11-28,76.04
CHN,China,2020-11-29,76.04
CHN,China,2020-11-30,76.04
CHN,China,2020-12-01,76.04
CHN,China,2020-12-02,76.04
