iso_code,country,date,ox_government_response_index
CAF,Central African Republic,2020-04-01,51.28
CAF,Central African Republic,2020-04-02,51.28
CAF,Central African Republic,2020-04-03,51.28
CAF,Central African Republic,2020-04-04,51.28
CAF,Central African Republic,2020-04-05,51.28
CAF,Central African Republic,2020-04-06,51.28
CAF,Central African Republic,2020-04-07,51.28
CAF,Central African Republic,2020-04-08,51.28
CAF,Central African Republic,2020-04-09,51.28
CAF,Central African Republic,2020-04-10,51.28
CAF,Central African Republic,2020-04-11,51.28
CAF,Central African Republic,2020-04-12,51.28
CAF,Central African Republic,2020-04-13,51.28
CAF,Central African Republic,2020-04-14,51.28
CAF,Central African Republic,2020-04-15,51.28
CAF,Central African Republic,2020-04-16,55.13
CAF,Central African Republic,2020-04-17,57.69
CAF,Central African Republic,2020-04-18,57.69
CAF,Central African Republic,2020-04-19,57.69
CAF,Central African Republic,2020-04-20,57.69
CAF,Central African Republic,2020-04-21,57.69
CAF,Central African Republic,2020-04-22,57.69
CAF,Central African Republic,2020-04-23,57.69
CAF,Central African Republic,2020-04-24,57.69
CAF,Central African Republic,2020-04-25,57.69
CAF,Central African Republic,2020-04-26,57.69
CAF,Central African Republic,2020-04-27,57.69
CAF,Central African Republic,2020-04-28,57.69
CAF,Central African Republic,2020-04-29,57.69
CAF,Central African Republic,2020-04-30,57.69
CAF,Central African Republic,2020-05-01,57.69
CAF,Central African Republic,2020-05-02,57.69
CAF,Central African Republic,2020-05-03,57.69
CAF,Central African Republic,2020-05-04,57.69
CAF,Central African Republic,2020-05-05,57.69
CAF,Central African Republic,2020-05-06,57.69
CAF,Central African Republic,2020-05-07,57.69
CAF,Central African Republic,2020-05-08,62.82
CAF,Central African Republic,2020-05-09,62.82
CAF,Central African Republic,2020-05-10,62.82
CAF,Central African Republic,2020-05-11,62.82
CAF,Central African Republic,2020-05-12,62.82
CAF,Central African Republic,2020-05-13,62.82
CAF,Central African Republic,2020-05-14,62.82
CAF,Central African Republic,2020-05-15,62.82
CAF,Central African Republic,2020-05-16,62.82
CAF,Central African Republic,2020-05-17,62.82
CAF,Central African Republic,2020-05-18,62.82
CAF,Central African Republic,2020-05-19,62.82
CAF,Central African Republic,2020-05-20,62.82
CAF,Central African Republic,2020-05-21,62.82
CAF,Central African Republic,2020-05-22,62.82
CAF,Central African Republic,2020-05-23,62.82
CAF,Central African Republic,2020-05-24,62.82
CAF,Central African Republic,2020-05-25,62.82
CAF,Central African Republic,2020-05-26,62.82
CAF,Central African Republic,2020-05-27,62.82
CAF,Central African Republic,2020-05-28,62.82
CAF,Central African Republic,2020-05-29,62.82
CAF,Central African Republic,2020-05-30,62.82
CAF,Central African Republic,2020-05-31,62.82
CAF,Central African Republic,2020-06-01,62.82
CAF,Central African Republic,2020-06-02,62.82
CAF,Central African Republic,2020-06-03,62.82
CAF,Central African Republic,2020-06-04,62.82
CAF,Central African Republic,2020-06-05,62.82
CAF,Central African Republic,2020-06-06,62.82
CAF,Central African Republic,2020-06-07,62.82
CAF,Central African Republic,2020-06-08,62.82
CAF,Central African Republic,2020-06-09,62.82
CAF,Central African Republic,2020-06-10,62.82
CAF,Central African Republic,2020-06-11,55.13
CAF,Central African Republic,2020-06-12,55.13
CAF,Central African Republic,2020-06-13,55.13
CAF,Central African Republic,2020-06-14,55.13
CAF,Central African Republic,2020-06-15,55.13
CAF,Central African Republic,2020-06-16,55.13
CAF,Central African Republic,2020-06-17,55.13
CAF,Central African Republic,2020-06-18,55.13
CAF,Central African Republic,2020-06-19,55.13
CAF,Central African Republic,2020-06-20,55.13
CAF,Central African Republic,2020-06-21,55.13
CAF,Central African Republic,2020-06-22,55.13
CAF,Central African Republic,2020-06-23,55.13
CAF,Central African Republic,2020-06-24,55.13
CAF,Central African Republic,2020-06-25,55.13
CAF,Central African Republic,2020-06-26,55.13
CAF,Central African Republic,2020-06-27,55.13
CAF,Central African Republic,2020-06-28,55.13
CAF,Central African Republic,2020-06-29,55.13
CAF,Central African Republic,2020-06-30,55.13
CAF,Central African Republic,2020-07-01,55.13
CAF,Central African Republic,2020-07-02,55.13
CAF,Central African Republic,2020-07-03,55.13
CAF,Central African Republic,2020-07-04,55.13
CAF,Central African Republic,2020-07-05,55.13
CAF,Central African Republic,2020-07-06,55.13
CAF,Central African Republic,2020-07-07,55.13
CAF,Central African Republic,2020-07-08,55.13
CAF,Central African Republic,2020-07-09,55.13
CAF,Central African Republic,2020-07-10,55.13
CAF,Central African Republic,2020-07-11,55.13
CAF,Central African Republic,2020-07-12,55.13
CAF,Central African Republic,2020-07-13,55.13
CAF,Central African Republic,2020-07-14,47.44
CAF,Central African Republic,2020-07-15,47.44
CAF,Central African Republic,2020-07-16,47.44
CAF,Central African Republic,2020-07-17,47.44
CAF,Central African Republic,2020-07-18,47.44
CAF,Central African Republic,2020-07-19,47.44
CAF,Central African Republic,2020-07-20,47.44
CAF,Central African Republic,2020-07-21,47.44
CAF,Central African Republic,2020-07-22,47.44
CAF,Central African Republic,2020-07-23,47.44
CAF,Central African Republic,2020-07-24,48.08
CAF,Central African Republic,2020-07-25,48.08
CAF,Central African Republic,2020-07-26,48.08
CAF,Central African Republic,2020-07-27,48.08
CAF,Central African Republic,2020-07-28,48.08
CAF,Central African Republic,2020-07-29,48.08
CAF,Central African Republic,2020-07-30,48.08
CAF,Central African Republic,2020-07-31,48.08
CAF,Central African Republic,2020-08-01,48.08
CAF,Central African Republic,2020-08-02,48.08
CAF,Central African Republic,2020-08-03,48.08
CAF,Central African Republic,2020-08-04,48.08
CAF,Central African Republic,2020-08-05,48.08
CAF,Central African Republic,2020-08-06,48.08
CAF,Central African Republic,2020-08-07,48.08
CAF,Central African Republic,2020-08-08,48.08
CAF,Central African Republic,2020-08-09,48.08
CAF,Central African Republic,2020-08-10,48.08
CAF,Central African Republic,2020-08-11,48.08
CAF,Central African Republic,2020-08-12,48.08
CAF,Central African Republic,2020-08-13,48.08
CAF,Central African Republic,2020-08-14,48.08
CAF,Central African Republic,2020-08-15,48.08
CAF,Central African Republic,2020-08-16,48.08
CAF,Central African Republic,2020-08-17,48.08
CAF,Central African Republic,2020-08-18,48.08
CAF,Central African Republic,2020-08-19,48.08
CAF,Central African Republic,2020-08-20,48.08
CAF,Central African Republic,2020-08-21,48.08
CAF,Central African Republic,2020-08-22,48.08
CAF,Central African Republic,2020-08-23,48.08
CAF,Central African Republic,2020-08-24,48.08
CAF,Central African Republic,2020-08-25,55.77
CAF,Central African Republic,2020-08-26,55.77
CAF,Central African Republic,2020-08-27,55.77
CAF,Central African Republic,2020-08-28,55.77
CAF,Central African Republic,2020-08-29,55.77
CAF,Central African Republic,2020-08-30,55.77
CAF,Central African Republic,2020-08-31,55.77
CAF,Central African Republic,2020-09-01,55.77
CAF,Central African Republic,2020-09-02,55.77
CAF,Central African Republic,2020-09-03,55.77
CAF,Central African Republic,2020-09-04,55.77
CAF,Central African Republic,2020-09-05,55.77
CAF,Central African Republic,2020-09-06,55.77
CAF,Central African Republic,2020-09-07,55.77
CAF,Central African Republic,2020-09-08,55.77
CAF,Central African Republic,2020-09-09,55.77
CAF,Central African Republic,2020-09-10,55.77
CAF,Central African Republic,2020-09-11,55.77
CAF,Central African Republic,2020-09-12,55.77
CAF,Central African Republic,2020-09-13,55.77
CAF,Central African Republic,2020-09-14,55.77
CAF,Central African Republic,2020-09-15,57.05
CAF,Central African Republic,2020-09-16,57.05
CAF,Central African Republic,2020-09-17,57.05
CAF,Central African Republic,2020-09-18,57.05
CAF,Central African Republic,2020-09-19,57.05
CAF,Central African Republic,2020-09-20,57.05
CAF,Central African Republic,2020-09-21,57.05
CAF,Central African Republic,2020-09-22,57.05
CAF,Central African Republic,2020-09-23,57.05
CAF,Central African Republic,2020-09-24,57.05
CAF,Central African Republic,2020-09-25,57.05
CAF,Central African Republic,2020-09-26,57.05
CAF,Central African Republic,2020-09-27,57.05
CAF,Central African Republic,2020-09-28,57.05
CAF,Central African Republic,2020-09-29,57.05
CAF,Central African Republic,2020-09-30,57.05
CAF,Central African Republic,2020-10-01,57.05
CAF,Central African Republic,2020-10-02,57.05
CAF,Central African Republic,2020-10-03,57.05
CAF,Central African Republic,2020-10-04,57.05
CAF,Central African Republic,2020-10-05,57.05
CAN,Canada,2020-01-01,3.85
CAN,Canada,2020-01-02,3.85
CAN,Canada,2020-01-03,3.85
CAN,Canada,2020-01-04,3.85
CAN,Canada,2020-01-05,3.85
CAN,Canada,2020-01-06,3.85
CAN,Canada,2020-01-07,3.85
CAN,Canada,2020-01-08,3.85
CAN,Canada,2020-01-09,3.85
CAN,Canada,2020-01-10,3.85
CAN,Canada,2020-01-11,3.85
CAN,Canada,2020-01-12,3.85
CAN,Canada,2020-01-13,3.85
CAN,Canada,2020-01-14,3.85
CAN,Canada,2020-01-15,3.85
CAN,Canada,2020-01-16,3.85
CAN,Canada,2020-01-17,3.85
CAN,Canada,2020-01-18,3.85
CAN,Canada,2020-01-19,3.85
CAN,Canada,2020-01-20,3.85
CAN,Canada,2020-01-21,3.85
CAN,Canada,2020-01-22,5.77
CAN,Canada,2020-01-23,5.77
CAN,Canada,2020-01-24,5.77
CAN,Canada,2020-01-25,8.33
CAN,Canada,2020-01-26,8.33
CAN,Canada,2020-01-27,8.33
CAN,Canada,2020-01-28,8.33
CAN,Canada,2020-01-29,8.33
CAN,Canada,2020-01-30,8.33
CAN,Canada,2020-01-31,8.33
CAN,Canada,2020-02-01,8.33
CAN,Canada,2020-02-02,8.33
CAN,Canada,2020-02-03,8.33
CAN,Canada,2020-02-04,8.33
CAN,Canada,2020-02-05,8.33
CAN,Canada,2020-02-06,8.33
CAN,Canada,2020-02-07,8.33
CAN,Canada,2020-02-08,8.33
CAN,Canada,2020-02-09,8.33
CAN,Canada,2020-02-10,8.33
CAN,Canada,2020-02-11,8.33
CAN,Canada,2020-02-12,8.33
CAN,Canada,2020-02-13,8.33
CAN,Canada,2020-02-14,8.33
CAN,Canada,2020-02-15,8.33
CAN,Canada,2020-02-16,8.33
CAN,Canada,2020-02-17,8.33
CAN,Canada,2020-02-18,8.33
CAN,Canada,2020-02-19,8.33
CAN,Canada,2020-02-20,8.33
CAN,Canada,2020-02-21,8.33
CAN,Canada,2020-02-22,8.33
CAN,Canada,2020-02-23,8.33
CAN,Canada,2020-02-24,8.33
CAN,Canada,2020-02-25,8.33
CAN,Canada,2020-02-26,8.33
CAN,Canada,2020-02-27,8.33
CAN,Canada,2020-02-28,8.33
CAN,Canada,2020-02-29,8.33
CAN,Canada,2020-03-01,8.33
CAN,Canada,2020-03-02,8.33
CAN,Canada,2020-03-03,8.33
CAN,Canada,2020-03-04,8.33
CAN,Canada,2020-03-05,8.33
CAN,Canada,2020-03-06,8.33
CAN,Canada,2020-03-07,8.33
CAN,Canada,2020-03-08,8.33
CAN,Canada,2020-03-09,10.9
CAN,Canada,2020-03-10,10.9
CAN,Canada,2020-03-11,18.59
CAN,Canada,2020-03-12,24.36
CAN,Canada,2020-03-13,24.36
CAN,Canada,2020-03-14,25.64
CAN,Canada,2020-03-15,33.33
CAN,Canada,2020-03-16,46.79
CAN,Canada,2020-03-17,46.79
CAN,Canada,2020-03-18,62.82
CAN,Canada,2020-03-19,65.38
CAN,Canada,2020-03-20,72.44
CAN,Canada,2020-03-21,72.44
CAN,Canada,2020-03-22,72.44
CAN,Canada,2020-03-23,73.4
CAN,Canada,2020-03-24,73.4
CAN,Canada,2020-03-25,73.4
CAN,Canada,2020-03-26,73.4
CAN,Canada,2020-03-27,73.4
CAN,Canada,2020-03-28,73.4
CAN,Canada,2020-03-29,73.4
CAN,Canada,2020-03-30,73.4
CAN,Canada,2020-03-31,73.4
CAN,Canada,2020-04-01,74.68
CAN,Canada,2020-04-02,74.68
CAN,Canada,2020-04-03,74.68
CAN,Canada,2020-04-04,73.4
CAN,Canada,2020-04-05,73.4
CAN,Canada,2020-04-06,73.4
CAN,Canada,2020-04-07,73.4
CAN,Canada,2020-04-08,73.4
CAN,Canada,2020-04-09,73.4
CAN,Canada,2020-04-10,73.4
CAN,Canada,2020-04-11,73.4
CAN,Canada,2020-04-12,73.4
CAN,Canada,2020-04-13,73.4
CAN,Canada,2020-04-14,73.4
CAN,Canada,2020-04-15,73.4
CAN,Canada,2020-04-16,73.4
CAN,Canada,2020-04-17,73.4
CAN,Canada,2020-04-18,73.4
CAN,Canada,2020-04-19,73.4
CAN,Canada,2020-04-20,73.4
CAN,Canada,2020-04-21,73.4
CAN,Canada,2020-04-22,73.4
CAN,Canada,2020-04-23,73.4
CAN,Canada,2020-04-24,73.4
CAN,Canada,2020-04-25,73.4
CAN,Canada,2020-04-26,73.4
CAN,Canada,2020-04-27,73.4
CAN,Canada,2020-04-28,73.4
CAN,Canada,2020-04-29,73.4
CAN,Canada,2020-04-30,73.4
CAN,Canada,2020-05-01,73.4
CAN,Canada,2020-05-02,73.4
CAN,Canada,2020-05-03,73.4
CAN,Canada,2020-05-04,73.4
CAN,Canada,2020-05-05,73.4
CAN,Canada,2020-05-06,73.4
CAN,Canada,2020-05-07,73.4
CAN,Canada,2020-05-08,73.4
CAN,Canada,2020-05-09,73.4
CAN,Canada,2020-05-10,73.4
CAN,Canada,2020-05-11,72.12
CAN,Canada,2020-05-12,72.12
CAN,Canada,2020-05-13,72.12
CAN,Canada,2020-05-14,72.12
CAN,Canada,2020-05-15,72.12
CAN,Canada,2020-05-16,72.12
CAN,Canada,2020-05-17,72.12
CAN,Canada,2020-05-18,72.12
CAN,Canada,2020-05-19,72.12
CAN,Canada,2020-05-20,72.12
CAN,Canada,2020-05-21,72.12
CAN,Canada,2020-05-22,72.12
CAN,Canada,2020-05-23,72.12
CAN,Canada,2020-05-24,72.12
CAN,Canada,2020-05-25,72.12
CAN,Canada,2020-05-26,72.12
CAN,Canada,2020-05-27,72.12
CAN,Canada,2020-05-28,72.12
CAN,Canada,2020-05-29,72.12
CAN,Canada,2020-05-30,72.12
CAN,Canada,2020-05-31,72.12
CAN,Canada,2020-06-01,72.12
CAN,Canada,2020-06-02,72.12
CAN,Canada,2020-06-03,72.12
CAN,Canada,2020-06-04,72.12
CAN,Canada,2020-06-05,72.12
CAN,Canada,2020-06-06,72.12
CAN,Canada,2020-06-07,72.12
CAN,Canada,2020-06-08,72.12
CAN,Canada,2020-06-09,72.12
CAN,Canada,2020-06-10,72.12
CAN,Canada,2020-06-11,72.12
CAN,Canada,2020-06-12,72.12
CAN,Canada,2020-06-13,72.12
CAN,Canada,2020-06-14,72.12
CAN,Canada,2020-06-15,72.12
CAN,Canada,2020-06-16,72.12
CAN,Canada,2020-06-17,72.12
CAN,Canada,2020-06-18,72.12
CAN,Canada,2020-06-19,72.12
CAN,Canada,2020-06-20,72.12
CAN,Canada,2020-06-21,72.12
CAN,Canada,2020-06-22,70.83
CAN,Canada,2020-06-23,70.83
CAN,Canada,2020-06-24,70.83
CAN,Canada,2020-06-25,70.83
CAN,Canada,2020-06-26,70.83
CAN,Canada,2020-06-27,70.83
CAN,Canada,2020-06-28,70.83
CAN,Canada,2020-06-29,70.83
CAN,Canada,2020-06-30,70.83
CAN,Canada,2020-07-01,70.83
CAN,Canada,2020-07-02,70.83
CAN,Canada,2020-07-03,70.83
CAN,Canada,2020-07-04,70.83
CAN,Canada,2020-07-05,70.83
CAN,Canada,2020-07-06,70.83
CAN,Canada,2020-07-07,70.83
CAN,Canada,2020-07-08,70.83
CAN,Canada,2020-07-09,69.55
CAN,Canada,2020-07-10,69.55
CAN,Canada,2020-07-11,69.55
CAN,Canada,2020-07-12,69.55
CAN,Canada,2020-07-13,69.55
CAN,Canada,2020-07-14,69.55
CAN,Canada,2020-07-15,69.55
CAN,Canada,2020-07-16,69.55
CAN,Canada,2020-07-17,69.55
CAN,Canada,2020-07-18,69.55
CAN,Canada,2020-07-19,69.55
CAN,Canada,2020-07-20,69.55
CAN,Canada,2020-07-21,69.55
CAN,Canada,2020-07-22,69.55
CAN,Canada,2020-07-23,69.55
CAN,Canada,2020-07-24,69.55
CAN,Canada,2020-07-25,69.55
CAN,Canada,2020-07-26,69.55
CAN,Canada,2020-07-27,69.55
CAN,Canada,2020-07-28,69.55
CAN,Canada,2020-07-29,69.55
CAN,Canada,2020-07-30,69.55
CAN,Canada,2020-07-31,73.4
CAN,Canada,2020-08-01,73.4
CAN,Canada,2020-08-02,73.4
CAN,Canada,2020-08-03,73.4
CAN,Canada,2020-08-04,73.4
CAN,Canada,2020-08-05,73.4
CAN,Canada,2020-08-06,73.4
CAN,Canada,2020-08-07,73.4
CAN,Canada,2020-08-08,73.4
CAN,Canada,2020-08-09,73.4
CAN,Canada,2020-08-10,73.4
CAN,Canada,2020-08-11,73.4
CAN,Canada,2020-08-12,71.47
CAN,Canada,2020-08-13,71.47
CAN,Canada,2020-08-14,71.47
CAN,Canada,2020-08-15,71.47
CAN,Canada,2020-08-16,71.47
CAN,Canada,2020-08-17,71.47
CAN,Canada,2020-08-18,71.47
CAN,Canada,2020-08-19,71.47
CAN,Canada,2020-08-20,71.47
CAN,Canada,2020-08-21,71.47
CAN,Canada,2020-08-22,71.47
CAN,Canada,2020-08-23,71.47
CAN,Canada,2020-08-24,71.47
CAN,Canada,2020-08-25,69.55
CAN,Canada,2020-08-26,69.55
CAN,Canada,2020-08-27,69.55
CAN,Canada,2020-08-28,71.47
CAN,Canada,2020-08-29,71.47
CAN,Canada,2020-08-30,71.47
CAN,Canada,2020-08-31,71.47
CAN,Canada,2020-09-01,71.47
CAN,Canada,2020-09-02,71.47
CAN,Canada,2020-09-03,71.47
CAN,Canada,2020-09-04,71.47
CAN,Canada,2020-09-05,71.47
CAN,Canada,2020-09-06,71.47
CAN,Canada,2020-09-07,71.47
CAN,Canada,2020-09-08,68.91
CAN,Canada,2020-09-09,68.91
CAN,Canada,2020-09-10,68.91
CAN,Canada,2020-09-11,68.91
CAN,Canada,2020-09-12,68.91
CAN,Canada,2020-09-13,68.91
CAN,Canada,2020-09-14,68.91
CAN,Canada,2020-09-15,68.91
CAN,Canada,2020-09-16,68.91
CAN,Canada,2020-09-17,68.91
CAN,Canada,2020-09-18,68.91
CAN,Canada,2020-09-19,68.91
CAN,Canada,2020-09-20,68.91
CAN,Canada,2020-09-21,68.91
CAN,Canada,2020-09-22,68.91
CAN,Canada,2020-09-23,68.91
CAN,Canada,2020-09-24,68.91
CAN,Canada,2020-09-25,68.91
CAN,Canada,2020-09-26,68.91
CAN,Canada,2020-09-27,68.91
CAN,Canada,2020-09-28,68.91
CAN,Canada,2020-09-29,68.91
CAN,Canada,2020-09-30,68.91
CAN,Canada,2020-10-01,68.91
CAN,Canada,2020-10-02,68.91
CAN,Canada,2020-10-03,68.91
CAN,Canada,2020-10-04,68.91
CHE,Switzerland,2020-01-01,0.0
CHE,Switzerland,2020-01-02,0.0
CHE,Switzerland,2020-01-03,0.0
CHE,Switzerland,2020-01-04,0.0
CHE,Switzerland,2020-01-05,0.0
CHE,Switzerland,2020-01-06,0.0
CHE,Switzerland,2020-01-07,0.0
CHE,Switzerland,2020-01-08,0.0
CHE,Switzerland,2020-01-09,0.0
CHE,Switzerland,2020-01-10,0.0
CHE,Switzerland,2020-01-11,0.0
CHE,Switzerland,2020-01-12,0.0
CHE,Switzerland,2020-01-13,0.0
CHE,Switzerland,2020-01-14,0.0
CHE,Switzerland,2020-01-15,0.0
CHE,Switzerland,2020-01-16,0.0
CHE,Switzerland,2020-01-17,0.0
CHE,Switzerland,2020-01-18,0.0
CHE,Switzerland,2020-01-19,0.0
CHE,Switzerland,2020-01-20,0.0
CHE,Switzerland,2020-01-21,0.0
CHE,Switzerland,2020-01-22,0.0
CHE,Switzerland,2020-01-23,0.0
CHE,Switzerland,2020-01-24,0.0
CHE,Switzerland,2020-01-25,0.0
CHE,Switzerland,2020-01-26,0.0
CHE,Switzerland,2020-01-27,0.0
CHE,Switzerland,2020-01-28,0.0
CHE,Switzerland,2020-01-29,0.0
CHE,Switzerland,2020-01-30,0.0
CHE,Switzerland,2020-01-31,0.0
CHE,Switzerland,2020-02-01,0.0
CHE,Switzerland,2020-02-02,0.0
CHE,Switzerland,2020-02-03,0.0
CHE,Switzerland,2020-02-04,0.0
CHE,Switzerland,2020-02-05,0.0
CHE,Switzerland,2020-02-06,0.0
CHE,Switzerland,2020-02-07,0.0
CHE,Switzerland,2020-02-08,0.0
CHE,Switzerland,2020-02-09,0.0
CHE,Switzerland,2020-02-10,0.0
CHE,Switzerland,2020-02-11,0.0
CHE,Switzerland,2020-02-12,0.0
CHE,Switzerland,2020-02-13,0.0
CHE,Switzerland,2020-02-14,0.0
CHE,Switzerland,2020-02-15,3.85
CHE,Switzerland,2020-02-16,3.85
CHE,Switzerland,2020-02-17,3.85
CHE,Switzerland,2020-02-18,3.85
CHE,Switzerland,2020-02-19,3.85
CHE,Switzerland,2020-02-20,3.85
CHE,Switzerland,2020-02-21,3.85
CHE,Switzerland,2020-02-22,3.85
CHE,Switzerland,2020-02-23,3.85
CHE,Switzerland,2020-02-24,8.97
CHE,Switzerland,2020-02-25,14.74
CHE,Switzerland,2020-02-26,14.74
CHE,Switzerland,2020-02-27,18.59
CHE,Switzerland,2020-02-28,22.44
CHE,Switzerland,2020-02-29,22.44
CHE,Switzerland,2020-03-01,22.44
CHE,Switzerland,2020-03-02,22.44
CHE,Switzerland,2020-03-03,26.28
CHE,Switzerland,2020-03-04,26.28
CHE,Switzerland,2020-03-05,26.28
CHE,Switzerland,2020-03-06,26.28
CHE,Switzerland,2020-03-07,23.72
CHE,Switzerland,2020-03-08,23.72
CHE,Switzerland,2020-03-09,23.72
CHE,Switzerland,2020-03-10,23.72
CHE,Switzerland,2020-03-11,23.72
CHE,Switzerland,2020-03-12,23.72
CHE,Switzerland,2020-03-13,37.18
CHE,Switzerland,2020-03-14,37.18
CHE,Switzerland,2020-03-15,37.18
CHE,Switzerland,2020-03-16,37.18
CHE,Switzerland,2020-03-17,57.05
CHE,Switzerland,2020-03-18,57.05
CHE,Switzerland,2020-03-19,60.9
CHE,Switzerland,2020-03-20,66.67
CHE,Switzerland,2020-03-21,66.67
CHE,Switzerland,2020-03-22,66.67
CHE,Switzerland,2020-03-23,66.67
CHE,Switzerland,2020-03-24,66.67
CHE,Switzerland,2020-03-25,66.67
CHE,Switzerland,2020-03-26,66.67
CHE,Switzerland,2020-03-27,66.67
CHE,Switzerland,2020-03-28,66.67
CHE,Switzerland,2020-03-29,66.67
CHE,Switzerland,2020-03-30,66.67
CHE,Switzerland,2020-03-31,66.67
CHE,Switzerland,2020-04-01,66.67
CHE,Switzerland,2020-04-02,66.67
CHE,Switzerland,2020-04-03,66.67
CHE,Switzerland,2020-04-04,66.67
CHE,Switzerland,2020-04-05,66.67
CHE,Switzerland,2020-04-06,66.67
CHE,Switzerland,2020-04-07,66.67
CHE,Switzerland,2020-04-08,66.67
CHE,Switzerland,2020-04-09,66.67
CHE,Switzerland,2020-04-10,66.67
CHE,Switzerland,2020-04-11,66.67
CHE,Switzerland,2020-04-12,66.67
CHE,Switzerland,2020-04-13,66.67
CHE,Switzerland,2020-04-14,66.67
CHE,Switzerland,2020-04-15,66.67
CHE,Switzerland,2020-04-16,66.67
CHE,Switzerland,2020-04-17,66.67
CHE,Switzerland,2020-04-18,66.67
CHE,Switzerland,2020-04-19,66.67
CHE,Switzerland,2020-04-20,66.67
CHE,Switzerland,2020-04-21,66.67
CHE,Switzerland,2020-04-22,66.67
CHE,Switzerland,2020-04-23,66.67
CHE,Switzerland,2020-04-24,66.67
CHE,Switzerland,2020-04-25,66.67
CHE,Switzerland,2020-04-26,66.67
CHE,Switzerland,2020-04-27,64.1
CHE,Switzerland,2020-04-28,64.1
CHE,Switzerland,2020-04-29,64.1
CHE,Switzerland,2020-04-30,64.1
CHE,Switzerland,2020-05-01,64.1
CHE,Switzerland,2020-05-02,64.1
CHE,Switzerland,2020-05-03,64.1
CHE,Switzerland,2020-05-04,64.1
CHE,Switzerland,2020-05-05,64.1
CHE,Switzerland,2020-05-06,64.1
CHE,Switzerland,2020-05-07,64.1
CHE,Switzerland,2020-05-08,64.1
CHE,Switzerland,2020-05-09,64.1
CHE,Switzerland,2020-05-10,64.1
CHE,Switzerland,2020-05-11,67.95
CHE,Switzerland,2020-05-12,67.95
CHE,Switzerland,2020-05-13,67.95
CHE,Switzerland,2020-05-14,67.95
CHE,Switzerland,2020-05-15,67.95
CHE,Switzerland,2020-05-16,67.95
CHE,Switzerland,2020-05-17,67.95
CHE,Switzerland,2020-05-18,67.95
CHE,Switzerland,2020-05-19,67.95
CHE,Switzerland,2020-05-20,67.95
CHE,Switzerland,2020-05-21,67.95
CHE,Switzerland,2020-05-22,67.95
CHE,Switzerland,2020-05-23,67.95
CHE,Switzerland,2020-05-24,67.95
CHE,Switzerland,2020-05-25,67.95
CHE,Switzerland,2020-05-26,67.95
CHE,Switzerland,2020-05-27,67.95
CHE,Switzerland,2020-05-28,67.95
CHE,Switzerland,2020-05-29,67.95
CHE,Switzerland,2020-05-30,66.03
CHE,Switzerland,2020-05-31,66.03
CHE,Switzerland,2020-06-01,62.18
CHE,Switzerland,2020-06-02,62.18
CHE,Switzerland,2020-06-03,62.18
CHE,Switzerland,2020-06-04,62.18
CHE,Switzerland,2020-06-05,62.18
CHE,Switzerland,2020-06-06,53.21
CHE,Switzerland,2020-06-07,53.21
CHE,Switzerland,2020-06-08,51.92
CHE,Switzerland,2020-06-09,51.92
CHE,Switzerland,2020-06-10,51.92
CHE,Switzerland,2020-06-11,54.49
CHE,Switzerland,2020-06-12,54.49
CHE,Switzerland,2020-06-13,54.49
CHE,Switzerland,2020-06-14,54.49
CHE,Switzerland,2020-06-15,54.49
CHE,Switzerland,2020-06-16,54.49
CHE,Switzerland,2020-06-17,54.49
CHE,Switzerland,2020-06-18,54.49
CHE,Switzerland,2020-06-19,54.49
CHE,Switzerland,2020-06-20,54.49
CHE,Switzerland,2020-06-21,54.49
CHE,Switzerland,2020-06-22,46.79
CHE,Switzerland,2020-06-23,46.79
CHE,Switzerland,2020-06-24,46.79
CHE,Switzerland,2020-06-25,46.79
CHE,Switzerland,2020-06-26,46.79
CHE,Switzerland,2020-06-27,46.79
CHE,Switzerland,2020-06-28,46.79
CHE,Switzerland,2020-06-29,46.79
CHE,Switzerland,2020-06-30,46.79
CHE,Switzerland,2020-07-01,46.79
CHE,Switzerland,2020-07-02,46.79
CHE,Switzerland,2020-07-03,49.68
CHE,Switzerland,2020-07-04,49.68
CHE,Switzerland,2020-07-05,49.68
CHE,Switzerland,2020-07-06,49.68
CHE,Switzerland,2020-07-07,49.68
CHE,Switzerland,2020-07-08,49.68
CHE,Switzerland,2020-07-09,49.68
CHE,Switzerland,2020-07-10,49.68
CHE,Switzerland,2020-07-11,49.68
CHE,Switzerland,2020-07-12,49.68
CHE,Switzerland,2020-07-13,49.68
CHE,Switzerland,2020-07-14,49.68
CHE,Switzerland,2020-07-15,49.68
CHE,Switzerland,2020-07-16,49.68
CHE,Switzerland,2020-07-17,49.68
CHE,Switzerland,2020-07-18,49.68
CHE,Switzerland,2020-07-19,49.68
CHE,Switzerland,2020-07-20,49.68
CHE,Switzerland,2020-07-21,49.68
CHE,Switzerland,2020-07-22,49.68
CHE,Switzerland,2020-07-23,49.68
CHE,Switzerland,2020-07-24,49.68
CHE,Switzerland,2020-07-25,49.68
CHE,Switzerland,2020-07-26,49.68
CHE,Switzerland,2020-07-27,49.68
CHE,Switzerland,2020-07-28,49.68
CHE,Switzerland,2020-07-29,49.68
CHE,Switzerland,2020-07-30,49.68
CHE,Switzerland,2020-07-31,52.24
CHE,Switzerland,2020-08-01,52.24
CHE,Switzerland,2020-08-02,52.24
CHE,Switzerland,2020-08-03,52.24
CHE,Switzerland,2020-08-04,52.24
