iso_code,country,date,ox_containment_health_index_for_display
CHL,Chile,2020-02-13,0.0
CHL,Chile,2020-02-14,0.0
CHL,Chile,2020-02-15,0.0
CHL,Chile,2020-02-16,0.0
CHL,Chile,2020-02-17,0.0
CHL,Chile,2020-02-18,0.0
CHL,Chile,2020-02-19,0.0
CHL,Chile,2020-02-20,0.0
CHL,Chile,2020-02-21,0.0
CHL,Chile,2020-02-22,0.0
CHL,Chile,2020-02-23,0.0
CHL,Chile,2020-02-24,0.0
CHL,Chile,2020-02-25,0.0
CHL,Chile,2020-02-26,0.0
CHL,Chile,2020-02-27,0.0
CHL,Chile,2020-02-28,0.0
CHL,Chile,2020-02-29,0.0
CHL,Chile,2020-03-01,0.0
CHL,Chile,2020-03-02,0.0
CHL,Chile,2020-03-03,0.0
CHL,Chile,2020-03-04,0.0
CHL,Chile,2020-03-05,0.0
CHL,Chile,2020-03-06,0.0
CHL,Chile,2020-03-07,0.0
CHL,Chile,2020-03-08,0.0
CHL,Chile,2020-03-09,0.0
CHL,Chile,2020-03-10,0.0
CHL,Chile,2020-03-11,0.0
CHL,Chile,2020-03-12,0.0
CHL,Chile,2020-03-13,0.0
CHL,Chile,2020-03-14,9.09
CHL,Chile,2020-03-15,18.18
CHL,Chile,2020-03-16,38.64
CHL,Chile,2020-03-17,38.64
CHL,Chile,2020-03-18,45.45
CHL,Chile,2020-03-19,45.45
CHL,Chile,2020-03-20,45.45
CHL,Chile,2020-03-21,42.42
CHL,Chile,2020-03-22,42.42
CHL,Chile,2020-03-23,42.42
CHL,Chile,2020-03-24,42.42
CHL,Chile,2020-03-25,59.85
CHL,Chile,2020-03-26,65.91
CHL,Chile,2020-03-27,65.91
CHL,Chile,2020-03-28,65.91
CHL,Chile,2020-03-29,65.91
CHL,Chile,2020-03-30,75.0
CHL,Chile,2020-03-31,75.0
CHL,Chile,2020-04-01,75.0
CHL,Chile,2020-04-02,75.0
CHL,Chile,2020-04-03,75.0
CHL,Chile,2020-04-04,75.0
CHL,Chile,2020-04-05,75.0
CHL,Chile,2020-04-06,75.0
CHL,Chile,2020-04-07,75.0
CHL,Chile,2020-04-08,75.0
CHL,Chile,2020-04-09,75.0
CHL,Chile,2020-04-10,75.0
CHL,Chile,2020-04-11,75.0
CHL,Chile,2020-04-12,75.0
CHL,Chile,2020-04-13,75.0
CHL,Chile,2020-04-14,75.0
CHL,Chile,2020-04-15,75.0
CHL,Chile,2020-04-16,75.0
CHL,Chile,2020-04-17,75.0
CHL,Chile,2020-04-18,75.0
CHL,Chile,2020-04-19,75.0
CHL,Chile,2020-04-20,75.0
CHL,Chile,2020-04-21,75.0
CHL,Chile,2020-04-22,75.0
CHL,Chile,2020-04-23,75.0
CHL,Chile,2020-04-24,75.0
CHL,Chile,2020-04-25,75.0
CHL,Chile,2020-04-26,75.0
CHL,Chile,2020-04-27,75.0
CHL,Chile,2020-04-28,75.0
CHL,Chile,2020-04-29,75.0
CHL,Chile,2020-04-30,75.0
CHL,Chile,2020-05-01,75.0
CHL,Chile,2020-05-02,75.0
CHL,Chile,2020-05-03,75.0
CHL,Chile,2020-05-04,75.0
CHL,Chile,2020-05-05,75.0
CHL,Chile,2020-05-06,75.0
CHL,Chile,2020-05-07,75.0
CHL,Chile,2020-05-08,77.27
CHL,Chile,2020-05-09,77.27
CHL,Chile,2020-05-10,77.27
CHL,Chile,2020-05-11,77.27
CHL,Chile,2020-05-12,77.27
CHL,Chile,2020-05-13,77.27
CHL,Chile,2020-05-14,77.27
CHL,Chile,2020-05-15,79.17
CHL,Chile,2020-05-16,79.17
CHL,Chile,2020-05-17,79.17
CHL,Chile,2020-05-18,79.17
CHL,Chile,2020-05-19,79.17
CHL,Chile,2020-05-20,79.17
CHL,Chile,2020-05-21,79.17
CHL,Chile,2020-05-22,79.17
CHL,Chile,2020-05-23,79.17
CHL,Chile,2020-05-24,79.17
CHL,Chile,2020-05-25,79.17
CHL,Chile,2020-05-26,79.17
CHL,Chile,2020-05-27,79.17
CHL,Chile,2020-05-28,79.17
CHL,Chile,2020-05-29,79.17
CHL,Chile,2020-05-30,79.17
CHL,Chile,2020-05-31,79.17
CHL,Chile,2020-06-01,79.17
CHL,Chile,2020-06-02,79.17
CHL,Chile,2020-06-03,79.17
CHL,Chile,2020-06-04,79.17
CHL,Chile,2020-06-05,79.17
CHL,Chile,2020-06-06,79.17
CHL,Chile,2020-06-07,79.17
CHL,Chile,2020-06-08,79.17
CHL,Chile,2020-06-09,79.17
CHL,Chile,2020-06-10,79.17
CHL,Chile,2020-06-11,79.17
CHL,Chile,2020-06-12,79.17
CHL,Chile,2020-06-13,79.17
CHL,Chile,2020-06-14,79.17
CHL,Chile,2020-06-15,79.17
CHL,Chile,2020-06-16,79.17
CHL,Chile,2020-06-17,79.17
CHL,Chile,2020-06-18,79.17
CHL,Chile,2020-06-19,79.17
CHL,Chile,2020-06-20,79.17
CHL,Chile,2020-06-21,79.17
CHL,Chile,2020-06-22,79.17
CHL,Chile,2020-06-23,79.17
CHL,Chile,2020-06-24,79.17
CHL,Chile,2020-06-25,79.17
CHL,Chile,2020-06-26,79.17
CHL,Chile,2020-06-27,79.17
CHL,Chile,2020-06-28,79.17
CHL,Chile,2020-06-29,79.17
CHL,Chile,2020-06-30,79.17
CHL,Chile,2020-07-01,79.17
CHL,Chile,2020-07-02,79.17
CHL,Chile,2020-07-03,88.26
CHL,Chile,2020-07-04,88.26
CHL,Chile,2020-07-05,88.26
CHL,Chile,2020-07-06,88.26
CHL,Chile,2020-07-07,88.26
CHL,Chile,2020-07-08,88.26
CHL,Chile,2020-07-09,88.26
CHL,Chile,2020-07-10,88.26
CHL,Chile,2020-07-11,88.26
CHL,Chile,2020-07-12,88.26
CHL,Chile,2020-07-13,88.26
CHL,Chile,2020-07-14,88.26
CHL,Chile,2020-07-15,88.26
CHL,Chile,2020-07-16,88.26
CHL,Chile,2020-07-17,85.98
CHL,Chile,2020-07-18,85.98
CHL,Chile,2020-07-19,85.98
CHL,Chile,2020-07-20,85.98
CHL,Chile,2020-07-21,85.98
CHL,Chile,2020-07-22,85.98
CHL,Chile,2020-07-23,85.98
CHL,Chile,2020-07-24,85.98
CHL,Chile,2020-07-25,85.98
CHL,Chile,2020-07-26,85.98
CHL,Chile,2020-07-27,85.98
CHL,Chile,2020-07-28,85.98
CHL,Chile,2020-07-29,85.98
CHL,Chile,2020-07-30,85.98
CHL,Chile,2020-07-31,85.98
CHL,Chile,2020-08-01,88.26
CHL,Chile,2020-08-02,88.26
CHL,Chile,2020-08-03,88.26
CHL,Chile,2020-08-04,88.26
CHL,Chile,2020-08-05,88.26
CHL,Chile,2020-08-06,88.26
CHL,Chile,2020-08-07,88.26
CHL,Chile,2020-08-08,88.26
CHL,Chile,2020-08-09,88.26
CHL,Chile,2020-08-18,88.26
CHL,Chile,2020-08-19,88.26
CHL,Chile,2020-08-20,88.26
CHL,Chile,2020-08-21,88.26
CHL,Chile,2020-08-22,88.26
CHL,Chile,2020-08-23,88.26
CHL,Chile,2020-08-24,88.26
CHN,China,2020-01-01,7.58
CHN,China,2020-01-02,7.58
CHN,China,2020-01-03,7.58
CHN,China,2020-01-04,7.58
CHN,China,2020-01-05,14.39
CHN,China,2020-01-06,14.39
CHN,China,2020-01-07,14.39
CHN,China,2020-01-08,14.39
CHN,China,2020-01-09,14.39
CHN,China,2020-01-10,14.39
CHN,China,2020-01-11,14.39
CHN,China,2020-01-12,14.39
CHN,China,2020-01-13,14.39
CHN,China,2020-01-14,14.39
CHN,China,2020-01-15,18.94
CHN,China,2020-01-16,18.94
CHN,China,2020-01-17,18.94
CHN,China,2020-01-18,18.94
CHN,China,2020-01-19,18.94
CHN,China,2020-01-20,18.94
CHN,China,2020-01-21,18.94
CHN,China,2020-01-22,33.71
CHN,China,2020-01-23,48.86
CHN,China,2020-01-24,48.86
CHN,China,2020-01-25,51.14
CHN,China,2020-01-26,69.32
CHN,China,2020-01-27,69.32
CHN,China,2020-01-28,69.32
CHN,China,2020-01-29,69.32
CHN,China,2020-01-30,69.32
CHN,China,2020-01-31,69.32
CHN,China,2020-02-01,75.38
CHN,China,2020-02-02,75.38
CHN,China,2020-02-03,75.38
CHN,China,2020-02-04,75.38
CHN,China,2020-02-05,75.38
CHN,China,2020-02-06,75.38
CHN,China,2020-02-07,75.38
CHN,China,2020-02-08,75.38
CHN,China,2020-02-09,75.38
CHN,China,2020-02-10,73.86
CHN,China,2020-02-11,73.86
CHN,China,2020-02-12,73.86
CHN,China,2020-02-13,73.86
CHN,China,2020-02-14,73.86
CHN,China,2020-02-15,73.86
CHN,China,2020-02-16,76.89
CHN,China,2020-02-17,76.89
CHN,China,2020-02-18,76.89
CHN,China,2020-02-19,76.89
CHN,China,2020-02-20,76.89
CHN,China,2020-02-21,76.89
CHN,China,2020-02-22,76.89
CHN,China,2020-02-23,76.89
CHN,China,2020-02-24,76.89
CHN,China,2020-02-25,81.44
CHN,China,2020-02-26,81.44
CHN,China,2020-02-27,81.44
CHN,China,2020-02-28,81.44
CHN,China,2020-02-29,81.44
CHN,China,2020-03-01,81.44
CHN,China,2020-03-02,81.44
CHN,China,2020-03-03,81.44
CHN,China,2020-03-04,81.44
CHN,China,2020-03-05,81.44
CHN,China,2020-03-06,81.44
CHN,China,2020-03-07,81.44
CHN,China,2020-03-08,81.44
CHN,China,2020-03-09,81.44
CHN,China,2020-03-10,81.44
CHN,China,2020-03-11,81.44
CHN,China,2020-03-12,81.44
CHN,China,2020-03-13,81.44
CHN,China,2020-03-14,81.44
CHN,China,2020-03-15,81.44
CHN,China,2020-03-16,79.92
CHN,China,2020-03-17,79.92
CHN,China,2020-03-18,79.92
CHN,China,2020-03-19,79.92
CHN,China,2020-03-20,79.92
CHN,China,2020-03-21,79.92
CHN,China,2020-03-22,79.92
CHN,China,2020-03-23,79.92
CHN,China,2020-03-24,79.92
CHN,China,2020-03-25,79.92
CHN,China,2020-03-26,82.2
CHN,China,2020-03-27,82.2
CHN,China,2020-03-28,75.38
CHN,China,2020-03-29,75.38
CHN,China,2020-03-30,75.38
CHN,China,2020-03-31,78.41
CHN,China,2020-04-01,78.41
CHN,China,2020-04-02,78.41
CHN,China,2020-04-03,75.38
CHN,China,2020-04-04,75.38
CHN,China,2020-04-05,75.38
CHN,China,2020-04-06,75.38
CHN,China,2020-04-07,75.38
CHN,China,2020-04-08,64.77
CHN,China,2020-04-09,64.77
CHN,China,2020-04-10,64.77
CHN,China,2020-04-11,64.77
CHN,China,2020-04-12,64.77
CHN,China,2020-04-13,64.77
CHN,China,2020-04-14,64.77
CHN,China,2020-04-15,64.77
CHN,China,2020-04-16,64.77
CHN,China,2020-04-17,64.77
CHN,China,2020-04-18,64.77
CHN,China,2020-04-19,64.77
CHN,China,2020-04-20,64.77
CHN,China,2020-04-21,64.77
CHN,China,2020-04-22,64.77
CHN,China,2020-04-23,64.77
CHN,China,2020-04-24,64.77
CHN,China,2020-04-25,64.77
CHN,China,2020-04-26,64.77
CHN,China,2020-04-27,64.77
CHN,China,2020-04-28,64.77
CHN,China,2020-04-29,64.77
CHN,China,2020-04-30,64.77
CHN,China,2020-05-01,64.77
CHN,China,2020-05-02,64.77
CHN,China,2020-05-03,64.77
CHN,China,2020-05-04,64.77
CHN,China,2020-05-05,64.77
CHN,China,2020-05-06,64.77
CHN,China,2020-05-07,64.77
CHN,China,2020-05-08,64.77
CHN,China,2020-05-09,64.77
CHN,China,2020-05-10,85.23
CHN,China,2020-05-11,85.23
CHN,China,2020-05-12,85.23
CHN,China,2020-05-13,85.23
CHN,China,2020-05-14,85.23
CHN,China,2020-05-15,85.23
CHN,China,2020-05-16,85.23
CHN,China,2020-05-17,85.23
CHN,China,2020-05-18,85.23
CHN,China,2020-05-19,85.23
CHN,China,2020-05-20,85.23
CHN,China,2020-05-21,85.23
CHN,China,2020-05-22,85.23
CHN,China,2020-05-23,85.23
CHN,China,2020-05-24,85.23
CHN,China,2020-05-25,85.23
CHN,China,2020-05-26,85.23
CHN,China,2020-05-27,85.23
CHN,China,2020-05-28,85.23
CHN,China,2020-05-29,85.23
CHN,China,2020-05-30,85.23
CHN,China,2020-05-31,85.23
CHN,China,2020-06-01,85.23
CHN,China,2020-06-02,85.23
CHN,China,2020-06-03,82.2
CHN,China,2020-06-04,82.2
CHN,China,2020-06-05,82.2
CHN,China,2020-06-06,82.2
CHN,China,2020-06-07,82.2
CHN,China,2020-06-08,82.2
CHN,China,2020-06-09,82.2
CHN,China,2020-06-10,82.2
CHN,China,2020-06-11,82.2
CHN,China,2020-06-12,82.2
CHN,China,2020-06-13,82.2
CHN,China,2020-06-14,82.2
CHN,China,2020-06-15,82.2
CHN,China,2020-06-16,85.23
CHN,China,2020-06-17,85.23
CHN,China,2020-06-18,85.23
CHN,China,2020-06-19,85.23
CHN,China,2020-06-20,85.23
CHN,China,2020-06-21,85.23
CHN,China,2020-06-22,85.23
CHN,China,2020-06-23,85.23
CHN,China,2020-06-24,85.23
CHN,China,2020-06-25,85.23
CHN,China,2020-06-26,85.23
CHN,China,2020-06-27,85.23
CHN,China,2020-06-28,85.23
CHN,China,2020-06-29,85.23
CHN,China,2020-06-30,85.23
CHN,China,2020-07-01,85.23
CHN,China,2020-07-02,85.23
CHN,China,2020-07-03,85.23
CHN,China,2020-07-04,85.23
CHN,China,2020-07-05,85.23
CHN,China,2020-07-06,85.23
CHN,China,2020-07-07,85.23
CHN,China,2020-07-08,85.23
CHN,China,2020-07-09,85.23
CHN,China,2020-07-10,85.23
CHN,China,2020-07-11,85.23
CHN,China,2020-07-12,85.23
CHN,China,2020-07-13,85.23
CHN,China,2020-07-14,85.23
CHN,China,2020-07-15,85.23
CHN,China,2020-07-16,85.23
CHN,China,2020-07-17,85.23
CHN,China,2020-07-18,85.23
CHN,China,2020-07-19,85.23
CHN,China,2020-07-20,85.23
CHN,China,2020-07-21,85.23
CHN,China,2020-07-22,85.23
CHN,China,2020-07-23,85.23
CHN,China,2020-07-24,85.23
CHN,China,2020-07-25,85.23
CHN,China,2020-07-26,85.23
CHN,China,2020-07-27,85.23
CHN,China,2020-07-28,85.23
CHN,China,2020-07-29,85.23
CHN,China,2020-07-30,85.23
CHN,China,2020-07-31,85.23
CHN,China,2020-08-01,85.23
CHN,China,2020-08-02,85.23
CHN,China,2020-08-03,85.23
CHN,China,2020-08-04,85.23
CHN,China,2020-08-05,85.23
CHN,China,2020-08-06,85.23
CHN,China,2020-08-07,85.23
CHN,China,2020-08-08,85.23
CHN,China,2020-08-09,85.23
CHN,China,2020-08-10,85.23
CHN,China,2020-08-11,85.23
CHN,China,2020-08-12,85.23
CHN,China,2020-08-13,85.23
CHN,China,2020-08-14,85.23
CHN,China,2020-08-15,85.23
CHN,China,2020-08-16,85.23
CHN,China,2020-08-17,85.23
CHN,China,2020-08-18,85.23
CHN,China,2020-08-19,85.23
CHN,China,2020-08-20,85.23
CHN,China,2020-08-21,85.23
CHN,China,2020-08-22,85.23
CHN,China,2020-08-23,85.23
CHN,China,2020-08-24,85.23
CIV,Côte d’Ivoire,2020-01-01,0.0
CIV,Côte d’Ivoire,2020-01-02,0.0
CIV,Côte d’Ivoire,2020-01-03,0.0
CIV,Côte d’Ivoire,2020-01-04,0.0
CIV,Côte d’Ivoire,2020-01-05,0.0
CIV,Côte d’Ivoire,2020-01-06,0.0
CIV,Côte d’Ivoire,2020-01-07,0.0
CIV,Côte d’Ivoire,2020-01-08,0.0
CIV,Côte d’Ivoire,2020-01-09,0.0
CIV,Côte d’Ivoire,2020-01-10,0.0
CIV,Côte d’Ivoire,2020-01-11,0.0
CIV,Côte d’Ivoire,2020-01-12,0.0
CIV,Côte d’Ivoire,2020-01-13,0.0
CIV,Côte d’Ivoire,2020-01-14,0.0
CIV,Côte d’Ivoire,2020-01-15,0.0
CIV,Côte d’Ivoire,2020-01-16,0.0
CIV,Côte d’Ivoire,2020-01-17,0.0
CIV,Côte d’Ivoire,2020-01-18,0.0
CIV,Côte d’Ivoire,2020-01-19,0.0
CIV,Côte d’Ivoire,2020-01-20,0.0
CIV,Côte d’Ivoire,2020-01-21,0.0
CIV,Côte d’Ivoire,2020-01-22,0.0
CIV,Côte d’Ivoire,2020-01-23,0.0
CIV,Côte d’Ivoire,2020-01-24,0.0
CIV,Côte d’Ivoire,2020-01-25,0.0
CIV,Côte d’Ivoire,2020-01-26,0.0
CIV,Côte d’Ivoire,2020-01-27,0.0
CIV,Côte d’Ivoire,2020-01-28,0.0
CIV,Côte d’Ivoire,2020-01-29,0.0
CIV,Côte d’Ivoire,2020-01-30,0.0
CIV,Côte d’Ivoire,2020-01-31,0.0
CIV,Côte d’Ivoire,2020-02-01,0.0
CIV,Côte d’Ivoire,2020-02-02,0.0
CIV,Côte d’Ivoire,2020-02-03,0.0
CIV,Côte d’Ivoire,2020-02-04,0.0
CIV,Côte d’Ivoire,2020-02-05,0.0
CIV,Côte d’Ivoire,2020-02-06,0.0
CIV,Côte d’Ivoire,2020-02-07,0.0
CIV,Côte d’Ivoire,2020-02-08,0.0
CIV,Côte d’Ivoire,2020-02-09,0.0
CIV,Côte d’Ivoire,2020-02-10,0.0
CIV,Côte d’Ivoire,2020-02-11,0.0
CIV,Côte d’Ivoire,2020-02-12,0.0
CIV,Côte d’Ivoire,2020-02-13,0.0
CIV,Côte d’Ivoire,2020-02-14,0.0
CIV,Côte d’Ivoire,2020-02-15,0.0
CIV,Côte d’Ivoire,2020-02-16,0.0
CIV,Côte d’Ivoire,2020-02-17,0.0
CIV,Côte d’Ivoire,2020-02-18,0.0
CIV,Côte d’Ivoire,2020-02-19,0.0
CIV,Côte d’Ivoire,2020-02-20,0.0
CIV,Côte d’Ivoire,2020-02-21,0.0
CIV,Côte d’Ivoire,2020-02-22,0.0
CIV,Côte d’Ivoire,2020-02-23,0.0
CIV,Côte d’Ivoire,2020-02-24,0.0
CIV,Côte d’Ivoire,2020-02-25,0.0
CIV,Côte d’Ivoire,2020-02-26,0.0
CIV,Côte d’Ivoire,2020-02-27,0.0
CIV,Côte d’Ivoire,2020-02-28,0.0
CIV,Côte d’Ivoire,2020-02-29,0.0
CIV,Côte d’Ivoire,2020-03-01,0.0
CIV,Côte d’Ivoire,2020-03-02,0.0
CIV,Côte d’Ivoire,2020-03-03,0.0
CIV,Côte d’Ivoire,2020-03-04,0.0
CIV,Côte d’Ivoire,2020-03-05,0.0
CIV,Côte d’Ivoire,2020-03-06,0.0
CIV,Côte d’Ivoire,2020-03-07,0.0
CIV,Côte d’Ivoire,2020-03-08,0.0
CIV,Côte d’Ivoire,2020-03-09,0.0
CIV,Côte d’Ivoire,2020-03-10,0.0
CIV,Côte d’Ivoire,2020-03-11,4.55
CIV,Côte d’Ivoire,2020-03-12,13.64
CIV,Côte d’Ivoire,2020-03-13,13.64
CIV,Côte d’Ivoire,2020-03-14,13.64
CIV,Côte d’Ivoire,2020-03-15,13.64
CIV,Côte d’Ivoire,2020-03-16,35.61
CIV,Côte d’Ivoire,2020-03-17,35.61
CIV,Côte d’Ivoire,2020-03-18,35.61
CIV,Côte d’Ivoire,2020-03-19,57.58
CIV,Côte d’Ivoire,2020-03-20,57.58
CIV,Côte d’Ivoire,2020-03-21,57.58
CIV,Côte d’Ivoire,2020-03-22,59.85
CIV,Côte d’Ivoire,2020-03-23,62.88
CIV,Côte d’Ivoire,2020-03-24,76.52
CIV,Côte d’Ivoire,2020-03-25,76.52
CIV,Côte d’Ivoire,2020-03-26,76.52
CIV,Côte d’Ivoire,2020-03-27,76.52
CIV,Côte d’Ivoire,2020-03-28,76.52
CIV,Côte d’Ivoire,2020-03-29,76.52
CIV,Côte d’Ivoire,2020-03-30,76.52
CIV,Côte d’Ivoire,2020-03-31,76.52
CIV,Côte d’Ivoire,2020-04-01,76.52
CIV,Côte d’Ivoire,2020-04-02,76.52
CIV,Côte d’Ivoire,2020-04-03,76.52
CIV,Côte d’Ivoire,2020-04-04,76.52
CIV,Côte d’Ivoire,2020-04-05,76.52
CIV,Côte d’Ivoire,2020-04-06,76.52
CIV,Côte d’Ivoire,2020-04-07,76.52
CIV,Côte d’Ivoire,2020-04-08,76.52
CIV,Côte d’Ivoire,2020-04-09,76.52
CIV,Côte d’Ivoire,2020-04-10,76.52
CIV,Côte d’Ivoire,2020-04-11,76.52
CIV,Côte d’Ivoire,2020-04-12,76.52
CIV,Côte d’Ivoire,2020-04-13,76.52
CIV,Côte d’Ivoire,2020-04-14,76.52
CIV,Côte d’Ivoire,2020-04-15,76.52
CIV,Côte d’Ivoire,2020-04-16,76.52
CIV,Côte d’Ivoire,2020-04-17,76.52
CIV,Côte d’Ivoire,2020-04-18,76.52
CIV,Côte d’Ivoire,2020-04-19,76.52
CIV,Côte d’Ivoire,2020-04-20,76.52
CIV,Côte d’Ivoire,2020-04-21,76.52
CIV,Côte d’Ivoire,2020-04-22,76.52
CIV,Côte d’Ivoire,2020-04-23,76.52
CIV,Côte d’Ivoire,2020-04-24,76.52
CIV,Côte d’Ivoire,2020-04-25,76.52
CIV,Côte d’Ivoire,2020-04-26,76.52
CIV,Côte d’Ivoire,2020-04-27,76.52
CIV,Côte d’Ivoire,2020-04-28,76.52
CIV,Côte d’Ivoire,2020-04-29,76.52
CIV,Côte d’Ivoire,2020-04-30,76.52
CIV,Côte d’Ivoire,2020-05-01,76.52
CIV,Côte d’Ivoire,2020-05-02,76.52
CIV,Côte d’Ivoire,2020-05-03,76.52
CIV,Côte d’Ivoire,2020-05-04,76.52
CIV,Côte d’Ivoire,2020-05-05,76.52
CIV,Côte d’Ivoire,2020-05-06,76.52
CIV,Côte d’Ivoire,2020-05-07,76.52
CIV,Côte d’Ivoire,2020-05-08,67.8
CIV,Côte d’Ivoire,2020-05-09,67.8
CIV,Côte d’Ivoire,2020-05-10,67.8
CIV,Côte d’Ivoire,2020-05-11,67.8
CIV,Côte d’Ivoire,2020-05-12,67.8
CIV,Côte d’Ivoire,2020-05-13,67.8
CIV,Côte d’Ivoire,2020-05-14,67.8
CIV,Côte d’Ivoire,2020-05-15,67.8
CIV,Côte d’Ivoire,2020-05-16,63.64
CIV,Côte d’Ivoire,2020-05-17,63.64
CIV,Côte d’Ivoire,2020-05-18,63.64
CIV,Côte d’Ivoire,2020-05-19,63.64
CIV,Côte d’Ivoire,2020-05-20,63.64
CIV,Côte d’Ivoire,2020-05-21,63.64
CIV,Côte d’Ivoire,2020-05-22,63.64
CIV,Côte d’Ivoire,2020-05-23,63.64
CIV,Côte d’Ivoire,2020-05-24,63.64
CIV,Côte d’Ivoire,2020-05-25,59.09
CIV,Côte d’Ivoire,2020-05-26,59.09
CIV,Côte d’Ivoire,2020-05-27,59.09
CIV,Côte d’Ivoire,2020-05-28,59.09
CIV,Côte d’Ivoire,2020-05-29,59.09
CIV,Côte d’Ivoire,2020-05-30,59.09
CIV,Côte d’Ivoire,2020-05-31,59.09
CIV,Côte d’Ivoire,2020-06-01,59.09
CIV,Côte d’Ivoire,2020-06-02,59.09
CIV,Côte d’Ivoire,2020-06-03,59.09
CIV,Côte d’Ivoire,2020-06-04,59.09
CIV,Côte d’Ivoire,2020-06-05,59.09
CIV,Côte d’Ivoire,2020-06-06,59.09
CIV,Côte d’Ivoire,2020-06-07,59.09
CIV,Côte d’Ivoire,2020-06-08,59.09
CIV,Côte d’Ivoire,2020-06-09,59.09
CIV,Côte d’Ivoire,2020-06-10,59.09
CIV,Côte d’Ivoire,2020-06-11,59.09
CIV,Côte d’Ivoire,2020-06-12,59.09
CIV,Côte d’Ivoire,2020-06-13,57.58
CIV,Côte d’Ivoire,2020-06-14,57.58
CIV,Côte d’Ivoire,2020-06-15,57.58
CIV,Côte d’Ivoire,2020-06-16,57.58
CIV,Côte d’Ivoire,2020-06-17,57.58
CIV,Côte d’Ivoire,2020-06-18,57.58
CIV,Côte d’Ivoire,2020-06-19,57.58
CIV,Côte d’Ivoire,2020-06-20,57.58
CIV,Côte d’Ivoire,2020-06-21,57.58
CIV,Côte d’Ivoire,2020-06-22,57.58
CIV,Côte d’Ivoire,2020-06-23,57.58
CIV,Côte d’Ivoire,2020-06-24,57.58
CIV,Côte d’Ivoire,2020-06-25,57.58
CIV,Côte d’Ivoire,2020-06-26,60.23
CIV,Côte d’Ivoire,2020-06-27,60.23
CIV,Côte d’Ivoire,2020-06-28,60.23
CIV,Côte d’Ivoire,2020-06-29,60.23
CIV,Côte d’Ivoire,2020-06-30,60.23
CIV,Côte d’Ivoire,2020-07-01,57.95
CIV,Côte d’Ivoire,2020-07-02,57.95
CIV,Côte d’Ivoire,2020-07-03,57.95
CIV,Côte d’Ivoire,2020-07-04,57.95
CIV,Côte d’Ivoire,2020-07-05,57.95
CIV,Côte d’Ivoire,2020-07-06,57.95
CIV,Côte d’Ivoire,2020-07-07,57.95
CIV,Côte d’Ivoire,2020-07-08,57.95
CIV,Côte d’Ivoire,2020-07-09,57.95
CIV,Côte d’Ivoire,2020-07-10,57.95
CIV,Côte d’Ivoire,2020-07-11,57.95
CIV,Côte d’Ivoire,2020-07-12,57.95
CIV,Côte d’Ivoire,2020-07-13,57.95
CIV,Côte d’Ivoire,2020-07-14,57.95
CIV,Côte d’Ivoire,2020-07-15,57.95
CIV,Côte d’Ivoire,2020-07-16,64.77
CIV,Côte d’Ivoire,2020-07-17,64.77
CIV,Côte d’Ivoire,2020-07-18,64.77
CIV,Côte d’Ivoire,2020-07-19,64.77
CIV,Côte d’Ivoire,2020-07-20,64.77
CIV,Côte d’Ivoire,2020-07-21,64.77
CIV,Côte d’Ivoire,2020-07-22,64.77
CIV,Côte d’Ivoire,2020-07-23,64.77
CIV,Côte d’Ivoire,2020-07-24,64.77
CIV,Côte d’Ivoire,2020-07-25,64.77
CIV,Côte d’Ivoire,2020-07-26,64.77
CIV,Côte d’Ivoire,2020-07-27,51.89
CIV,Côte d’Ivoire,2020-07-28,51.89
CIV,Côte d’Ivoire,2020-07-29,51.89
CIV,Côte d’Ivoire,2020-07-30,51.89
CIV,Côte d’Ivoire,2020-07-31,36.74
CIV,Côte d’Ivoire,2020-08-01,36.74
CIV,Côte d’Ivoire,2020-08-02,36.74
CIV,Côte d’Ivoire,2020-08-03,36.74
CIV,Côte d’Ivoire,2020-08-04,36.74
CIV,Côte d’Ivoire,2020-08-05,36.74
CIV,Côte d’Ivoire,2020-08-06,36.74
CIV,Côte d’Ivoire,2020-08-07,36.74
CIV,Côte d’Ivoire,2020-08-08,36.74
CIV,Côte d’Ivoire,2020-08-09,36.74
CIV,Côte d’Ivoire,2020-08-10,36.74
CIV,Côte d’Ivoire,2020-08-11,36.74
CIV,Côte d’Ivoire,2020-08-12,36.74
CIV,Côte d’Ivoire,2020-08-13,36.74
CIV,Côte d’Ivoire,2020-08-14,36.74
CIV,Côte d’Ivoire,2020-08-15,36.74
CIV,Côte d’Ivoire,2020-08-16,36.74
CIV,Côte d’Ivoire,2020-08-17,36.74
CIV,Côte d’Ivoire,2020-08-18,36.74
CIV,Côte d’Ivoire,2020-08-19,36.74
CIV,Côte d’Ivoire,2020-08-20,36.74
CIV,Côte d’Ivoire,2020-08-21,36.74
CIV,Côte d’Ivoire,2020-08-22,36.74
CIV,Côte d’Ivoire,2020-08-23,36.74
CIV,Côte d’Ivoire,2020-08-24,36.74
CMR,Cameroon,2020-01-01,0.0
CMR,Cameroon,2020-01-02,0.0
CMR,Cameroon,2020-01-03,0.0
CMR,Cameroon,2020-01-04,0.0
CMR,Cameroon,2020-01-05,0.0
CMR,Cameroon,2020-01-06,0.0
CMR,Cameroon,2020-01-07,0.0
CMR,Cameroon,2020-01-08,0.0
CMR,Cameroon,2020-01-09,0.0
CMR,Cameroon,2020-01-10,0.0
CMR,Cameroon,2020-01-11,0.0
CMR,Cameroon,2020-01-12,0.0
