iso_code,country,date,ox_stringency_index
BTN,Bhutan,2020-02-24,13.89
BTN,Bhutan,2020-02-25,13.89
BTN,Bhutan,2020-02-26,13.89
BTN,Bhutan,2020-02-27,13.89
BTN,Bhutan,2020-02-28,13.89
BTN,Bhutan,2020-02-29,13.89
BTN,Bhutan,2020-03-01,13.89
BTN,Bhutan,2020-03-02,13.89
BTN,Bhutan,2020-03-03,13.89
BTN,Bhutan,2020-03-04,13.89
BTN,Bhutan,2020-03-05,13.89
BTN,Bhutan,2020-03-06,31.48
BTN,Bhutan,2020-03-07,31.48
BTN,Bhutan,2020-03-08,31.48
BTN,Bhutan,2020-03-09,31.48
BTN,Bhutan,2020-03-10,31.48
BTN,Bhutan,2020-03-11,31.48
BTN,Bhutan,2020-03-12,31.48
BTN,Bhutan,2020-03-13,31.48
BTN,Bhutan,2020-03-14,31.48
BTN,Bhutan,2020-03-15,31.48
BTN,Bhutan,2020-03-16,31.48
BTN,Bhutan,2020-03-17,31.48
BTN,Bhutan,2020-03-18,33.33
BTN,Bhutan,2020-03-19,33.33
BTN,Bhutan,2020-03-20,33.33
BTN,Bhutan,2020-03-21,33.33
BTN,Bhutan,2020-03-22,33.33
BTN,Bhutan,2020-03-23,38.89
BTN,Bhutan,2020-03-24,38.89
BTN,Bhutan,2020-03-25,38.89
BTN,Bhutan,2020-03-26,42.59
BTN,Bhutan,2020-03-27,83.33
BTN,Bhutan,2020-03-28,83.33
BTN,Bhutan,2020-03-29,83.33
BTN,Bhutan,2020-03-30,83.33
BTN,Bhutan,2020-03-31,83.33
BTN,Bhutan,2020-04-01,83.33
BTN,Bhutan,2020-04-02,83.33
BTN,Bhutan,2020-04-03,83.33
BTN,Bhutan,2020-04-04,83.33
BTN,Bhutan,2020-04-05,83.33
BTN,Bhutan,2020-04-06,83.33
BTN,Bhutan,2020-04-07,83.33
BTN,Bhutan,2020-04-08,83.33
BTN,Bhutan,2020-04-09,83.33
BTN,Bhutan,2020-04-10,83.33
BTN,Bhutan,2020-04-11,83.33
BTN,Bhutan,2020-04-12,83.33
BTN,Bhutan,2020-04-13,83.33
BTN,Bhutan,2020-04-14,83.33
BTN,Bhutan,2020-04-15,83.33
BTN,Bhutan,2020-04-16,83.33
BTN,Bhutan,2020-04-17,83.33
BTN,Bhutan,2020-04-18,83.33
BTN,Bhutan,2020-04-19,83.33
BTN,Bhutan,2020-04-20,83.33
BTN,Bhutan,2020-04-21,83.33
BTN,Bhutan,2020-04-22,83.33
BTN,Bhutan,2020-04-23,83.33
BTN,Bhutan,2020-04-24,83.33
BTN,Bhutan,2020-04-25,83.33
BTN,Bhutan,2020-04-26,83.33
BTN,Bhutan,2020-04-27,83.33
BTN,Bhutan,2020-04-28,83.33
BTN,Bhutan,2020-04-29,83.33
BTN,Bhutan,2020-04-30,83.33
BTN,Bhutan,2020-05-01,83.33
BTN,Bhutan,2020-05-02,83.33
BTN,Bhutan,2020-05-03,83.33
BTN,Bhutan,2020-05-04,83.33
BTN,Bhutan,2020-05-05,83.33
BTN,Bhutan,2020-05-06,83.33
BTN,Bhutan,2020-05-07,83.33
BTN,Bhutan,2020-05-08,83.33
BTN,Bhutan,2020-05-09,83.33
BTN,Bhutan,2020-05-10,83.33
BTN,Bhutan,2020-05-11,83.33
BTN,Bhutan,2020-05-12,83.33
BTN,Bhutan,2020-05-13,83.33
BTN,Bhutan,2020-05-14,83.33
BTN,Bhutan,2020-05-15,83.33
BTN,Bhutan,2020-05-16,83.33
BTN,Bhutan,2020-05-17,83.33
BTN,Bhutan,2020-05-18,83.33
BTN,Bhutan,2020-05-19,83.33
BTN,Bhutan,2020-05-20,83.33
BTN,Bhutan,2020-05-21,83.33
BTN,Bhutan,2020-05-22,83.33
BTN,Bhutan,2020-05-23,83.33
BTN,Bhutan,2020-05-24,83.33
BTN,Bhutan,2020-05-25,83.33
BTN,Bhutan,2020-05-26,83.33
BTN,Bhutan,2020-05-27,83.33
BTN,Bhutan,2020-05-28,83.33
BTN,Bhutan,2020-05-29,83.33
BTN,Bhutan,2020-05-30,83.33
BTN,Bhutan,2020-05-31,83.33
BTN,Bhutan,2020-06-01,83.33
BTN,Bhutan,2020-06-02,83.33
BTN,Bhutan,2020-06-03,83.33
BTN,Bhutan,2020-06-04,83.33
BTN,Bhutan,2020-06-05,83.33
BTN,Bhutan,2020-06-06,83.33
BTN,Bhutan,2020-06-07,83.33
BTN,Bhutan,2020-06-08,83.33
BTN,Bhutan,2020-06-09,83.33
BTN,Bhutan,2020-06-10,83.33
BTN,Bhutan,2020-06-11,83.33
BTN,Bhutan,2020-06-12,83.33
BTN,Bhutan,2020-06-13,83.33
BTN,Bhutan,2020-06-14,83.33
BTN,Bhutan,2020-06-15,83.33
BTN,Bhutan,2020-06-16,83.33
BTN,Bhutan,2020-06-17,83.33
BTN,Bhutan,2020-06-18,83.33
BTN,Bhutan,2020-06-19,83.33
BTN,Bhutan,2020-06-20,83.33
BTN,Bhutan,2020-06-21,83.33
BTN,Bhutan,2020-06-22,83.33
BTN,Bhutan,2020-06-23,83.33
BTN,Bhutan,2020-06-24,83.33
BTN,Bhutan,2020-06-25,83.33
BTN,Bhutan,2020-06-26,83.33
BTN,Bhutan,2020-06-27,83.33
BTN,Bhutan,2020-06-28,83.33
BTN,Bhutan,2020-06-29,83.33
BTN,Bhutan,2020-06-30,83.33
BTN,Bhutan,2020-07-01,71.3
BTN,Bhutan,2020-07-02,71.3
BTN,Bhutan,2020-07-03,71.3
BTN,Bhutan,2020-07-04,71.3
BTN,Bhutan,2020-07-05,71.3
BTN,Bhutan,2020-07-06,71.3
BTN,Bhutan,2020-07-07,71.3
BTN,Bhutan,2020-07-08,71.3
BTN,Bhutan,2020-07-09,71.3
BTN,Bhutan,2020-07-10,71.3
BTN,Bhutan,2020-07-11,71.3
BTN,Bhutan,2020-07-12,71.3
BTN,Bhutan,2020-07-13,71.3
BTN,Bhutan,2020-07-14,65.74
BTN,Bhutan,2020-07-15,65.74
BTN,Bhutan,2020-07-16,65.74
BTN,Bhutan,2020-07-17,65.74
BTN,Bhutan,2020-07-18,65.74
BTN,Bhutan,2020-07-19,65.74
BTN,Bhutan,2020-07-20,65.74
BTN,Bhutan,2020-07-21,65.74
BTN,Bhutan,2020-07-22,65.74
BTN,Bhutan,2020-07-23,65.74
BTN,Bhutan,2020-07-24,65.74
BTN,Bhutan,2020-07-25,65.74
BTN,Bhutan,2020-07-26,65.74
BTN,Bhutan,2020-07-27,65.74
BTN,Bhutan,2020-07-28,65.74
BTN,Bhutan,2020-07-29,65.74
BTN,Bhutan,2020-07-30,65.74
BTN,Bhutan,2020-07-31,65.74
BTN,Bhutan,2020-08-01,65.74
BTN,Bhutan,2020-08-02,65.74
BTN,Bhutan,2020-08-03,65.74
BTN,Bhutan,2020-08-04,65.74
BTN,Bhutan,2020-08-05,65.74
BTN,Bhutan,2020-08-06,65.74
BTN,Bhutan,2020-08-07,65.74
BTN,Bhutan,2020-08-08,65.74
BTN,Bhutan,2020-08-09,65.74
BTN,Bhutan,2020-08-10,65.74
BTN,Bhutan,2020-08-11,65.74
BTN,Bhutan,2020-08-12,65.74
BTN,Bhutan,2020-08-13,65.74
BWA,Botswana,2020-01-01,5.56
BWA,Botswana,2020-01-02,5.56
BWA,Botswana,2020-01-03,5.56
BWA,Botswana,2020-01-04,5.56
BWA,Botswana,2020-01-05,5.56
BWA,Botswana,2020-01-06,5.56
BWA,Botswana,2020-01-07,5.56
BWA,Botswana,2020-01-08,5.56
BWA,Botswana,2020-01-09,5.56
BWA,Botswana,2020-01-10,5.56
BWA,Botswana,2020-01-11,5.56
BWA,Botswana,2020-01-12,5.56
BWA,Botswana,2020-01-13,5.56
BWA,Botswana,2020-01-14,5.56
BWA,Botswana,2020-01-15,5.56
BWA,Botswana,2020-01-16,5.56
BWA,Botswana,2020-01-17,5.56
BWA,Botswana,2020-01-18,5.56
BWA,Botswana,2020-01-19,5.56
BWA,Botswana,2020-01-20,5.56
BWA,Botswana,2020-01-21,5.56
BWA,Botswana,2020-01-22,5.56
BWA,Botswana,2020-01-23,5.56
BWA,Botswana,2020-01-24,11.11
BWA,Botswana,2020-01-25,11.11
BWA,Botswana,2020-01-26,11.11
BWA,Botswana,2020-01-27,11.11
BWA,Botswana,2020-01-28,13.89
BWA,Botswana,2020-01-29,13.89
BWA,Botswana,2020-01-30,13.89
BWA,Botswana,2020-01-31,13.89
BWA,Botswana,2020-02-01,13.89
BWA,Botswana,2020-02-02,13.89
BWA,Botswana,2020-02-03,13.89
BWA,Botswana,2020-02-04,13.89
BWA,Botswana,2020-02-05,13.89
BWA,Botswana,2020-02-06,13.89
BWA,Botswana,2020-02-07,13.89
BWA,Botswana,2020-02-08,13.89
BWA,Botswana,2020-02-09,13.89
BWA,Botswana,2020-02-10,13.89
BWA,Botswana,2020-02-11,13.89
BWA,Botswana,2020-02-12,13.89
BWA,Botswana,2020-02-13,13.89
BWA,Botswana,2020-02-14,13.89
BWA,Botswana,2020-02-15,13.89
BWA,Botswana,2020-02-16,13.89
BWA,Botswana,2020-02-17,13.89
BWA,Botswana,2020-02-18,13.89
BWA,Botswana,2020-02-19,13.89
BWA,Botswana,2020-02-20,13.89
BWA,Botswana,2020-02-21,13.89
BWA,Botswana,2020-02-22,13.89
BWA,Botswana,2020-02-23,13.89
BWA,Botswana,2020-02-24,13.89
BWA,Botswana,2020-02-25,13.89
BWA,Botswana,2020-02-26,13.89
BWA,Botswana,2020-02-27,13.89
BWA,Botswana,2020-02-28,13.89
BWA,Botswana,2020-02-29,13.89
BWA,Botswana,2020-03-01,13.89
BWA,Botswana,2020-03-02,13.89
BWA,Botswana,2020-03-03,13.89
BWA,Botswana,2020-03-04,13.89
BWA,Botswana,2020-03-05,13.89
BWA,Botswana,2020-03-06,13.89
BWA,Botswana,2020-03-07,13.89
BWA,Botswana,2020-03-08,13.89
BWA,Botswana,2020-03-09,13.89
BWA,Botswana,2020-03-10,13.89
BWA,Botswana,2020-03-11,13.89
BWA,Botswana,2020-03-12,13.89
BWA,Botswana,2020-03-13,13.89
BWA,Botswana,2020-03-14,13.89
BWA,Botswana,2020-03-15,13.89
BWA,Botswana,2020-03-16,44.44
BWA,Botswana,2020-03-17,44.44
BWA,Botswana,2020-03-18,44.44
BWA,Botswana,2020-03-19,58.33
BWA,Botswana,2020-03-20,58.33
BWA,Botswana,2020-03-21,58.33
BWA,Botswana,2020-03-22,58.33
BWA,Botswana,2020-03-23,58.33
BWA,Botswana,2020-03-24,58.33
BWA,Botswana,2020-03-25,61.11
BWA,Botswana,2020-03-26,61.11
BWA,Botswana,2020-03-27,61.11
BWA,Botswana,2020-03-28,61.11
BWA,Botswana,2020-03-29,61.11
BWA,Botswana,2020-03-30,61.11
BWA,Botswana,2020-03-31,61.11
BWA,Botswana,2020-04-01,61.11
BWA,Botswana,2020-04-02,86.11
BWA,Botswana,2020-04-03,86.11
BWA,Botswana,2020-04-04,86.11
BWA,Botswana,2020-04-05,86.11
BWA,Botswana,2020-04-06,86.11
BWA,Botswana,2020-04-07,86.11
BWA,Botswana,2020-04-08,86.11
BWA,Botswana,2020-04-09,86.11
BWA,Botswana,2020-04-10,86.11
BWA,Botswana,2020-04-11,86.11
BWA,Botswana,2020-04-12,86.11
BWA,Botswana,2020-04-13,86.11
BWA,Botswana,2020-04-14,86.11
BWA,Botswana,2020-04-15,86.11
BWA,Botswana,2020-04-16,86.11
BWA,Botswana,2020-04-17,86.11
BWA,Botswana,2020-04-18,86.11
BWA,Botswana,2020-04-19,86.11
BWA,Botswana,2020-04-20,86.11
BWA,Botswana,2020-04-21,86.11
BWA,Botswana,2020-04-22,86.11
BWA,Botswana,2020-04-23,86.11
BWA,Botswana,2020-04-24,86.11
BWA,Botswana,2020-04-25,86.11
BWA,Botswana,2020-04-26,86.11
BWA,Botswana,2020-04-27,86.11
BWA,Botswana,2020-04-28,86.11
BWA,Botswana,2020-04-29,86.11
BWA,Botswana,2020-04-30,86.11
BWA,Botswana,2020-05-01,86.11
BWA,Botswana,2020-05-02,86.11
BWA,Botswana,2020-05-03,86.11
BWA,Botswana,2020-05-04,86.11
BWA,Botswana,2020-05-05,86.11
BWA,Botswana,2020-05-06,86.11
BWA,Botswana,2020-05-07,86.11
BWA,Botswana,2020-05-08,80.56
BWA,Botswana,2020-05-09,80.56
BWA,Botswana,2020-05-10,80.56
BWA,Botswana,2020-05-11,78.7
BWA,Botswana,2020-05-12,78.7
BWA,Botswana,2020-05-13,78.7
BWA,Botswana,2020-05-14,78.7
BWA,Botswana,2020-05-15,78.7
BWA,Botswana,2020-05-16,78.7
BWA,Botswana,2020-05-17,78.7
BWA,Botswana,2020-05-18,78.7
BWA,Botswana,2020-05-19,78.7
BWA,Botswana,2020-05-20,66.67
BWA,Botswana,2020-05-21,66.67
BWA,Botswana,2020-05-22,61.11
BWA,Botswana,2020-05-23,61.11
BWA,Botswana,2020-05-24,61.11
BWA,Botswana,2020-05-25,61.11
BWA,Botswana,2020-05-26,61.11
BWA,Botswana,2020-05-27,61.11
BWA,Botswana,2020-05-28,61.11
BWA,Botswana,2020-05-29,61.11
BWA,Botswana,2020-05-30,61.11
BWA,Botswana,2020-05-31,61.11
BWA,Botswana,2020-06-01,61.11
BWA,Botswana,2020-06-02,57.41
BWA,Botswana,2020-06-03,57.41
BWA,Botswana,2020-06-04,57.41
BWA,Botswana,2020-06-05,57.41
BWA,Botswana,2020-06-06,57.41
BWA,Botswana,2020-06-07,57.41
BWA,Botswana,2020-06-08,57.41
BWA,Botswana,2020-06-09,57.41
BWA,Botswana,2020-06-10,57.41
BWA,Botswana,2020-06-11,57.41
BWA,Botswana,2020-06-12,57.41
BWA,Botswana,2020-06-13,77.78
BWA,Botswana,2020-06-14,77.78
BWA,Botswana,2020-06-15,77.78
BWA,Botswana,2020-06-16,57.41
BWA,Botswana,2020-06-17,57.41
BWA,Botswana,2020-06-18,57.41
BWA,Botswana,2020-06-19,57.41
BWA,Botswana,2020-06-20,57.41
BWA,Botswana,2020-06-21,57.41
BWA,Botswana,2020-06-22,57.41
BWA,Botswana,2020-06-23,57.41
BWA,Botswana,2020-06-24,57.41
BWA,Botswana,2020-06-25,57.41
BWA,Botswana,2020-06-26,57.41
BWA,Botswana,2020-06-27,57.41
BWA,Botswana,2020-06-28,57.41
BWA,Botswana,2020-06-29,57.41
BWA,Botswana,2020-06-30,57.41
BWA,Botswana,2020-07-01,57.41
BWA,Botswana,2020-07-02,57.41
BWA,Botswana,2020-07-03,57.41
BWA,Botswana,2020-07-04,57.41
BWA,Botswana,2020-07-05,57.41
BWA,Botswana,2020-07-06,57.41
BWA,Botswana,2020-07-07,57.41
BWA,Botswana,2020-07-08,57.41
BWA,Botswana,2020-07-09,57.41
BWA,Botswana,2020-07-10,57.41
BWA,Botswana,2020-07-11,57.41
BWA,Botswana,2020-07-12,57.41
BWA,Botswana,2020-07-13,57.41
BWA,Botswana,2020-07-14,57.41
BWA,Botswana,2020-07-15,57.41
BWA,Botswana,2020-07-16,57.41
BWA,Botswana,2020-07-17,57.41
BWA,Botswana,2020-07-18,57.41
BWA,Botswana,2020-07-19,57.41
BWA,Botswana,2020-07-20,57.41
BWA,Botswana,2020-07-21,57.41
BWA,Botswana,2020-07-22,57.41
BWA,Botswana,2020-07-23,57.41
BWA,Botswana,2020-07-24,57.41
BWA,Botswana,2020-07-25,57.41
BWA,Botswana,2020-07-26,54.17
BWA,Botswana,2020-07-27,54.17
BWA,Botswana,2020-07-28,54.17
BWA,Botswana,2020-07-29,54.17
BWA,Botswana,2020-07-30,54.17
BWA,Botswana,2020-07-31,64.35
BWA,Botswana,2020-08-01,64.35
BWA,Botswana,2020-08-02,64.35
BWA,Botswana,2020-08-03,58.8
BWA,Botswana,2020-08-04,58.8
BWA,Botswana,2020-08-05,58.8
BWA,Botswana,2020-08-06,58.8
BWA,Botswana,2020-08-07,56.94
BWA,Botswana,2020-08-08,56.94
BWA,Botswana,2020-08-09,56.94
BWA,Botswana,2020-08-10,56.94
BWA,Botswana,2020-08-11,56.94
BWA,Botswana,2020-08-12,56.94
BWA,Botswana,2020-08-13,56.94
BWA,Botswana,2020-08-14,47.22
BWA,Botswana,2020-08-15,47.22
BWA,Botswana,2020-08-16,47.22
BWA,Botswana,2020-08-17,47.22
BWA,Botswana,2020-08-18,47.22
BWA,Botswana,2020-08-19,47.22
BWA,Botswana,2020-08-20,47.22
BWA,Botswana,2020-08-21,47.22
BWA,Botswana,2020-08-22,47.22
BWA,Botswana,2020-08-23,47.22
BWA,Botswana,2020-08-24,47.22
CAF,Central African Republic,2020-01-01,0.0
CAF,Central African Republic,2020-01-02,0.0
CAF,Central African Republic,2020-01-03,0.0
CAF,Central African Republic,2020-01-04,0.0
CAF,Central African Republic,2020-01-05,0.0
CAF,Central African Republic,2020-01-06,0.0
CAF,Central African Republic,2020-01-07,0.0
CAF,Central African Republic,2020-01-08,0.0
CAF,Central African Republic,2020-01-09,0.0
CAF,Central African Republic,2020-01-10,0.0
CAF,Central African Republic,2020-01-11,0.0
CAF,Central African Republic,2020-01-12,0.0
CAF,Central African Republic,2020-01-13,0.0
CAF,Central African Republic,2020-01-14,0.0
CAF,Central African Republic,2020-01-15,0.0
CAF,Central African Republic,2020-01-16,0.0
CAF,Central African Republic,2020-01-17,0.0
CAF,Central African Republic,2020-01-18,0.0
CAF,Central African Republic,2020-01-19,0.0
CAF,Central African Republic,2020-01-20,0.0
CAF,Central African Republic,2020-01-21,0.0
CAF,Central African Republic,2020-01-22,0.0
CAF,Central African Republic,2020-01-23,0.0
CAF,Central African Republic,2020-01-24,0.0
CAF,Central African Republic,2020-01-25,0.0
CAF,Central African Republic,2020-01-26,0.0
CAF,Central African Republic,2020-01-27,0.0
CAF,Central African Republic,2020-01-28,0.0
CAF,Central African Republic,2020-01-29,0.0
CAF,Central African Republic,2020-01-30,0.0
CAF,Central African Republic,2020-01-31,0.0
CAF,Central African Republic,2020-02-01,0.0
CAF,Central African Republic,2020-02-02,0.0
CAF,Central African Republic,2020-02-03,0.0
CAF,Central African Republic,2020-02-04,0.0
CAF,Central African Republic,2020-02-05,0.0
CAF,Central African Republic,2020-02-06,0.0
CAF,Central African Republic,2020-02-07,0.0
CAF,Central African Republic,2020-02-08,0.0
CAF,Central African Republic,2020-02-09,0.0
CAF,Central African Republic,2020-02-10,0.0
CAF,Central African Republic,2020-02-11,0.0
CAF,Central African Republic,2020-02-12,0.0
CAF,Central African Republic,2020-02-13,0.0
CAF,Central African Republic,2020-02-14,0.0
CAF,Central African Republic,2020-02-15,0.0
CAF,Central African Republic,2020-02-16,0.0
CAF,Central African Republic,2020-02-17,0.0
CAF,Central African Republic,2020-02-18,0.0
CAF,Central African Republic,2020-02-19,0.0
CAF,Central African Republic,2020-02-20,0.0
CAF,Central African Republic,2020-02-21,0.0
CAF,Central African Republic,2020-02-22,0.0
CAF,Central African Republic,2020-02-23,0.0
CAF,Central African Republic,2020-02-24,0.0
CAF,Central African Republic,2020-02-25,0.0
CAF,Central African Republic,2020-02-26,0.0
CAF,Central African Republic,2020-02-27,0.0
CAF,Central African Republic,2020-02-28,0.0
CAF,Central African Republic,2020-02-29,0.0
CAF,Central African Republic,2020-03-01,0.0
CAF,Central African Republic,2020-03-02,0.0
CAF,Central African Republic,2020-03-03,0.0
CAF,Central African Republic,2020-03-04,0.0
CAF,Central African Republic,2020-03-05,0.0
CAF,Central African Republic,2020-03-06,0.0
CAF,Central African Republic,2020-03-07,0.0
CAF,Central African Republic,2020-03-08,0.0
CAF,Central African Republic,2020-03-09,0.0
CAF,Central African Republic,2020-03-10,0.0
CAF,Central African Republic,2020-03-11,0.0
CAF,Central African Republic,2020-03-12,0.0
CAF,Central African Republic,2020-03-13,0.0
CAF,Central African Republic,2020-03-14,11.11
CAF,Central African Republic,2020-03-15,11.11
CAF,Central African Republic,2020-03-16,11.11
CAF,Central African Republic,2020-03-17,11.11
CAF,Central African Republic,2020-03-18,11.11
CAF,Central African Republic,2020-03-19,11.11
CAF,Central African Republic,2020-03-20,11.11
CAF,Central African Republic,2020-03-21,11.11
CAF,Central African Republic,2020-03-22,11.11
CAF,Central African Republic,2020-03-23,11.11
CAF,Central African Republic,2020-03-24,11.11
CAF,Central African Republic,2020-03-25,11.11
CAF,Central African Republic,2020-03-26,68.52
CAF,Central African Republic,2020-03-27,68.52
CAF,Central African Republic,2020-03-28,68.52
CAF,Central African Republic,2020-03-29,68.52
CAF,Central African Republic,2020-03-30,68.52
CAF,Central African Republic,2020-03-31,68.52
CAF,Central African Republic,2020-04-01,68.52
CAF,Central African Republic,2020-04-02,68.52
CAF,Central African Republic,2020-04-03,68.52
CAF,Central African Republic,2020-04-04,68.52
CAF,Central African Republic,2020-04-05,68.52
CAF,Central African Republic,2020-04-06,68.52
CAF,Central African Republic,2020-04-07,68.52
CAF,Central African Republic,2020-04-08,68.52
CAF,Central African Republic,2020-04-09,68.52
CAF,Central African Republic,2020-04-10,68.52
CAF,Central African Republic,2020-04-11,68.52
CAF,Central African Republic,2020-04-12,68.52
CAF,Central African Republic,2020-04-13,68.52
CAF,Central African Republic,2020-04-14,68.52
CAF,Central African Republic,2020-04-15,68.52
CAF,Central African Republic,2020-04-16,68.52
CAF,Central African Republic,2020-04-17,68.52
CAF,Central African Republic,2020-04-18,68.52
CAF,Central African Republic,2020-04-19,68.52
CAF,Central African Republic,2020-04-20,68.52
CAF,Central African Republic,2020-04-21,68.52
CAF,Central African Republic,2020-04-22,68.52
CAF,Central African Republic,2020-04-23,68.52
CAF,Central African Republic,2020-04-24,68.52
CAF,Central African Republic,2020-04-25,68.52
CAF,Central African Republic,2020-04-26,68.52
CAF,Central African Republic,2020-04-27,68.52
CAF,Central African Republic,2020-04-28,68.52
CAF,Central African Republic,2020-04-29,68.52
CAF,Central African Republic,2020-04-30,68.52
CAF,Central African Republic,2020-05-01,68.52
CAF,Central African Republic,2020-05-02,68.52
CAF,Central African Republic,2020-05-03,68.52
CAF,Central African Republic,2020-05-04,68.52
CAF,Central African Republic,2020-05-05,68.52
CAF,Central African Republic,2020-05-06,68.52
CAF,Central African Republic,2020-05-07,68.52
CAF,Central African Republic,2020-05-08,75.93
CAF,Central African Republic,2020-05-09,75.93
CAF,Central African Republic,2020-05-10,75.93
CAF,Central African Republic,2020-05-11,75.93
CAF,Central African Republic,2020-05-12,75.93
CAF,Central African Republic,2020-05-13,75.93
CAF,Central African Republic,2020-05-14,75.93
CAF,Central African Republic,2020-05-15,75.93
CAF,Central African Republic,2020-05-16,75.93
CAF,Central African Republic,2020-05-17,75.93
CAF,Central African Republic,2020-05-18,75.93
CAF,Central African Republic,2020-05-19,75.93
CAF,Central African Republic,2020-05-20,75.93
CAF,Central African Republic,2020-05-21,75.93
CAF,Central African Republic,2020-05-22,75.93
CAF,Central African Republic,2020-05-23,75.93
CAF,Central African Republic,2020-05-24,75.93
CAF,Central African Republic,2020-05-25,75.93
CAF,Central African Republic,2020-05-26,75.93
CAF,Central African Republic,2020-05-27,75.93
CAF,Central African Republic,2020-05-28,75.93
CAF,Central African Republic,2020-05-29,75.93
CAF,Central African Republic,2020-05-30,75.93
CAF,Central African Republic,2020-05-31,75.93
CAF,Central African Republic,2020-06-01,75.93
CAF,Central African Republic,2020-06-02,75.93
CAF,Central African Republic,2020-06-03,75.93
CAF,Central African Republic,2020-06-04,75.93
CAF,Central African Republic,2020-06-05,75.93
CAF,Central African Republic,2020-06-06,75.93
CAF,Central African Republic,2020-06-07,75.93
CAF,Central African Republic,2020-06-08,75.93
CAF,Central African Republic,2020-06-09,75.93
CAF,Central African Republic,2020-06-10,75.93
CAF,Central African Republic,2020-06-11,64.81
CAF,Central African Republic,2020-06-12,64.81
CAF,Central African Republic,2020-06-13,64.81
CAF,Central African Republic,2020-06-14,64.81
CAF,Central African Republic,2020-06-15,64.81
CAF,Central African Republic,2020-06-16,64.81
CAF,Central African Republic,2020-06-17,64.81
CAF,Central African Republic,2020-06-18,64.81
CAF,Central African Republic,2020-06-19,64.81
CAF,Central African Republic,2020-06-20,64.81
CAF,Central African Republic,2020-06-21,64.81
CAF,Central African Republic,2020-06-22,64.81
CAF,Central African Republic,2020-06-23,64.81
CAF,Central African Republic,2020-06-24,64.81
CAF,Central African Republic,2020-06-25,64.81
CAF,Central African Republic,2020-06-26,64.81
CAF,Central African Republic,2020-06-27,64.81
CAF,Central African Republic,2020-06-28,64.81
CAF,Central African Republic,2020-06-29,64.81
CAF,Central African Republic,2020-06-30,64.81
CAF,Central African Republic,2020-07-01,64.81
CAF,Central African Republic,2020-07-02,64.81
CAF,Central African Republic,2020-07-03,64.81
CAF,Central African Republic,2020-07-04,64.81
CAF,Central African Republic,2020-07-05,64.81
CAF,Central African Republic,2020-07-06,64.81
CAF,Central African Republic,2020-07-07,64.81
CAF,Central African Republic,2020-07-08,64.81
CAF,Central African Republic,2020-07-09,64.81
CAF,Central African Republic,2020-07-10,64.81
CAF,Central African Republic,2020-07-11,64.81
CAF,Central African Republic,2020-07-12,64.81
CAF,Central African Republic,2020-07-13,64.81
CAF,Central African Republic,2020-07-14,53.7
CAF,Central African Republic,2020-07-15,53.7
CAF,Central African Republic,2020-07-16,53.7
CAF,Central African Republic,2020-07-17,53.7
CAF,Central African Republic,2020-07-18,53.7
CAF,Central African Republic,2020-07-19,53.7
CAF,Central African Republic,2020-07-20,53.7
CAF,Central African Republic,2020-07-21,53.7
CAF,Central African Republic,2020-07-22,53.7
CAF,Central African Republic,2020-07-23,53.7
CAF,Central African Republic,2020-07-24,54.63
CAF,Central African Republic,2020-07-25,54.63
CAF,Central African Republic,2020-07-26,54.63
CAF,Central African Republic,2020-07-27,54.63
CAF,Central African Republic,2020-07-28,54.63
CAF,Central African Republic,2020-07-29,54.63
CAF,Central African Republic,2020-07-30,54.63
CAF,Central African Republic,2020-07-31,54.63
CAF,Central African Republic,2020-08-01,54.63
CAF,Central African Republic,2020-08-02,54.63
CAF,Central African Republic,2020-08-03,54.63
CAF,Central African Republic,2020-08-04,54.63
CAF,Central African Republic,2020-08-05,54.63
CAF,Central African Republic,2020-08-06,54.63
CAF,Central African Republic,2020-08-07,54.63
CAF,Central African Republic,2020-08-08,54.63
CAF,Central African Republic,2020-08-09,54.63
CAF,Central African Republic,2020-08-10,54.63
CAF,Central African Republic,2020-08-11,54.63
CAF,Central African Republic,2020-08-12,54.63
CAF,Central African Republic,2020-08-13,54.63
CAF,Central African Republic,2020-08-14,54.63
CAF,Central African Republic,2020-08-15,54.63
CAF,Central African Republic,2020-08-16,54.63
CAF,Central African Republic,2020-08-17,54.63
CAF,Central African Republic,2020-08-18,54.63
CAF,Central African Republic,2020-08-19,54.63
CAF,Central African Republic,2020-08-20,54.63
CAF,Central African Republic,2020-08-21,54.63
CAF,Central African Republic,2020-08-22,54.63
CAF,Central African Republic,2020-08-23,54.63
CAF,Central African Republic,2020-08-24,54.63
CAN,Canada,2020-01-01,0.0
CAN,Canada,2020-01-02,0.0
CAN,Canada,2020-01-03,0.0
CAN,Canada,2020-01-04,0.0
CAN,Canada,2020-01-05,0.0
CAN,Canada,2020-01-06,0.0
CAN,Canada,2020-01-07,0.0
CAN,Canada,2020-01-08,0.0
CAN,Canada,2020-01-09,0.0
CAN,Canada,2020-01-10,0.0
CAN,Canada,2020-01-11,0.0
CAN,Canada,2020-01-12,0.0
CAN,Canada,2020-01-13,0.0
CAN,Canada,2020-01-14,0.0
CAN,Canada,2020-01-15,0.0
CAN,Canada,2020-01-16,0.0
CAN,Canada,2020-01-17,0.0
CAN,Canada,2020-01-18,0.0
CAN,Canada,2020-01-19,0.0
CAN,Canada,2020-01-20,0.0
CAN,Canada,2020-01-21,0.0
