iso_code,country,date,ox_stringency_legacy_index
BGD,Bangladesh,2020-04-04,91.67
BGD,Bangladesh,2020-04-05,91.67
BGD,Bangladesh,2020-04-06,91.67
BGD,Bangladesh,2020-04-07,91.67
BGD,Bangladesh,2020-04-08,91.67
BGD,Bangladesh,2020-04-09,91.67
BGD,Bangladesh,2020-04-10,91.67
BGD,Bangladesh,2020-04-11,96.43
BGD,Bangladesh,2020-04-12,96.43
BGD,Bangladesh,2020-04-13,96.43
BGD,Bangladesh,2020-04-14,96.43
BGD,Bangladesh,2020-04-15,96.43
BGD,Bangladesh,2020-04-16,96.43
BGD,Bangladesh,2020-04-17,96.43
BGD,Bangladesh,2020-04-18,96.43
BGD,Bangladesh,2020-04-19,96.43
BGD,Bangladesh,2020-04-20,96.43
BGD,Bangladesh,2020-04-21,96.43
BGD,Bangladesh,2020-04-22,96.43
BGD,Bangladesh,2020-04-23,96.43
BGD,Bangladesh,2020-04-24,96.43
BGD,Bangladesh,2020-04-25,96.43
BGD,Bangladesh,2020-04-26,96.43
BGD,Bangladesh,2020-04-27,96.43
BGD,Bangladesh,2020-04-28,96.43
BGD,Bangladesh,2020-04-29,96.43
BGD,Bangladesh,2020-04-30,96.43
BGD,Bangladesh,2020-05-01,92.86
BGD,Bangladesh,2020-05-02,92.86
BGD,Bangladesh,2020-05-03,92.86
BGD,Bangladesh,2020-05-04,92.86
BGD,Bangladesh,2020-05-05,92.86
BGD,Bangladesh,2020-05-06,92.86
BGD,Bangladesh,2020-05-07,92.86
BGD,Bangladesh,2020-05-08,92.86
BGD,Bangladesh,2020-05-09,92.86
BGD,Bangladesh,2020-05-10,92.86
BGD,Bangladesh,2020-05-11,92.86
BGD,Bangladesh,2020-05-12,92.86
BGD,Bangladesh,2020-05-13,92.86
BGD,Bangladesh,2020-05-14,92.86
BGD,Bangladesh,2020-05-15,92.86
BGD,Bangladesh,2020-05-16,92.86
BGD,Bangladesh,2020-05-17,96.43
BGD,Bangladesh,2020-05-18,96.43
BGD,Bangladesh,2020-05-19,96.43
BGD,Bangladesh,2020-05-20,96.43
BGD,Bangladesh,2020-05-21,96.43
BGD,Bangladesh,2020-05-22,96.43
BGD,Bangladesh,2020-05-23,96.43
BGD,Bangladesh,2020-05-24,96.43
BGD,Bangladesh,2020-05-25,96.43
BGD,Bangladesh,2020-05-26,96.43
BGD,Bangladesh,2020-05-27,96.43
BGD,Bangladesh,2020-05-28,96.43
BGD,Bangladesh,2020-05-29,96.43
BGD,Bangladesh,2020-05-30,96.43
BGD,Bangladesh,2020-05-31,77.38
BGD,Bangladesh,2020-06-01,77.38
BGD,Bangladesh,2020-06-02,77.38
BGD,Bangladesh,2020-06-03,77.38
BGD,Bangladesh,2020-06-04,77.38
BGD,Bangladesh,2020-06-05,77.38
BGD,Bangladesh,2020-06-06,77.38
BGD,Bangladesh,2020-06-07,77.38
BGD,Bangladesh,2020-06-08,77.38
BGD,Bangladesh,2020-06-09,77.38
BGD,Bangladesh,2020-06-10,77.38
BGD,Bangladesh,2020-06-11,77.38
BGD,Bangladesh,2020-06-12,77.38
BGD,Bangladesh,2020-06-13,77.38
BGD,Bangladesh,2020-06-14,77.38
BGD,Bangladesh,2020-06-15,77.38
BGD,Bangladesh,2020-06-16,79.76
BGD,Bangladesh,2020-06-17,79.76
BGD,Bangladesh,2020-06-18,79.76
BGD,Bangladesh,2020-06-19,79.76
BGD,Bangladesh,2020-06-20,79.76
BGD,Bangladesh,2020-06-21,79.76
BGD,Bangladesh,2020-06-22,79.76
BGD,Bangladesh,2020-06-23,79.76
BGD,Bangladesh,2020-06-24,79.76
BGD,Bangladesh,2020-06-25,79.76
BGD,Bangladesh,2020-06-26,79.76
BGD,Bangladesh,2020-06-27,79.76
BGD,Bangladesh,2020-06-28,79.76
BGD,Bangladesh,2020-06-29,79.76
BGD,Bangladesh,2020-06-30,79.76
BGD,Bangladesh,2020-07-01,79.76
BGD,Bangladesh,2020-07-02,79.76
BGD,Bangladesh,2020-07-03,79.76
BGD,Bangladesh,2020-07-04,79.76
BGD,Bangladesh,2020-07-05,79.76
BGD,Bangladesh,2020-07-06,79.76
BGD,Bangladesh,2020-07-07,79.76
BGD,Bangladesh,2020-07-08,79.76
BGD,Bangladesh,2020-07-09,79.76
BGD,Bangladesh,2020-07-10,79.76
BGD,Bangladesh,2020-07-11,79.76
BGD,Bangladesh,2020-07-12,79.76
BGD,Bangladesh,2020-07-13,79.76
BGD,Bangladesh,2020-07-14,79.76
BGD,Bangladesh,2020-07-15,79.76
BGD,Bangladesh,2020-07-16,83.33
BGD,Bangladesh,2020-07-17,83.33
BGD,Bangladesh,2020-07-18,83.33
BGD,Bangladesh,2020-07-19,83.33
BGD,Bangladesh,2020-07-20,83.33
BGD,Bangladesh,2020-07-21,83.33
BGD,Bangladesh,2020-07-22,83.33
BGD,Bangladesh,2020-07-23,83.33
BGD,Bangladesh,2020-07-24,83.33
BGD,Bangladesh,2020-07-25,83.33
BGD,Bangladesh,2020-07-26,83.33
BGD,Bangladesh,2020-07-27,83.33
BGD,Bangladesh,2020-07-28,83.33
BGD,Bangladesh,2020-07-29,83.33
BGD,Bangladesh,2020-07-30,83.33
BGD,Bangladesh,2020-07-31,83.33
BGD,Bangladesh,2020-08-01,83.33
BGD,Bangladesh,2020-08-02,83.33
BGD,Bangladesh,2020-08-03,83.33
BGD,Bangladesh,2020-08-04,83.33
BGD,Bangladesh,2020-08-05,83.33
BGD,Bangladesh,2020-08-06,83.33
BGD,Bangladesh,2020-08-07,83.33
BGD,Bangladesh,2020-08-08,83.33
BGD,Bangladesh,2020-08-09,83.33
BGD,Bangladesh,2020-08-10,83.33
BGD,Bangladesh,2020-08-11,83.33
BGD,Bangladesh,2020-08-12,83.33
BGD,Bangladesh,2020-08-13,83.33
BGD,Bangladesh,2020-08-14,83.33
BGD,Bangladesh,2020-08-15,83.33
BGD,Bangladesh,2020-08-16,83.33
BGD,Bangladesh,2020-08-17,83.33
BGD,Bangladesh,2020-08-18,83.33
BGD,Bangladesh,2020-08-19,83.33
BGD,Bangladesh,2020-08-20,83.33
BGD,Bangladesh,2020-08-21,83.33
BGD,Bangladesh,2020-08-22,83.33
BGD,Bangladesh,2020-08-23,83.33
BGD,Bangladesh,2020-08-24,83.33
BGD,Bangladesh,2020-08-25,83.33
BGD,Bangladesh,2020-08-26,83.33
BGD,Bangladesh,2020-08-27,83.33
BGD,Bangladesh,2020-08-28,83.33
BGD,Bangladesh,2020-08-29,83.33
BGD,Bangladesh,2020-08-30,83.33
BGD,Bangladesh,2020-08-31,83.33
BGD,Bangladesh,2020-09-01,83.33
BGD,Bangladesh,2020-09-02,83.33
BGD,Bangladesh,2020-09-03,83.33
BGD,Bangladesh,2020-09-04,83.33
BGD,Bangladesh,2020-09-05,83.33
BGD,Bangladesh,2020-09-06,83.33
BGD,Bangladesh,2020-09-07,83.33
BGD,Bangladesh,2020-09-08,83.33
BGD,Bangladesh,2020-09-09,83.33
BGD,Bangladesh,2020-09-10,83.33
BGD,Bangladesh,2020-09-11,83.33
BGD,Bangladesh,2020-09-12,83.33
BGD,Bangladesh,2020-09-13,83.33
BGD,Bangladesh,2020-09-14,83.33
BGD,Bangladesh,2020-09-15,83.33
BGD,Bangladesh,2020-09-16,83.33
BGD,Bangladesh,2020-09-17,83.33
BGD,Bangladesh,2020-09-18,83.33
BGD,Bangladesh,2020-09-19,83.33
BGD,Bangladesh,2020-09-20,83.33
BGD,Bangladesh,2020-09-21,83.33
BGD,Bangladesh,2020-09-22,83.33
BGD,Bangladesh,2020-09-23,83.33
BGD,Bangladesh,2020-09-24,83.33
BGD,Bangladesh,2020-09-25,83.33
BGD,Bangladesh,2020-09-26,83.33
BGD,Bangladesh,2020-09-27,83.33
BGD,Bangladesh,2020-09-28,83.33
BGD,Bangladesh,2020-09-29,83.33
BGD,Bangladesh,2020-09-30,83.33
BGD,Bangladesh,2020-10-01,83.33
BGD,Bangladesh,2020-10-02,83.33
BGD,Bangladesh,2020-10-03,83.33
BGD,Bangladesh,2020-10-04,83.33
BGD,Bangladesh,2020-10-05,83.33
BGD,Bangladesh,2020-10-06,83.33
BGD,Bangladesh,2020-10-07,83.33
BGD,Bangladesh,2020-10-08,83.33
BGD,Bangladesh,2020-10-09,83.33
BGD,Bangladesh,2020-10-10,83.33
BGD,Bangladesh,2020-10-11,83.33
BGD,Bangladesh,2020-10-12,83.33
BGD,Bangladesh,2020-10-13,83.33
BGD,Bangladesh,2020-10-14,83.33
BGD,Bangladesh,2020-10-15,83.33
BGD,Bangladesh,2020-10-16,83.33
BGD,Bangladesh,2020-10-17,83.33
BGD,Bangladesh,2020-10-18,83.33
BGD,Bangladesh,2020-10-19,83.33
BGD,Bangladesh,2020-10-20,83.33
BGD,Bangladesh,2020-10-21,83.33
BGD,Bangladesh,2020-10-22,83.33
BGD,Bangladesh,2020-10-23,83.33
BGD,Bangladesh,2020-10-24,83.33
BGD,Bangladesh,2020-10-25,83.33
BGD,Bangladesh,2020-10-26,83.33
BGD,Bangladesh,2020-10-27,83.33
BGD,Bangladesh,2020-10-28,83.33
BGD,Bangladesh,2020-10-29,83.33
BGD,Bangladesh,2020-10-30,83.33
BGD,Bangladesh,2020-10-31,83.33
BGD,Bangladesh,2020-11-01,83.33
BGD,Bangladesh,2020-11-02,83.33
BGD,Bangladesh,2020-11-03,83.33
BGD,Bangladesh,2020-11-04,83.33
BGD,Bangladesh,2020-11-05,83.33
BGD,Bangladesh,2020-11-06,83.33
BGD,Bangladesh,2020-11-07,83.33
BGD,Bangladesh,2020-11-08,83.33
BGD,Bangladesh,2020-11-09,83.33
BGD,Bangladesh,2020-11-10,80.48
BGD,Bangladesh,2020-11-11,80.48
BGD,Bangladesh,2020-11-12,80.48
BGD,Bangladesh,2020-11-13,80.48
BGD,Bangladesh,2020-11-14,80.48
BGD,Bangladesh,2020-11-15,80.48
BGD,Bangladesh,2020-11-16,80.48
BGD,Bangladesh,2020-11-17,80.48
BGD,Bangladesh,2020-11-18,80.48
BGD,Bangladesh,2020-11-19,80.48
BGD,Bangladesh,2020-11-20,80.48
BGD,Bangladesh,2020-11-21,80.48
BGD,Bangladesh,2020-11-22,80.48
BGD,Bangladesh,2020-11-23,80.48
BGD,Bangladesh,2020-11-24,80.48
BGD,Bangladesh,2020-11-25,80.48
BGD,Bangladesh,2020-11-26,80.48
BGD,Bangladesh,2020-11-27,80.48
BGD,Bangladesh,2020-11-28,80.48
BGD,Bangladesh,2020-11-29,80.48
BGD,Bangladesh,2020-11-30,80.48
BGD,Bangladesh,2020-12-01,80.48
BGD,Bangladesh,2020-12-02,80.48
BGD,Bangladesh,2020-12-03,80.48
BGD,Bangladesh,2020-12-04,80.48
BGD,Bangladesh,2020-12-05,80.48
BGD,Bangladesh,2020-12-06,80.48
BGD,Bangladesh,2020-12-07,80.48
BGD,Bangladesh,2020-12-08,80.48
BGD,Bangladesh,2020-12-09,80.48
BGD,Bangladesh,2020-12-10,80.48
BGD,Bangladesh,2020-12-11,80.48
BGD,Bangladesh,2020-12-12,80.48
BGD,Bangladesh,2020-12-13,80.48
BGD,Bangladesh,2020-12-14,80.48
BGD,Bangladesh,2020-12-15,80.48
BGD,Bangladesh,2020-12-16,80.48
BGD,Bangladesh,2020-12-17,80.48
BGD,Bangladesh,2020-12-18,80.48
BGD,Bangladesh,2020-12-19,80.48
BGD,Bangladesh,2020-12-20,80.48
BGD,Bangladesh,2020-12-21,80.48
BGD,Bangladesh,2020-12-22,80.48
BGD,Bangladesh,2020-12-23,80.48
BGD,Bangladesh,2020-12-24,80.48
BGD,Bangladesh,2020-12-25,80.48
BGD,Bangladesh,2020-12-26,80.48
BGD,Bangladesh,2020-12-27,80.48
BGD,Bangladesh,2020-12-28,80.48
BGD,Bangladesh,2020-12-29,80.48
BGD,Bangladesh,2020-12-30,80.48
BGD,Bangladesh,2020-12-31,80.48
BGD,Bangladesh,2021-01-01,80.48
BGD,Bangladesh,2021-01-02,80.48
BGD,Bangladesh,2021-01-03,80.48
BGD,Bangladesh,2021-01-04,80.48
BGD,Bangladesh,2021-01-05,80.48
BGD,Bangladesh,2021-01-06,80.48
BGD,Bangladesh,2021-01-07,80.48
BGD,Bangladesh,2021-01-08,80.48
BGD,Bangladesh,2021-01-09,80.48
BGD,Bangladesh,2021-01-10,80.48
BGD,Bangladesh,2021-01-11,80.48
BGD,Bangladesh,2021-01-12,80.48
BGD,Bangladesh,2021-01-13,80.48
BGD,Bangladesh,2021-01-14,80.48
BGD,Bangladesh,2021-01-15,80.48
BGD,Bangladesh,2021-01-16,80.48
BGD,Bangladesh,2021-01-17,80.48
BGD,Bangladesh,2021-01-18,80.48
BGD,Bangladesh,2021-01-19,80.48
BGD,Bangladesh,2021-01-20,80.48
BGD,Bangladesh,2021-01-21,80.48
BGD,Bangladesh,2021-01-22,80.48
BGD,Bangladesh,2021-01-23,80.48
BGD,Bangladesh,2021-01-24,80.48
BGD,Bangladesh,2021-01-25,80.48
BGD,Bangladesh,2021-01-26,78.1
BGD,Bangladesh,2021-01-27,78.1
BGD,Bangladesh,2021-01-28,78.1
BGD,Bangladesh,2021-01-29,78.1
BGD,Bangladesh,2021-01-30,78.1
BGD,Bangladesh,2021-01-31,78.1
BGD,Bangladesh,2021-02-01,78.1
BGD,Bangladesh,2021-02-02,78.1
BGD,Bangladesh,2021-02-03,78.1
BGD,Bangladesh,2021-02-04,78.1
BGD,Bangladesh,2021-02-05,78.1
BGD,Bangladesh,2021-02-06,78.1
BGD,Bangladesh,2021-02-07,78.1
BGD,Bangladesh,2021-02-08,78.1
BGD,Bangladesh,2021-02-09,78.1
BGD,Bangladesh,2021-02-10,78.1
BGD,Bangladesh,2021-02-11,78.1
BGD,Bangladesh,2021-02-12,78.1
BGD,Bangladesh,2021-02-13,78.1
BGD,Bangladesh,2021-02-14,78.1
BGD,Bangladesh,2021-02-15,78.1
BGD,Bangladesh,2021-02-16,78.1
BGD,Bangladesh,2021-02-17,78.1
BGD,Bangladesh,2021-02-18,78.1
BGD,Bangladesh,2021-02-19,78.1
BGD,Bangladesh,2021-02-20,78.1
BGD,Bangladesh,2021-02-21,78.1
BGD,Bangladesh,2021-02-22,78.1
BGD,Bangladesh,2021-02-23,78.1
BGR,Bulgaria,2020-01-01,0.0
BGR,Bulgaria,2020-01-02,0.0
BGR,Bulgaria,2020-01-03,0.0
BGR,Bulgaria,2020-01-04,0.0
BGR,Bulgaria,2020-01-05,0.0
BGR,Bulgaria,2020-01-06,0.0
BGR,Bulgaria,2020-01-07,0.0
BGR,Bulgaria,2020-01-08,0.0
BGR,Bulgaria,2020-01-09,0.0
BGR,Bulgaria,2020-01-10,0.0
BGR,Bulgaria,2020-01-11,0.0
BGR,Bulgaria,2020-01-12,0.0
BGR,Bulgaria,2020-01-13,0.0
BGR,Bulgaria,2020-01-14,0.0
BGR,Bulgaria,2020-01-15,0.0
BGR,Bulgaria,2020-01-16,0.0
BGR,Bulgaria,2020-01-17,0.0
BGR,Bulgaria,2020-01-18,0.0
BGR,Bulgaria,2020-01-19,0.0
BGR,Bulgaria,2020-01-20,0.0
BGR,Bulgaria,2020-01-21,0.0
BGR,Bulgaria,2020-01-22,0.0
BGR,Bulgaria,2020-01-23,0.0
BGR,Bulgaria,2020-01-24,0.0
BGR,Bulgaria,2020-01-25,0.0
BGR,Bulgaria,2020-01-26,0.0
BGR,Bulgaria,2020-01-27,0.0
BGR,Bulgaria,2020-01-28,0.0
BGR,Bulgaria,2020-01-29,0.0
BGR,Bulgaria,2020-01-30,0.0
BGR,Bulgaria,2020-01-31,0.0
BGR,Bulgaria,2020-02-01,0.0
BGR,Bulgaria,2020-02-02,0.0
BGR,Bulgaria,2020-02-03,3.57
BGR,Bulgaria,2020-02-04,3.57
BGR,Bulgaria,2020-02-05,3.57
BGR,Bulgaria,2020-02-06,3.57
BGR,Bulgaria,2020-02-07,3.57
BGR,Bulgaria,2020-02-08,3.57
BGR,Bulgaria,2020-02-09,3.57
BGR,Bulgaria,2020-02-10,3.57
BGR,Bulgaria,2020-02-11,13.1
BGR,Bulgaria,2020-02-12,13.1
BGR,Bulgaria,2020-02-13,13.1
BGR,Bulgaria,2020-02-14,13.1
BGR,Bulgaria,2020-02-15,13.1
BGR,Bulgaria,2020-02-16,13.1
BGR,Bulgaria,2020-02-17,13.1
BGR,Bulgaria,2020-02-18,13.1
BGR,Bulgaria,2020-02-19,13.1
BGR,Bulgaria,2020-02-20,13.1
BGR,Bulgaria,2020-02-21,13.1
BGR,Bulgaria,2020-02-22,13.1
BGR,Bulgaria,2020-02-23,13.1
BGR,Bulgaria,2020-02-24,17.86
BGR,Bulgaria,2020-02-25,17.86
BGR,Bulgaria,2020-02-26,17.86
BGR,Bulgaria,2020-02-27,17.86
BGR,Bulgaria,2020-02-28,17.86
BGR,Bulgaria,2020-02-29,17.86
BGR,Bulgaria,2020-03-01,17.86
BGR,Bulgaria,2020-03-02,17.86
BGR,Bulgaria,2020-03-03,17.86
BGR,Bulgaria,2020-03-04,17.86
BGR,Bulgaria,2020-03-05,28.57
BGR,Bulgaria,2020-03-06,28.57
BGR,Bulgaria,2020-03-07,28.57
BGR,Bulgaria,2020-03-08,28.57
BGR,Bulgaria,2020-03-09,28.57
BGR,Bulgaria,2020-03-10,28.57
BGR,Bulgaria,2020-03-11,38.1
BGR,Bulgaria,2020-03-12,38.1
BGR,Bulgaria,2020-03-13,53.57
BGR,Bulgaria,2020-03-14,53.57
BGR,Bulgaria,2020-03-15,53.57
BGR,Bulgaria,2020-03-16,53.57
BGR,Bulgaria,2020-03-17,60.71
BGR,Bulgaria,2020-03-18,70.24
BGR,Bulgaria,2020-03-19,70.24
BGR,Bulgaria,2020-03-20,70.24
BGR,Bulgaria,2020-03-21,75.0
BGR,Bulgaria,2020-03-22,75.0
BGR,Bulgaria,2020-03-23,75.0
BGR,Bulgaria,2020-03-24,75.0
BGR,Bulgaria,2020-03-25,75.0
BGR,Bulgaria,2020-03-26,75.0
BGR,Bulgaria,2020-03-27,75.0
BGR,Bulgaria,2020-03-28,75.0
BGR,Bulgaria,2020-03-29,75.0
BGR,Bulgaria,2020-03-30,75.0
BGR,Bulgaria,2020-03-31,75.0
BGR,Bulgaria,2020-04-01,75.0
BGR,Bulgaria,2020-04-02,75.0
BGR,Bulgaria,2020-04-03,75.0
BGR,Bulgaria,2020-04-04,75.0
BGR,Bulgaria,2020-04-05,75.0
BGR,Bulgaria,2020-04-06,75.0
BGR,Bulgaria,2020-04-07,75.0
BGR,Bulgaria,2020-04-08,75.0
BGR,Bulgaria,2020-04-09,75.0
BGR,Bulgaria,2020-04-10,75.0
BGR,Bulgaria,2020-04-11,75.0
BGR,Bulgaria,2020-04-12,75.0
BGR,Bulgaria,2020-04-13,75.0
BGR,Bulgaria,2020-04-14,75.0
BGR,Bulgaria,2020-04-15,75.0
BGR,Bulgaria,2020-04-16,75.0
BGR,Bulgaria,2020-04-17,75.0
BGR,Bulgaria,2020-04-18,75.0
BGR,Bulgaria,2020-04-19,75.0
BGR,Bulgaria,2020-04-20,75.0
BGR,Bulgaria,2020-04-21,75.0
BGR,Bulgaria,2020-04-22,75.0
BGR,Bulgaria,2020-04-23,75.0
BGR,Bulgaria,2020-04-24,75.0
BGR,Bulgaria,2020-04-25,75.0
BGR,Bulgaria,2020-04-26,75.0
BGR,Bulgaria,2020-04-27,75.0
BGR,Bulgaria,2020-04-28,75.0
BGR,Bulgaria,2020-04-29,75.0
BGR,Bulgaria,2020-04-30,75.0
BGR,Bulgaria,2020-05-01,75.0
BGR,Bulgaria,2020-05-02,75.0
BGR,Bulgaria,2020-05-03,75.0
BGR,Bulgaria,2020-05-04,75.0
BGR,Bulgaria,2020-05-05,75.0
BGR,Bulgaria,2020-05-06,67.86
BGR,Bulgaria,2020-05-07,67.86
BGR,Bulgaria,2020-05-08,67.86
BGR,Bulgaria,2020-05-09,67.86
BGR,Bulgaria,2020-05-10,67.86
BGR,Bulgaria,2020-05-11,67.86
BGR,Bulgaria,2020-05-12,67.86
BGR,Bulgaria,2020-05-13,67.86
BGR,Bulgaria,2020-05-14,71.43
BGR,Bulgaria,2020-05-15,71.43
BGR,Bulgaria,2020-05-16,71.43
BGR,Bulgaria,2020-05-17,71.43
BGR,Bulgaria,2020-05-18,71.43
BGR,Bulgaria,2020-05-19,71.43
BGR,Bulgaria,2020-05-20,71.43
BGR,Bulgaria,2020-05-21,67.86
BGR,Bulgaria,2020-05-22,64.29
BGR,Bulgaria,2020-05-23,64.29
BGR,Bulgaria,2020-05-24,64.29
BGR,Bulgaria,2020-05-25,64.29
BGR,Bulgaria,2020-05-26,64.29
BGR,Bulgaria,2020-05-27,64.29
BGR,Bulgaria,2020-05-28,64.29
BGR,Bulgaria,2020-05-29,64.29
BGR,Bulgaria,2020-05-30,64.29
BGR,Bulgaria,2020-05-31,54.29
BGR,Bulgaria,2020-06-01,54.29
BGR,Bulgaria,2020-06-02,54.29
BGR,Bulgaria,2020-06-03,54.29
BGR,Bulgaria,2020-06-04,54.29
BGR,Bulgaria,2020-06-05,54.29
BGR,Bulgaria,2020-06-06,54.29
BGR,Bulgaria,2020-06-07,54.29
BGR,Bulgaria,2020-06-08,54.29
BGR,Bulgaria,2020-06-09,54.29
BGR,Bulgaria,2020-06-10,52.38
BGR,Bulgaria,2020-06-11,52.38
BGR,Bulgaria,2020-06-12,52.38
BGR,Bulgaria,2020-06-13,52.38
BGR,Bulgaria,2020-06-14,52.38
BGR,Bulgaria,2020-06-15,52.38
BGR,Bulgaria,2020-06-16,52.38
BGR,Bulgaria,2020-06-17,52.38
BGR,Bulgaria,2020-06-18,52.38
BGR,Bulgaria,2020-06-19,48.81
BGR,Bulgaria,2020-06-20,48.81
BGR,Bulgaria,2020-06-21,48.81
BGR,Bulgaria,2020-06-22,48.81
BGR,Bulgaria,2020-06-23,48.81
BGR,Bulgaria,2020-06-24,48.81
BGR,Bulgaria,2020-06-25,48.81
BGR,Bulgaria,2020-06-26,48.81
BGR,Bulgaria,2020-06-27,48.81
BGR,Bulgaria,2020-06-28,48.81
BGR,Bulgaria,2020-06-29,48.81
BGR,Bulgaria,2020-06-30,48.81
BGR,Bulgaria,2020-07-01,48.81
BGR,Bulgaria,2020-07-02,48.81
BGR,Bulgaria,2020-07-03,48.81
BGR,Bulgaria,2020-07-04,48.81
BGR,Bulgaria,2020-07-05,48.81
BGR,Bulgaria,2020-07-06,48.81
BGR,Bulgaria,2020-07-07,48.81
BGR,Bulgaria,2020-07-08,48.81
BGR,Bulgaria,2020-07-09,50.71
BGR,Bulgaria,2020-07-10,54.29
BGR,Bulgaria,2020-07-11,54.29
BGR,Bulgaria,2020-07-12,54.29
BGR,Bulgaria,2020-07-13,48.57
BGR,Bulgaria,2020-07-14,48.57
BGR,Bulgaria,2020-07-15,48.57
BGR,Bulgaria,2020-07-16,48.57
BGR,Bulgaria,2020-07-17,48.57
BGR,Bulgaria,2020-07-18,48.57
BGR,Bulgaria,2020-07-19,48.57
BGR,Bulgaria,2020-07-20,48.57
BGR,Bulgaria,2020-07-21,48.57
BGR,Bulgaria,2020-07-22,48.57
BGR,Bulgaria,2020-07-23,48.57
BGR,Bulgaria,2020-07-24,48.57
BGR,Bulgaria,2020-07-25,48.57
BGR,Bulgaria,2020-07-26,48.57
BGR,Bulgaria,2020-07-27,48.57
BGR,Bulgaria,2020-07-28,48.57
BGR,Bulgaria,2020-07-29,48.57
BGR,Bulgaria,2020-07-30,48.57
BGR,Bulgaria,2020-07-31,54.29
BGR,Bulgaria,2020-08-01,54.29
BGR,Bulgaria,2020-08-02,54.29
BGR,Bulgaria,2020-08-03,54.29
BGR,Bulgaria,2020-08-04,51.43
BGR,Bulgaria,2020-08-05,51.43
BGR,Bulgaria,2020-08-06,51.43
BGR,Bulgaria,2020-08-07,51.43
BGR,Bulgaria,2020-08-08,51.43
BGR,Bulgaria,2020-08-09,51.43
BGR,Bulgaria,2020-08-10,51.43
BGR,Bulgaria,2020-08-11,51.43
BGR,Bulgaria,2020-08-12,51.43
BGR,Bulgaria,2020-08-13,51.43
BGR,Bulgaria,2020-08-14,51.43
BGR,Bulgaria,2020-08-15,51.43
BGR,Bulgaria,2020-08-16,51.43
BGR,Bulgaria,2020-08-17,51.43
BGR,Bulgaria,2020-08-18,51.43
BGR,Bulgaria,2020-08-19,51.43
BGR,Bulgaria,2020-08-20,51.43
BGR,Bulgaria,2020-08-21,51.43
BGR,Bulgaria,2020-08-22,51.43
BGR,Bulgaria,2020-08-23,51.43
BGR,Bulgaria,2020-08-24,51.43
BGR,Bulgaria,2020-08-25,51.43
BGR,Bulgaria,2020-08-26,51.43
BGR,Bulgaria,2020-08-27,51.43
BGR,Bulgaria,2020-08-28,51.43
BGR,Bulgaria,2020-08-29,51.43
BGR,Bulgaria,2020-08-30,51.43
BGR,Bulgaria,2020-08-31,51.43
BGR,Bulgaria,2020-09-01,51.43
BGR,Bulgaria,2020-09-02,51.43
BGR,Bulgaria,2020-09-03,51.43
BGR,Bulgaria,2020-09-04,51.43
BGR,Bulgaria,2020-09-05,51.43
BGR,Bulgaria,2020-09-06,51.43
BGR,Bulgaria,2020-09-07,51.43
BGR,Bulgaria,2020-09-08,51.43
BGR,Bulgaria,2020-09-09,51.43
BGR,Bulgaria,2020-09-10,51.43
BGR,Bulgaria,2020-09-11,51.43
BGR,Bulgaria,2020-09-12,52.38
BGR,Bulgaria,2020-09-13,52.38
BGR,Bulgaria,2020-09-14,52.38
BGR,Bulgaria,2020-09-15,48.81
BGR,Bulgaria,2020-09-16,48.81
BGR,Bulgaria,2020-09-17,48.81
BGR,Bulgaria,2020-09-18,48.81
BGR,Bulgaria,2020-09-19,48.81
BGR,Bulgaria,2020-09-20,48.81
BGR,Bulgaria,2020-09-21,48.81
BGR,Bulgaria,2020-09-22,48.81
BGR,Bulgaria,2020-09-23,48.81
BGR,Bulgaria,2020-09-24,48.81
BGR,Bulgaria,2020-09-25,48.81
BGR,Bulgaria,2020-09-26,48.81
BGR,Bulgaria,2020-09-27,48.81
BGR,Bulgaria,2020-09-28,48.81
BGR,Bulgaria,2020-09-29,48.81
BGR,Bulgaria,2020-09-30,48.81
BGR,Bulgaria,2020-10-01,48.81
BGR,Bulgaria,2020-10-02,48.81
BGR,Bulgaria,2020-10-03,48.81
BGR,Bulgaria,2020-10-04,48.81
BGR,Bulgaria,2020-10-05,48.81
BGR,Bulgaria,2020-10-06,48.81
BGR,Bulgaria,2020-10-07,48.81
BGR,Bulgaria,2020-10-08,48.81
BGR,Bulgaria,2020-10-09,48.81
BGR,Bulgaria,2020-10-10,48.81
BGR,Bulgaria,2020-10-11,48.81
BGR,Bulgaria,2020-10-12,48.81
BGR,Bulgaria,2020-10-13,48.81
BGR,Bulgaria,2020-10-14,48.81
BGR,Bulgaria,2020-10-15,48.81
BGR,Bulgaria,2020-10-16,48.81
BGR,Bulgaria,2020-10-17,48.81
BGR,Bulgaria,2020-10-18,48.81
BGR,Bulgaria,2020-10-19,48.81
BGR,Bulgaria,2020-10-20,48.81
BGR,Bulgaria,2020-10-21,48.81
BGR,Bulgaria,2020-10-22,48.81
BGR,Bulgaria,2020-10-23,48.81
BGR,Bulgaria,2020-10-24,48.81
BGR,Bulgaria,2020-10-25,48.81
BGR,Bulgaria,2020-10-26,48.81
BGR,Bulgaria,2020-10-27,48.81
BGR,Bulgaria,2020-10-28,48.81
BGR,Bulgaria,2020-10-29,57.86
BGR,Bulgaria,2020-10-30,57.86
BGR,Bulgaria,2020-10-31,57.86
BGR,Bulgaria,2020-11-01,57.86
BGR,Bulgaria,2020-11-02,57.86
BGR,Bulgaria,2020-11-03,57.86
BGR,Bulgaria,2020-11-04,57.86
