iso_code,country,date,jhu_confirmed
DNK,Denmark,2020-06-21,12591
DNK,Denmark,2020-06-22,12727
DNK,Denmark,2020-06-23,12761
DNK,Denmark,2020-06-24,12815
DNK,Denmark,2020-06-25,12836
DNK,Denmark,2020-06-26,12875
DNK,Denmark,2020-06-27,12875
DNK,Denmark,2020-06-28,12875
DNK,Denmark,2020-06-29,12951
DNK,Denmark,2020-06-30,12968
DNK,Denmark,2020-07-01,12994
DNK,Denmark,2020-07-02,13015
DNK,Denmark,2020-07-03,13032
DNK,Denmark,2020-07-04,13032
DNK,Denmark,2020-07-05,13033
DNK,Denmark,2020-07-06,13079
DNK,Denmark,2020-07-07,13089
DNK,Denmark,2020-07-08,13101
DNK,Denmark,2020-07-09,13117
DNK,Denmark,2020-07-10,13147
DNK,Denmark,2020-07-11,13147
DNK,Denmark,2020-07-12,13147
DNK,Denmark,2020-07-13,13238
DNK,Denmark,2020-07-14,13262
DNK,Denmark,2020-07-15,13293
DNK,Denmark,2020-07-16,13325
DNK,Denmark,2020-07-17,13374
DNK,Denmark,2020-07-18,13374
DNK,Denmark,2020-07-19,13377
DNK,Denmark,2020-07-20,13466
DNK,Denmark,2020-07-21,13506
DNK,Denmark,2020-07-22,13554
DNK,Denmark,2020-07-23,13594
DNK,Denmark,2020-07-24,13642
DNK,Denmark,2020-07-25,13643
DNK,Denmark,2020-07-26,13665
DNK,Denmark,2020-07-27,13775
DNK,Denmark,2020-07-28,13811
DNK,Denmark,2020-07-29,13868
DNK,Denmark,2020-07-30,13964
DNK,Denmark,2020-07-31,14028
DNK,Denmark,2020-08-01,14028
DNK,Denmark,2020-08-02,14028
DNK,Denmark,2020-08-03,14235
DNK,Denmark,2020-08-04,14314
DNK,Denmark,2020-08-05,14440
DNK,Denmark,2020-08-06,14586
DNK,Denmark,2020-08-07,14747
DNK,Denmark,2020-08-08,14751
DNK,Denmark,2020-08-09,14759
DNK,Denmark,2020-08-10,15135
DOM,Dominican Republic,2020-01-22,0
DOM,Dominican Republic,2020-01-23,0
DOM,Dominican Republic,2020-01-24,0
DOM,Dominican Republic,2020-01-25,0
DOM,Dominican Republic,2020-01-26,0
DOM,Dominican Republic,2020-01-27,0
DOM,Dominican Republic,2020-01-28,0
DOM,Dominican Republic,2020-01-29,0
DOM,Dominican Republic,2020-01-30,0
DOM,Dominican Republic,2020-01-31,0
DOM,Dominican Republic,2020-02-01,0
DOM,Dominican Republic,2020-02-02,0
DOM,Dominican Republic,2020-02-03,0
DOM,Dominican Republic,2020-02-04,0
DOM,Dominican Republic,2020-02-05,0
DOM,Dominican Republic,2020-02-06,0
DOM,Dominican Republic,2020-02-07,0
DOM,Dominican Republic,2020-02-08,0
DOM,Dominican Republic,2020-02-09,0
DOM,Dominican Republic,2020-02-10,0
DOM,Dominican Republic,2020-02-11,0
DOM,Dominican Republic,2020-02-12,0
DOM,Dominican Republic,2020-02-13,0
DOM,Dominican Republic,2020-02-14,0
DOM,Dominican Republic,2020-02-15,0
DOM,Dominican Republic,2020-02-16,0
DOM,Dominican Republic,2020-02-17,0
DOM,Dominican Republic,2020-02-18,0
DOM,Dominican Republic,2020-02-19,0
DOM,Dominican Republic,2020-02-20,0
DOM,Dominican Republic,2020-02-21,0
DOM,Dominican Republic,2020-02-22,0
DOM,Dominican Republic,2020-02-23,0
DOM,Dominican Republic,2020-02-24,0
DOM,Dominican Republic,2020-02-25,0
DOM,Dominican Republic,2020-02-26,0
DOM,Dominican Republic,2020-02-27,0
DOM,Dominican Republic,2020-02-28,0
DOM,Dominican Republic,2020-02-29,0
DOM,Dominican Republic,2020-03-01,1
DOM,Dominican Republic,2020-03-02,1
DOM,Dominican Republic,2020-03-03,1
DOM,Dominican Republic,2020-03-04,1
DOM,Dominican Republic,2020-03-05,1
DOM,Dominican Republic,2020-03-06,2
DOM,Dominican Republic,2020-03-07,2
DOM,Dominican Republic,2020-03-08,5
DOM,Dominican Republic,2020-03-09,5
DOM,Dominican Republic,2020-03-10,5
DOM,Dominican Republic,2020-03-11,5
DOM,Dominican Republic,2020-03-12,5
DOM,Dominican Republic,2020-03-13,5
DOM,Dominican Republic,2020-03-14,11
DOM,Dominican Republic,2020-03-15,11
DOM,Dominican Republic,2020-03-16,11
DOM,Dominican Republic,2020-03-17,21
DOM,Dominican Republic,2020-03-18,21
DOM,Dominican Republic,2020-03-19,34
DOM,Dominican Republic,2020-03-20,72
DOM,Dominican Republic,2020-03-21,112
DOM,Dominican Republic,2020-03-22,202
DOM,Dominican Republic,2020-03-23,245
DOM,Dominican Republic,2020-03-24,312
DOM,Dominican Republic,2020-03-25,392
DOM,Dominican Republic,2020-03-26,488
DOM,Dominican Republic,2020-03-27,581
DOM,Dominican Republic,2020-03-28,719
DOM,Dominican Republic,2020-03-29,859
DOM,Dominican Republic,2020-03-30,901
DOM,Dominican Republic,2020-03-31,1109
DOM,Dominican Republic,2020-04-01,1284
DOM,Dominican Republic,2020-04-02,1380
DOM,Dominican Republic,2020-04-03,1488
DOM,Dominican Republic,2020-04-04,1488
DOM,Dominican Republic,2020-04-05,1745
DOM,Dominican Republic,2020-04-06,1828
DOM,Dominican Republic,2020-04-07,1956
DOM,Dominican Republic,2020-04-08,2111
DOM,Dominican Republic,2020-04-09,2349
DOM,Dominican Republic,2020-04-10,2620
DOM,Dominican Republic,2020-04-11,2759
DOM,Dominican Republic,2020-04-12,2967
DOM,Dominican Republic,2020-04-13,3167
DOM,Dominican Republic,2020-04-14,3286
DOM,Dominican Republic,2020-04-15,3614
DOM,Dominican Republic,2020-04-16,3755
DOM,Dominican Republic,2020-04-17,4126
DOM,Dominican Republic,2020-04-18,4335
DOM,Dominican Republic,2020-04-19,4680
DOM,Dominican Republic,2020-04-20,4964
DOM,Dominican Republic,2020-04-21,5044
DOM,Dominican Republic,2020-04-22,5300
DOM,Dominican Republic,2020-04-23,5543
DOM,Dominican Republic,2020-04-24,5749
DOM,Dominican Republic,2020-04-25,5926
DOM,Dominican Republic,2020-04-26,6135
DOM,Dominican Republic,2020-04-27,6293
DOM,Dominican Republic,2020-04-28,6416
DOM,Dominican Republic,2020-04-29,6652
DOM,Dominican Republic,2020-04-30,6972
DOM,Dominican Republic,2020-05-01,7288
DOM,Dominican Republic,2020-05-02,7578
DOM,Dominican Republic,2020-05-03,7954
DOM,Dominican Republic,2020-05-04,8235
DOM,Dominican Republic,2020-05-05,8480
DOM,Dominican Republic,2020-05-06,8807
DOM,Dominican Republic,2020-05-07,9095
DOM,Dominican Republic,2020-05-08,9376
DOM,Dominican Republic,2020-05-09,9882
DOM,Dominican Republic,2020-05-10,10347
DOM,Dominican Republic,2020-05-11,10634
DOM,Dominican Republic,2020-05-12,10900
DOM,Dominican Republic,2020-05-13,11196
DOM,Dominican Republic,2020-05-14,11320
DOM,Dominican Republic,2020-05-15,11739
DOM,Dominican Republic,2020-05-16,12110
DOM,Dominican Republic,2020-05-17,12314
DOM,Dominican Republic,2020-05-18,12725
DOM,Dominican Republic,2020-05-19,13223
DOM,Dominican Republic,2020-05-20,13477
DOM,Dominican Republic,2020-05-21,13657
DOM,Dominican Republic,2020-05-22,13989
DOM,Dominican Republic,2020-05-23,14422
DOM,Dominican Republic,2020-05-24,14801
DOM,Dominican Republic,2020-05-25,15073
DOM,Dominican Republic,2020-05-26,15264
DOM,Dominican Republic,2020-05-27,15723
DOM,Dominican Republic,2020-05-28,16068
DOM,Dominican Republic,2020-05-29,16531
DOM,Dominican Republic,2020-05-30,16908
DOM,Dominican Republic,2020-05-31,17285
DOM,Dominican Republic,2020-06-01,17572
DOM,Dominican Republic,2020-06-02,17752
DOM,Dominican Republic,2020-06-03,18040
DOM,Dominican Republic,2020-06-04,18319
DOM,Dominican Republic,2020-06-05,18708
DOM,Dominican Republic,2020-06-06,19195
DOM,Dominican Republic,2020-06-07,19600
DOM,Dominican Republic,2020-06-08,20126
DOM,Dominican Republic,2020-06-09,20415
DOM,Dominican Republic,2020-06-10,20808
DOM,Dominican Republic,2020-06-11,21437
DOM,Dominican Republic,2020-06-12,22008
DOM,Dominican Republic,2020-06-13,22572
DOM,Dominican Republic,2020-06-14,22962
DOM,Dominican Republic,2020-06-15,23271
DOM,Dominican Republic,2020-06-16,23686
DOM,Dominican Republic,2020-06-17,24105
DOM,Dominican Republic,2020-06-18,24645
DOM,Dominican Republic,2020-06-19,25068
DOM,Dominican Republic,2020-06-20,25778
DOM,Dominican Republic,2020-06-21,26677
DOM,Dominican Republic,2020-06-22,27370
DOM,Dominican Republic,2020-06-23,27936
DOM,Dominican Republic,2020-06-24,28631
DOM,Dominican Republic,2020-06-25,29141
DOM,Dominican Republic,2020-06-26,29764
DOM,Dominican Republic,2020-06-27,30619
DOM,Dominican Republic,2020-06-28,31373
DOM,Dominican Republic,2020-06-29,31816
DOM,Dominican Republic,2020-06-30,32568
DOM,Dominican Republic,2020-07-01,33387
DOM,Dominican Republic,2020-07-02,34197
DOM,Dominican Republic,2020-07-03,35148
DOM,Dominican Republic,2020-07-04,36184
DOM,Dominican Republic,2020-07-05,37425
DOM,Dominican Republic,2020-07-06,38128
DOM,Dominican Republic,2020-07-07,38430
DOM,Dominican Republic,2020-07-08,39588
DOM,Dominican Republic,2020-07-09,40790
DOM,Dominican Republic,2020-07-10,41915
DOM,Dominican Republic,2020-07-11,43114
DOM,Dominican Republic,2020-07-12,44532
DOM,Dominican Republic,2020-07-13,45506
DOM,Dominican Republic,2020-07-14,46305
DOM,Dominican Republic,2020-07-15,47671
DOM,Dominican Republic,2020-07-16,48743
DOM,Dominican Republic,2020-07-17,50113
DOM,Dominican Republic,2020-07-18,51519
DOM,Dominican Republic,2020-07-19,52855
DOM,Dominican Republic,2020-07-20,53956
DOM,Dominican Republic,2020-07-21,54797
DOM,Dominican Republic,2020-07-22,56043
DOM,Dominican Republic,2020-07-23,57615
DOM,Dominican Republic,2020-07-24,59077
DOM,Dominican Republic,2020-07-25,60896
DOM,Dominican Republic,2020-07-26,62908
DOM,Dominican Republic,2020-07-27,64156
DOM,Dominican Republic,2020-07-28,64690
DOM,Dominican Republic,2020-07-29,66182
DOM,Dominican Republic,2020-07-30,67915
DOM,Dominican Republic,2020-07-31,69649
DOM,Dominican Republic,2020-08-01,71415
DOM,Dominican Republic,2020-08-02,72243
DOM,Dominican Republic,2020-08-03,73117
DOM,Dominican Republic,2020-08-04,74295
DOM,Dominican Republic,2020-08-05,75660
DOM,Dominican Republic,2020-08-06,76536
DOM,Dominican Republic,2020-08-07,77709
DOM,Dominican Republic,2020-08-08,78778
DOM,Dominican Republic,2020-08-09,79732
DOM,Dominican Republic,2020-08-10,80499
DZA,Algeria,2020-01-22,0
DZA,Algeria,2020-01-23,0
DZA,Algeria,2020-01-24,0
DZA,Algeria,2020-01-25,0
DZA,Algeria,2020-01-26,0
DZA,Algeria,2020-01-27,0
DZA,Algeria,2020-01-28,0
DZA,Algeria,2020-01-29,0
DZA,Algeria,2020-01-30,0
DZA,Algeria,2020-01-31,0
DZA,Algeria,2020-02-01,0
DZA,Algeria,2020-02-02,0
DZA,Algeria,2020-02-03,0
DZA,Algeria,2020-02-04,0
DZA,Algeria,2020-02-05,0
DZA,Algeria,2020-02-06,0
DZA,Algeria,2020-02-07,0
DZA,Algeria,2020-02-08,0
DZA,Algeria,2020-02-09,0
DZA,Algeria,2020-02-10,0
DZA,Algeria,2020-02-11,0
DZA,Algeria,2020-02-12,0
DZA,Algeria,2020-02-13,0
DZA,Algeria,2020-02-14,0
DZA,Algeria,2020-02-15,0
DZA,Algeria,2020-02-16,0
DZA,Algeria,2020-02-17,0
DZA,Algeria,2020-02-18,0
DZA,Algeria,2020-02-19,0
DZA,Algeria,2020-02-20,0
DZA,Algeria,2020-02-21,0
DZA,Algeria,2020-02-22,0
DZA,Algeria,2020-02-23,0
DZA,Algeria,2020-02-24,0
DZA,Algeria,2020-02-25,1
DZA,Algeria,2020-02-26,1
DZA,Algeria,2020-02-27,1
DZA,Algeria,2020-02-28,1
DZA,Algeria,2020-02-29,1
DZA,Algeria,2020-03-01,1
DZA,Algeria,2020-03-02,3
DZA,Algeria,2020-03-03,5
DZA,Algeria,2020-03-04,12
DZA,Algeria,2020-03-05,12
DZA,Algeria,2020-03-06,17
DZA,Algeria,2020-03-07,17
DZA,Algeria,2020-03-08,19
DZA,Algeria,2020-03-09,20
DZA,Algeria,2020-03-10,20
DZA,Algeria,2020-03-11,20
DZA,Algeria,2020-03-12,24
DZA,Algeria,2020-03-13,26
DZA,Algeria,2020-03-14,37
DZA,Algeria,2020-03-15,48
DZA,Algeria,2020-03-16,54
DZA,Algeria,2020-03-17,60
DZA,Algeria,2020-03-18,74
DZA,Algeria,2020-03-19,87
DZA,Algeria,2020-03-20,90
DZA,Algeria,2020-03-21,139
DZA,Algeria,2020-03-22,201
DZA,Algeria,2020-03-23,230
DZA,Algeria,2020-03-24,264
DZA,Algeria,2020-03-25,302
DZA,Algeria,2020-03-26,367
DZA,Algeria,2020-03-27,409
DZA,Algeria,2020-03-28,454
DZA,Algeria,2020-03-29,511
DZA,Algeria,2020-03-30,584
DZA,Algeria,2020-03-31,716
DZA,Algeria,2020-04-01,847
DZA,Algeria,2020-04-02,986
DZA,Algeria,2020-04-03,1171
DZA,Algeria,2020-04-04,1251
DZA,Algeria,2020-04-05,1320
DZA,Algeria,2020-04-06,1423
DZA,Algeria,2020-04-07,1468
DZA,Algeria,2020-04-08,1572
DZA,Algeria,2020-04-09,1666
DZA,Algeria,2020-04-10,1761
DZA,Algeria,2020-04-11,1825
DZA,Algeria,2020-04-12,1914
DZA,Algeria,2020-04-13,1983
DZA,Algeria,2020-04-14,2070
DZA,Algeria,2020-04-15,2160
DZA,Algeria,2020-04-16,2268
DZA,Algeria,2020-04-17,2418
DZA,Algeria,2020-04-18,2534
DZA,Algeria,2020-04-19,2629
DZA,Algeria,2020-04-20,2718
DZA,Algeria,2020-04-21,2811
DZA,Algeria,2020-04-22,2910
DZA,Algeria,2020-04-23,3007
DZA,Algeria,2020-04-24,3127
DZA,Algeria,2020-04-25,3256
DZA,Algeria,2020-04-26,3382
DZA,Algeria,2020-04-27,3517
DZA,Algeria,2020-04-28,3649
DZA,Algeria,2020-04-29,3848
DZA,Algeria,2020-04-30,4006
DZA,Algeria,2020-05-01,4154
DZA,Algeria,2020-05-02,4295
DZA,Algeria,2020-05-03,4474
DZA,Algeria,2020-05-04,4648
DZA,Algeria,2020-05-05,4838
DZA,Algeria,2020-05-06,4997
DZA,Algeria,2020-05-07,5182
DZA,Algeria,2020-05-08,5369
DZA,Algeria,2020-05-09,5558
DZA,Algeria,2020-05-10,5723
DZA,Algeria,2020-05-11,5891
DZA,Algeria,2020-05-12,6067
DZA,Algeria,2020-05-13,6253
DZA,Algeria,2020-05-14,6442
DZA,Algeria,2020-05-15,6629
DZA,Algeria,2020-05-16,6821
DZA,Algeria,2020-05-17,7019
DZA,Algeria,2020-05-18,7201
DZA,Algeria,2020-05-19,7377
DZA,Algeria,2020-05-20,7542
DZA,Algeria,2020-05-21,7728
DZA,Algeria,2020-05-22,7918
DZA,Algeria,2020-05-23,8113
DZA,Algeria,2020-05-24,8306
DZA,Algeria,2020-05-25,8503
DZA,Algeria,2020-05-26,8697
DZA,Algeria,2020-05-27,8857
DZA,Algeria,2020-05-28,8997
DZA,Algeria,2020-05-29,9134
DZA,Algeria,2020-05-30,9267
DZA,Algeria,2020-05-31,9394
DZA,Algeria,2020-06-01,9513
DZA,Algeria,2020-06-02,9626
DZA,Algeria,2020-06-03,9733
DZA,Algeria,2020-06-04,9831
DZA,Algeria,2020-06-05,9935
DZA,Algeria,2020-06-06,10050
DZA,Algeria,2020-06-07,10154
DZA,Algeria,2020-06-08,10265
DZA,Algeria,2020-06-09,10382
DZA,Algeria,2020-06-10,10484
DZA,Algeria,2020-06-11,10589
DZA,Algeria,2020-06-12,10698
DZA,Algeria,2020-06-13,10810
DZA,Algeria,2020-06-14,10919
DZA,Algeria,2020-06-15,11031
DZA,Algeria,2020-06-16,11147
DZA,Algeria,2020-06-17,11268
DZA,Algeria,2020-06-18,11385
DZA,Algeria,2020-06-19,11504
DZA,Algeria,2020-06-20,11631
DZA,Algeria,2020-06-21,11771
DZA,Algeria,2020-06-22,11920
DZA,Algeria,2020-06-23,12076
DZA,Algeria,2020-06-24,12248
DZA,Algeria,2020-06-25,12445
DZA,Algeria,2020-06-26,12685
DZA,Algeria,2020-06-27,12968
DZA,Algeria,2020-06-28,13273
DZA,Algeria,2020-06-29,13571
DZA,Algeria,2020-06-30,13907
DZA,Algeria,2020-07-01,14272
DZA,Algeria,2020-07-02,14657
DZA,Algeria,2020-07-03,15070
DZA,Algeria,2020-07-04,15500
DZA,Algeria,2020-07-05,15941
DZA,Algeria,2020-07-06,16404
DZA,Algeria,2020-07-07,16879
DZA,Algeria,2020-07-08,17348
DZA,Algeria,2020-07-09,17808
DZA,Algeria,2020-07-10,18242
DZA,Algeria,2020-07-11,18712
DZA,Algeria,2020-07-12,19195
DZA,Algeria,2020-07-13,19689
DZA,Algeria,2020-07-14,20216
DZA,Algeria,2020-07-15,20770
DZA,Algeria,2020-07-16,21355
DZA,Algeria,2020-07-17,21948
DZA,Algeria,2020-07-18,22549
DZA,Algeria,2020-07-19,23084
DZA,Algeria,2020-07-20,23691
DZA,Algeria,2020-07-21,24278
DZA,Algeria,2020-07-22,24872
DZA,Algeria,2020-07-23,25484
DZA,Algeria,2020-07-24,26159
DZA,Algeria,2020-07-25,26764
DZA,Algeria,2020-07-26,27357
DZA,Algeria,2020-07-27,27973
DZA,Algeria,2020-07-28,28615
DZA,Algeria,2020-07-29,29229
DZA,Algeria,2020-07-30,29831
DZA,Algeria,2020-07-31,30394
DZA,Algeria,2020-08-01,30950
DZA,Algeria,2020-08-02,31465
DZA,Algeria,2020-08-03,31972
DZA,Algeria,2020-08-04,32504
DZA,Algeria,2020-08-05,33055
DZA,Algeria,2020-08-06,33626
DZA,Algeria,2020-08-07,34155
DZA,Algeria,2020-08-08,34693
DZA,Algeria,2020-08-09,35160
DZA,Algeria,2020-08-10,35712
ECU,Ecuador,2020-01-22,0
ECU,Ecuador,2020-01-23,0
ECU,Ecuador,2020-01-24,0
ECU,Ecuador,2020-01-25,0
ECU,Ecuador,2020-01-26,0
ECU,Ecuador,2020-01-27,0
ECU,Ecuador,2020-01-28,0
ECU,Ecuador,2020-01-29,0
ECU,Ecuador,2020-01-30,0
ECU,Ecuador,2020-01-31,0
ECU,Ecuador,2020-02-01,0
ECU,Ecuador,2020-02-02,0
ECU,Ecuador,2020-02-03,0
ECU,Ecuador,2020-02-04,0
ECU,Ecuador,2020-02-05,0
ECU,Ecuador,2020-02-06,0
ECU,Ecuador,2020-02-07,0
ECU,Ecuador,2020-02-08,0
ECU,Ecuador,2020-02-09,0
ECU,Ecuador,2020-02-10,0
ECU,Ecuador,2020-02-11,0
ECU,Ecuador,2020-02-12,0
ECU,Ecuador,2020-02-13,0
ECU,Ecuador,2020-02-14,0
ECU,Ecuador,2020-02-15,0
ECU,Ecuador,2020-02-16,0
ECU,Ecuador,2020-02-17,0
ECU,Ecuador,2020-02-18,0
ECU,Ecuador,2020-02-19,0
ECU,Ecuador,2020-02-20,0
ECU,Ecuador,2020-02-21,0
ECU,Ecuador,2020-02-22,0
ECU,Ecuador,2020-02-23,0
ECU,Ecuador,2020-02-24,0
ECU,Ecuador,2020-02-25,0
ECU,Ecuador,2020-02-26,0
ECU,Ecuador,2020-02-27,0
ECU,Ecuador,2020-02-28,0
ECU,Ecuador,2020-02-29,0
ECU,Ecuador,2020-03-01,6
ECU,Ecuador,2020-03-02,6
ECU,Ecuador,2020-03-03,7
ECU,Ecuador,2020-03-04,10
ECU,Ecuador,2020-03-05,13
ECU,Ecuador,2020-03-06,13
ECU,Ecuador,2020-03-07,13
ECU,Ecuador,2020-03-08,14
ECU,Ecuador,2020-03-09,15
ECU,Ecuador,2020-03-10,15
ECU,Ecuador,2020-03-11,17
ECU,Ecuador,2020-03-12,17
ECU,Ecuador,2020-03-13,17
ECU,Ecuador,2020-03-14,28
ECU,Ecuador,2020-03-15,28
ECU,Ecuador,2020-03-16,37
ECU,Ecuador,2020-03-17,58
ECU,Ecuador,2020-03-18,111
ECU,Ecuador,2020-03-19,199
ECU,Ecuador,2020-03-20,367
ECU,Ecuador,2020-03-21,506
ECU,Ecuador,2020-03-22,789
ECU,Ecuador,2020-03-23,981
ECU,Ecuador,2020-03-24,1082
ECU,Ecuador,2020-03-25,1173
ECU,Ecuador,2020-03-26,1403
ECU,Ecuador,2020-03-27,1595
ECU,Ecuador,2020-03-28,1823
ECU,Ecuador,2020-03-29,1924
ECU,Ecuador,2020-03-30,1962
ECU,Ecuador,2020-03-31,2240
ECU,Ecuador,2020-04-01,2748
ECU,Ecuador,2020-04-02,3163
ECU,Ecuador,2020-04-03,3368
ECU,Ecuador,2020-04-04,3465
ECU,Ecuador,2020-04-05,3646
ECU,Ecuador,2020-04-06,3747
ECU,Ecuador,2020-04-07,3747
ECU,Ecuador,2020-04-08,4450
ECU,Ecuador,2020-04-09,4965
ECU,Ecuador,2020-04-10,7161
ECU,Ecuador,2020-04-11,7257
ECU,Ecuador,2020-04-12,7466
ECU,Ecuador,2020-04-13,7529
ECU,Ecuador,2020-04-14,7603
ECU,Ecuador,2020-04-15,7858
ECU,Ecuador,2020-04-16,8225
ECU,Ecuador,2020-04-17,8450
ECU,Ecuador,2020-04-18,9022
ECU,Ecuador,2020-04-19,9468
ECU,Ecuador,2020-04-20,10128
ECU,Ecuador,2020-04-21,10398
ECU,Ecuador,2020-04-22,10850
ECU,Ecuador,2020-04-23,11183
ECU,Ecuador,2020-04-24,22719
ECU,Ecuador,2020-04-25,22719
ECU,Ecuador,2020-04-26,22719
ECU,Ecuador,2020-04-27,23240
ECU,Ecuador,2020-04-28,24258
ECU,Ecuador,2020-04-29,24675
ECU,Ecuador,2020-04-30,24934
ECU,Ecuador,2020-05-01,26336
ECU,Ecuador,2020-05-02,27464
ECU,Ecuador,2020-05-03,29538
ECU,Ecuador,2020-05-04,31881
ECU,Ecuador,2020-05-05,31881
ECU,Ecuador,2020-05-06,31881
ECU,Ecuador,2020-05-07,30298
ECU,Ecuador,2020-05-08,28818
ECU,Ecuador,2020-05-09,29071
ECU,Ecuador,2020-05-10,29559
ECU,Ecuador,2020-05-11,29509
ECU,Ecuador,2020-05-12,30419
ECU,Ecuador,2020-05-13,30486
ECU,Ecuador,2020-05-14,30502
ECU,Ecuador,2020-05-15,31467
ECU,Ecuador,2020-05-16,32763
ECU,Ecuador,2020-05-17,33182
ECU,Ecuador,2020-05-18,33582
ECU,Ecuador,2020-05-19,34151
ECU,Ecuador,2020-05-20,34854
ECU,Ecuador,2020-05-21,35306
ECU,Ecuador,2020-05-22,35828
ECU,Ecuador,2020-05-23,36258
ECU,Ecuador,2020-05-24,36756
ECU,Ecuador,2020-05-25,37355
ECU,Ecuador,2020-05-26,37355
ECU,Ecuador,2020-05-27,38103
ECU,Ecuador,2020-05-28,38471
ECU,Ecuador,2020-05-29,38571
ECU,Ecuador,2020-05-30,38571
ECU,Ecuador,2020-05-31,39098
ECU,Ecuador,2020-06-01,39098
ECU,Ecuador,2020-06-02,40414
ECU,Ecuador,2020-06-03,40966
ECU,Ecuador,2020-06-04,40966
ECU,Ecuador,2020-06-05,41575
ECU,Ecuador,2020-06-06,42728
ECU,Ecuador,2020-06-07,43120
ECU,Ecuador,2020-06-08,43378
ECU,Ecuador,2020-06-09,43917
ECU,Ecuador,2020-06-10,44440
ECU,Ecuador,2020-06-11,44440
ECU,Ecuador,2020-06-12,45778
ECU,Ecuador,2020-06-13,46356
ECU,Ecuador,2020-06-14,46751
ECU,Ecuador,2020-06-15,47322
ECU,Ecuador,2020-06-16,47943
ECU,Ecuador,2020-06-17,48490
ECU,Ecuador,2020-06-18,49097
ECU,Ecuador,2020-06-19,49731
ECU,Ecuador,2020-06-20,49731
ECU,Ecuador,2020-06-21,50640
ECU,Ecuador,2020-06-22,50640
ECU,Ecuador,2020-06-23,51643
ECU,Ecuador,2020-06-24,51643
ECU,Ecuador,2020-06-25,53156
ECU,Ecuador,2020-06-26,53856
ECU,Ecuador,2020-06-27,54574
ECU,Ecuador,2020-06-28,55255
ECU,Ecuador,2020-06-29,55665
ECU,Ecuador,2020-06-30,56432
ECU,Ecuador,2020-07-01,58257
ECU,Ecuador,2020-07-02,59468
ECU,Ecuador,2020-07-03,60657
ECU,Ecuador,2020-07-04,61535
ECU,Ecuador,2020-07-05,61958
ECU,Ecuador,2020-07-06,62380
ECU,Ecuador,2020-07-07,63245
ECU,Ecuador,2020-07-08,63245
ECU,Ecuador,2020-07-09,64221
ECU,Ecuador,2020-07-10,65018
ECU,Ecuador,2020-07-11,67209
ECU,Ecuador,2020-07-12,67870
ECU,Ecuador,2020-07-13,68459
ECU,Ecuador,2020-07-14,69570
ECU,Ecuador,2020-07-15,70329
ECU,Ecuador,2020-07-16,71365
ECU,Ecuador,2020-07-17,72444
ECU,Ecuador,2020-07-18,73382
ECU,Ecuador,2020-07-19,74013
ECU,Ecuador,2020-07-20,74620
ECU,Ecuador,2020-07-21,76217
ECU,Ecuador,2020-07-22,77257
ECU,Ecuador,2020-07-23,78148
ECU,Ecuador,2020-07-24,79049
ECU,Ecuador,2020-07-25,80036
ECU,Ecuador,2020-07-26,80694
ECU,Ecuador,2020-07-27,81161
ECU,Ecuador,2020-07-28,82279
ECU,Ecuador,2020-07-29,83193
ECU,Ecuador,2020-07-30,84370
ECU,Ecuador,2020-07-31,85355
ECU,Ecuador,2020-08-01,86232
ECU,Ecuador,2020-08-02,86232
ECU,Ecuador,2020-08-03,87041
ECU,Ecuador,2020-08-04,87963
ECU,Ecuador,2020-08-05,88866
ECU,Ecuador,2020-08-06,90537
ECU,Ecuador,2020-08-07,91969
ECU,Ecuador,2020-08-08,93572
ECU,Ecuador,2020-08-09,94459
ECU,Ecuador,2020-08-10,94701
EGY,Egypt,2020-01-22,0
EGY,Egypt,2020-01-23,0
EGY,Egypt,2020-01-24,0
EGY,Egypt,2020-01-25,0
EGY,Egypt,2020-01-26,0
EGY,Egypt,2020-01-27,0
EGY,Egypt,2020-01-28,0
EGY,Egypt,2020-01-29,0
EGY,Egypt,2020-01-30,0
EGY,Egypt,2020-01-31,0
EGY,Egypt,2020-02-01,0
EGY,Egypt,2020-02-02,0
EGY,Egypt,2020-02-03,0
EGY,Egypt,2020-02-04,0
EGY,Egypt,2020-02-05,0
EGY,Egypt,2020-02-06,0
EGY,Egypt,2020-02-07,0
EGY,Egypt,2020-02-08,0
EGY,Egypt,2020-02-09,0
EGY,Egypt,2020-02-10,0
EGY,Egypt,2020-02-11,0
EGY,Egypt,2020-02-12,0
EGY,Egypt,2020-02-13,0
EGY,Egypt,2020-02-14,1
EGY,Egypt,2020-02-15,1
EGY,Egypt,2020-02-16,1
EGY,Egypt,2020-02-17,1
EGY,Egypt,2020-02-18,1
EGY,Egypt,2020-02-19,1
EGY,Egypt,2020-02-20,1
EGY,Egypt,2020-02-21,1
EGY,Egypt,2020-02-22,1
EGY,Egypt,2020-02-23,1
EGY,Egypt,2020-02-24,1
EGY,Egypt,2020-02-25,1
EGY,Egypt,2020-02-26,1
EGY,Egypt,2020-02-27,1
EGY,Egypt,2020-02-28,1
EGY,Egypt,2020-02-29,1
EGY,Egypt,2020-03-01,2
EGY,Egypt,2020-03-02,2
EGY,Egypt,2020-03-03,2
EGY,Egypt,2020-03-04,2
EGY,Egypt,2020-03-05,3
EGY,Egypt,2020-03-06,15
EGY,Egypt,2020-03-07,15
EGY,Egypt,2020-03-08,49
EGY,Egypt,2020-03-09,55
EGY,Egypt,2020-03-10,59
